;t1;t2;t3;t4;t5;t6;x;y;o
2684;-71.64;-74.21;-80.05;-73.49;-84.66;-81.88;2.7;5.9;0.0
2685;-71.81;-74.31;-79.85;-73.4;-84.47;-81.66;2.7;5.8;0.0
2686;-71.98;-74.41;-79.64;-73.31;-84.28;-81.43;2.7;5.7;0.0
2687;-72.14;-74.53;-79.45;-73.22;-84.09;-81.21;2.7;5.6;0.0
2688;-72.29;-74.65;-79.25;-73.12;-83.9;-80.98;2.7;5.5;0.0
2689;-72.44;-74.78;-79.06;-73.02;-83.7;-80.75;2.7;5.4;0.0
2690;-72.58;-74.92;-78.87;-72.92;-83.5;-80.52;2.7;5.3;0.0
2691;-72.72;-75.07;-78.68;-72.82;-83.29;-80.28;2.7;5.2;0.0
2692;-72.85;-75.22;-78.5;-72.71;-83.08;-80.04;2.7;5.1;0.0
2693;-72.97;-75.38;-78.33;-72.6;-82.87;-79.8;2.7;5.0;0.0
2694;-73.09;-75.55;-78.16;-72.49;-82.65;-79.56;2.7;4.9;0.0
2695;-73.2;-75.71;-78.0;-72.38;-82.43;-79.31;2.7;4.8;0.0
2696;-73.31;-75.89;-77.84;-72.27;-82.2;-79.07;2.7;4.7;0.0
2697;-73.42;-76.06;-77.69;-72.15;-81.97;-78.81;2.7;4.6;0.0
2698;-73.52;-76.24;-77.55;-72.04;-81.73;-78.56;2.7;4.5;0.0
2699;-73.61;-76.42;-77.42;-71.92;-81.49;-78.3;2.7;4.4;0.0
2700;-73.71;-76.6;-77.3;-71.81;-81.24;-78.04;2.7;4.3;0.0
2701;-73.8;-76.78;-77.19;-71.7;-80.99;-77.78;2.7;4.2;0.0
2702;-73.88;-76.96;-77.08;-71.59;-80.73;-77.52;2.7;4.1;0.0
2703;-73.96;-77.14;-76.99;-71.48;-80.47;-77.25;2.7;4.0;0.0
2704;-74.04;-77.33;-76.91;-71.39;-80.2;-76.98;2.7;3.9;0.0
2705;-74.12;-77.51;-76.84;-71.3;-79.92;-76.71;2.7;3.8;0.0
2706;-74.2;-77.7;-76.78;-71.22;-79.64;-76.43;2.7;3.7;0.0
2707;-74.27;-77.88;-76.74;-71.16;-79.35;-76.16;2.7;3.6;0.0
2708;-74.34;-78.06;-76.71;-71.11;-79.05;-75.88;2.7;3.5;0.0
2709;-74.41;-78.24;-76.69;-71.09;-78.74;-75.6;2.7;3.4;0.0
2710;-74.48;-78.42;-76.68;-71.08;-78.42;-75.32;2.7;3.3;0.0
2711;-74.54;-78.6;-76.69;-71.09;-78.1;-75.03;2.7;3.2;0.0
2712;-74.6;-78.78;-76.71;-71.11;-77.77;-74.75;2.7;3.1;0.0
2713;-74.67;-78.96;-76.74;-71.16;-77.42;-74.46;2.7;3.0;0.0
2714;-74.73;-79.13;-76.78;-71.22;-77.07;-74.17;2.7;2.9;0.0
2715;-74.78;-79.31;-76.84;-71.3;-76.7;-73.88;2.7;2.8;0.0
2716;-74.84;-79.48;-76.91;-71.39;-76.32;-73.59;2.7;2.7;0.0
2717;-74.9;-79.65;-76.99;-71.48;-75.93;-73.3;2.7;2.6;0.0
2718;-74.95;-79.82;-77.08;-71.59;-75.53;-73.01;2.7;2.5;0.0
2719;-75.0;-79.99;-77.19;-71.7;-75.11;-72.73;2.7;2.4;0.0
2720;-75.06;-80.16;-77.3;-71.81;-74.68;-72.44;2.7;2.3;0.0
2721;-75.11;-80.32;-77.42;-71.92;-74.23;-72.16;2.7;2.2;0.0
2722;-75.16;-80.48;-77.55;-72.04;-73.76;-71.87;2.7;2.1;0.0
2723;-75.21;-80.64;-77.69;-72.15;-73.27;-71.59;2.7;2.0;0.0
2724;-75.25;-80.8;-77.84;-72.27;-72.76;-71.32;2.7;1.9;0.0
2725;-75.3;-80.96;-78.0;-72.38;-72.24;-71.05;2.7;1.8;0.0
2726;-75.34;-81.12;-78.16;-72.49;-71.69;-70.79;2.7;1.7;0.0
2727;-75.39;-81.27;-78.33;-72.6;-71.11;-70.53;2.7;1.6;0.0
2728;-75.43;-81.42;-78.5;-72.71;-70.51;-70.28;2.7;1.5;0.0
2729;-75.48;-81.58;-78.68;-72.82;-69.88;-70.04;2.7;1.4;0.0
2730;-75.52;-81.73;-78.87;-72.92;-69.22;-69.81;2.7;1.3;0.0
2731;-75.56;-81.87;-79.06;-73.02;-68.53;-69.59;2.7;1.2;0.0
2732;-75.6;-82.02;-79.25;-73.12;-67.8;-69.38;2.7;1.1;0.0
2733;-75.64;-82.16;-79.45;-73.22;-67.05;-69.18;2.7;1.0;0.0
2734;-75.68;-82.31;-79.64;-73.31;-66.26;-69.0;2.7;0.9;0.0
2735;-75.72;-82.45;-79.85;-73.4;-65.45;-68.84;2.7;0.8;0.0
2736;-75.76;-82.59;-80.05;-73.49;-64.61;-68.69;2.7;0.7;0.0
2737;-75.8;-82.73;-80.25;-73.58;-63.77;-68.55;2.7;0.6;0.0
2738;-75.83;-82.86;-80.46;-73.66;-62.94;-68.44;2.7;0.5;0.0
2739;-75.87;-83.0;-80.67;-73.74;-62.15;-68.35;2.7;0.4;0.0
2740;-75.9;-83.13;-80.88;-73.82;-61.45;-68.27;2.7;0.3;0.0
2741;-75.94;-83.26;-81.09;-73.9;-60.88;-68.22;2.7;0.2;0.0
2742;-75.97;-83.39;-81.29;-73.98;-60.51;-68.19;2.7;0.1;0.0
2743;-76.01;-83.52;-81.5;-74.06;-60.39;-68.18;2.7;0.0;0.0
2744;-76.01;-83.47;-81.3;-74.08;-61.96;-67.59;2.6;0.0;0.0
2745;-75.98;-83.34;-81.08;-74.01;-62.05;-67.6;2.6;0.1;0.0
2746;-75.94;-83.21;-80.87;-73.93;-62.33;-67.63;2.6;0.2;0.0
2747;-75.91;-83.08;-80.65;-73.86;-62.77;-67.69;2.6;0.3;0.0
2748;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
2749;-75.84;-82.8;-80.22;-73.7;-63.97;-67.87;2.6;0.5;0.0
2750;-75.8;-82.66;-80.01;-73.62;-64.67;-67.99;2.6;0.6;0.0
2751;-75.76;-82.52;-79.79;-73.53;-65.39;-68.14;2.6;0.7;0.0
2752;-75.72;-82.38;-79.58;-73.44;-66.13;-68.3;2.6;0.8;0.0
2753;-75.69;-82.24;-79.37;-73.36;-66.85;-68.47;2.6;0.9;0.0
2754;-75.65;-82.1;-79.16;-73.27;-67.56;-68.67;2.6;1.0;0.0
2755;-75.61;-81.95;-78.96;-73.17;-68.25;-68.87;2.6;1.1;0.0
2756;-75.57;-81.8;-78.76;-73.08;-68.92;-69.1;2.6;1.2;0.0
2757;-75.52;-81.65;-78.56;-72.98;-69.57;-69.33;2.6;1.3;0.0
2758;-75.48;-81.5;-78.37;-72.88;-70.19;-69.58;2.6;1.4;0.0
2759;-75.44;-81.35;-78.18;-72.78;-70.79;-69.83;2.6;1.5;0.0
2760;-75.4;-81.19;-78.0;-72.68;-71.36;-70.1;2.6;1.6;0.0
2761;-75.35;-81.03;-77.82;-72.58;-71.91;-70.37;2.6;1.7;0.0
2762;-75.31;-80.87;-77.65;-72.47;-72.44;-70.65;2.6;1.8;0.0
2763;-75.26;-80.71;-77.48;-72.37;-72.95;-70.93;2.6;1.9;0.0
2764;-75.21;-80.55;-77.33;-72.26;-73.44;-71.22;2.6;2.0;0.0
2765;-75.16;-80.39;-77.18;-72.15;-73.91;-71.51;2.6;2.1;0.0
2766;-75.11;-80.22;-77.04;-72.05;-74.37;-71.81;2.6;2.2;0.0
2767;-75.06;-80.05;-76.91;-71.94;-74.81;-72.1;2.6;2.3;0.0
2768;-75.01;-79.88;-76.79;-71.84;-75.23;-72.4;2.6;2.4;0.0
2769;-74.96;-79.71;-76.68;-71.74;-75.64;-72.7;2.6;2.5;0.0
2770;-74.91;-79.54;-76.58;-71.65;-76.04;-73.0;2.6;2.6;0.0
2771;-74.85;-79.36;-76.5;-71.57;-76.42;-73.3;2.6;2.7;0.0
2772;-74.8;-79.19;-76.43;-71.49;-76.79;-73.6;2.6;2.8;0.0
2773;-74.74;-79.01;-76.37;-71.42;-77.15;-73.9;2.6;2.9;0.0
2774;-74.68;-78.83;-76.32;-71.37;-77.5;-74.2;2.6;3.0;0.0
2775;-74.62;-78.64;-76.28;-71.33;-77.84;-74.5;2.6;3.1;0.0
2776;-74.55;-78.46;-76.26;-71.31;-78.17;-74.79;2.6;3.2;0.0
2777;-74.49;-78.28;-76.26;-71.3;-78.49;-75.08;2.6;3.3;0.0
2778;-74.42;-78.09;-76.26;-71.31;-78.8;-75.38;2.6;3.4;0.0
2779;-74.36;-77.9;-76.28;-71.33;-79.11;-75.66;2.6;3.5;0.0
2780;-74.29;-77.71;-76.32;-71.37;-79.4;-75.95;2.6;3.6;0.0
2781;-74.22;-77.53;-76.37;-71.42;-79.69;-76.24;2.6;3.7;0.0
2782;-74.14;-77.34;-76.43;-71.49;-79.97;-76.52;2.6;3.8;0.0
2783;-74.06;-77.14;-76.5;-71.57;-80.25;-76.8;2.6;3.9;0.0
2784;-73.99;-76.95;-76.58;-71.65;-80.52;-77.07;2.6;4.0;0.0
2785;-73.9;-76.76;-76.68;-71.74;-80.78;-77.34;2.6;4.1;0.0
2786;-73.82;-76.57;-76.79;-71.84;-81.03;-77.61;2.6;4.2;0.0
2787;-73.73;-76.38;-76.91;-71.94;-81.28;-77.88;2.6;4.3;0.0
2788;-73.64;-76.19;-77.04;-72.05;-81.53;-78.15;2.6;4.4;0.0
2789;-73.55;-76.01;-77.18;-72.15;-81.77;-78.41;2.6;4.5;0.0
2790;-73.45;-75.82;-77.33;-72.26;-82.0;-78.67;2.6;4.6;0.0
2791;-73.35;-75.64;-77.48;-72.37;-82.23;-78.92;2.6;4.7;0.0
2792;-73.25;-75.46;-77.65;-72.47;-82.46;-79.18;2.6;4.8;0.0
2793;-73.14;-75.28;-77.82;-72.58;-82.68;-79.43;2.6;4.9;0.0
2794;-73.02;-75.11;-78.0;-72.68;-82.9;-79.67;2.6;5.0;0.0
2795;-72.91;-74.94;-78.18;-72.78;-83.11;-79.92;2.6;5.1;0.0
2796;-72.78;-74.78;-78.37;-72.88;-83.32;-80.16;2.6;5.2;0.0
2797;-72.66;-74.62;-78.56;-72.98;-83.52;-80.4;2.6;5.3;0.0
2798;-72.52;-74.47;-78.76;-73.08;-83.72;-80.64;2.6;5.4;0.0
2799;-72.39;-74.33;-78.96;-73.17;-83.92;-80.87;2.6;5.5;0.0
2800;-72.24;-74.2;-79.16;-73.27;-84.12;-81.1;2.6;5.6;0.0
2801;-72.1;-74.08;-79.37;-73.36;-84.31;-81.33;2.6;5.7;0.0
2802;-71.95;-73.96;-79.58;-73.44;-84.5;-81.55;2.6;5.8;0.0
2803;-71.8;-73.86;-79.79;-73.53;-84.68;-81.78;2.6;5.9;0.0
2804;-71.65;-73.77;-80.01;-73.62;-84.86;-82.0;2.6;6.0;0.0
2805;-71.51;-73.7;-80.22;-73.7;-85.04;-82.21;2.6;6.1;0.0
2806;-71.37;-73.63;-80.43;-73.78;-85.22;-82.43;2.6;6.2;0.0
2807;-71.26;-73.58;-80.65;-73.86;-85.39;-82.64;2.6;6.3;0.0
2808;-71.17;-73.55;-80.87;-73.93;-85.56;-82.85;2.6;6.4;0.0
2809;-71.11;-73.52;-81.08;-74.01;-85.73;-83.06;2.6;6.5;0.0
2810;-71.09;-73.52;-81.3;-74.08;-85.89;-83.27;2.6;6.6;0.0
2811;-71.37;-73.13;-81.09;-74.11;-85.91;-83.19;2.5;6.6;0.0
2812;-71.39;-73.14;-80.87;-74.04;-85.75;-82.98;2.5;6.5;0.0
2813;-71.44;-73.16;-80.65;-73.97;-85.58;-82.77;2.5;6.4;0.0
2814;-71.51;-73.2;-80.42;-73.89;-85.41;-82.56;2.5;6.3;0.0
2815;-71.6;-73.25;-80.2;-73.82;-85.24;-82.34;2.5;6.2;0.0
2816;-71.71;-73.32;-79.98;-73.74;-85.06;-82.12;2.5;6.1;0.0
2817;-71.83;-73.4;-79.76;-73.66;-84.89;-81.9;2.5;6.0;0.0
2818;-71.96;-73.5;-79.53;-73.57;-84.7;-81.68;2.5;5.9;0.0
2819;-72.09;-73.61;-79.32;-73.49;-84.52;-81.45;2.5;5.8;0.0
2820;-72.22;-73.73;-79.1;-73.41;-84.33;-81.23;2.5;5.7;0.0
2821;-72.35;-73.86;-78.88;-73.32;-84.14;-80.99;2.5;5.6;0.0
2822;-72.48;-74.0;-78.67;-73.23;-83.95;-80.76;2.5;5.5;0.0
2823;-72.61;-74.16;-78.46;-73.14;-83.75;-80.52;2.5;5.4;0.0
2824;-72.73;-74.31;-78.25;-73.05;-83.55;-80.28;2.5;5.3;0.0
2825;-72.85;-74.48;-78.05;-72.95;-83.35;-80.04;2.5;5.2;0.0
2826;-72.97;-74.65;-77.85;-72.86;-83.14;-79.8;2.5;5.1;0.0
2827;-73.08;-74.83;-77.66;-72.76;-82.93;-79.55;2.5;5.0;0.0
2828;-73.19;-75.01;-77.47;-72.66;-82.72;-79.3;2.5;4.9;0.0
2829;-73.29;-75.2;-77.29;-72.56;-82.5;-79.04;2.5;4.8;0.0
2830;-73.39;-75.39;-77.12;-72.47;-82.27;-78.78;2.5;4.7;0.0
2831;-73.49;-75.58;-76.95;-72.37;-82.04;-78.52;2.5;4.6;0.0
2832;-73.59;-75.78;-76.8;-72.27;-81.81;-78.26;2.5;4.5;0.0
2833;-73.68;-75.97;-76.65;-72.17;-81.57;-77.99;2.5;4.4;0.0
2834;-73.76;-76.17;-76.51;-72.08;-81.33;-77.72;2.5;4.3;0.0
2835;-73.85;-76.37;-76.39;-71.98;-81.08;-77.45;2.5;4.2;0.0
2836;-73.93;-76.57;-76.27;-71.9;-80.83;-77.17;2.5;4.1;0.0
2837;-74.01;-76.76;-76.17;-71.81;-80.57;-76.89;2.5;4.0;0.0
2838;-74.09;-76.96;-76.08;-71.74;-80.3;-76.61;2.5;3.9;0.0
2839;-74.16;-77.16;-76.0;-71.67;-80.03;-76.33;2.5;3.8;0.0
2840;-74.24;-77.36;-75.93;-71.61;-79.75;-76.04;2.5;3.7;0.0
2841;-74.31;-77.55;-75.88;-71.57;-79.47;-75.75;2.5;3.6;0.0
2842;-74.37;-77.75;-75.85;-71.53;-79.18;-75.45;2.5;3.5;0.0
2843;-74.44;-77.94;-75.83;-71.51;-78.88;-75.16;2.5;3.4;0.0
2844;-74.51;-78.13;-75.82;-71.5;-78.57;-74.86;2.5;3.3;0.0
2845;-74.57;-78.32;-75.83;-71.51;-78.25;-74.55;2.5;3.2;0.0
2846;-74.63;-78.51;-75.85;-71.53;-77.93;-74.25;2.5;3.1;0.0
2847;-74.69;-78.7;-75.88;-71.57;-77.59;-73.94;2.5;3.0;0.0
2848;-74.75;-78.88;-75.93;-71.61;-77.25;-73.64;2.5;2.9;0.0
2849;-74.81;-79.06;-76.0;-71.67;-76.9;-73.33;2.5;2.8;0.0
2850;-74.86;-79.25;-76.08;-71.74;-76.53;-73.01;2.5;2.7;0.0
2851;-74.92;-79.42;-76.17;-71.81;-76.16;-72.7;2.5;2.6;0.0
2852;-74.97;-79.6;-76.27;-71.9;-75.77;-72.39;2.5;2.5;0.0
2853;-75.02;-79.78;-76.39;-71.98;-75.37;-72.08;2.5;2.4;0.0
2854;-75.07;-79.95;-76.51;-72.08;-74.96;-71.77;2.5;2.3;0.0
2855;-75.12;-80.12;-76.65;-72.17;-74.53;-71.46;2.5;2.2;0.0
2856;-75.17;-80.29;-76.8;-72.27;-74.09;-71.15;2.5;2.1;0.0
2857;-75.22;-80.46;-76.95;-72.37;-73.63;-70.84;2.5;2.0;0.0
2858;-75.27;-80.62;-77.12;-72.47;-73.16;-70.54;2.5;1.9;0.0
2859;-75.31;-80.79;-77.29;-72.56;-72.67;-70.24;2.5;1.8;0.0
2860;-75.36;-80.95;-77.47;-72.66;-72.16;-69.94;2.5;1.7;0.0
2861;-75.4;-81.11;-77.66;-72.76;-71.64;-69.66;2.5;1.6;0.0
2862;-75.45;-81.27;-77.85;-72.86;-71.09;-69.38;2.5;1.5;0.0
2863;-75.49;-81.42;-78.05;-72.95;-70.53;-69.11;2.5;1.4;0.0
2864;-75.53;-81.58;-78.25;-73.05;-69.95;-68.85;2.5;1.3;0.0
2865;-75.57;-81.73;-78.46;-73.14;-69.35;-68.6;2.5;1.2;0.0
2866;-75.61;-81.88;-78.67;-73.23;-68.73;-68.36;2.5;1.1;0.0
2867;-75.65;-82.03;-78.88;-73.32;-68.1;-68.14;2.5;1.0;0.0
2868;-75.69;-82.18;-79.1;-73.41;-67.46;-67.93;2.5;0.9;0.0
2869;-75.73;-82.32;-79.32;-73.49;-66.81;-67.74;2.5;0.8;0.0
2870;-75.77;-82.46;-79.53;-73.57;-66.17;-67.57;2.5;0.7;0.0
2871;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
2872;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
2873;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
2874;-75.91;-83.02;-80.42;-73.89;-63.97;-67.09;2.5;0.3;0.0
2875;-75.95;-83.16;-80.65;-73.97;-63.63;-67.03;2.5;0.2;0.0
2876;-75.98;-83.29;-80.87;-74.04;-63.41;-66.99;2.5;0.1;0.0
2877;-76.02;-83.42;-81.09;-74.11;-63.33;-66.98;2.5;0.0;0.0
2878;-76.02;-83.37;-80.89;-74.14;-64.55;-66.34;2.4;0.0;0.0
2879;-75.99;-83.24;-80.66;-74.07;-64.61;-66.35;2.4;0.1;0.0
2880;-75.95;-83.1;-80.43;-74.0;-64.79;-66.39;2.4;0.2;0.0
2881;-75.92;-82.97;-80.2;-73.93;-65.07;-66.46;2.4;0.3;0.0
2882;-75.88;-82.83;-79.97;-73.85;-65.45;-66.55;2.4;0.4;0.0
2883;-75.85;-82.69;-79.74;-73.78;-65.89;-66.67;2.4;0.5;0.0
2884;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
2885;-75.77;-82.4;-79.28;-73.62;-66.93;-66.98;2.4;0.7;0.0
2886;-75.74;-82.26;-79.05;-73.54;-67.49;-67.16;2.4;0.8;0.0
2887;-75.7;-82.11;-78.82;-73.46;-68.07;-67.37;2.4;0.9;0.0
2888;-75.66;-81.96;-78.6;-73.37;-68.64;-67.59;2.4;1.0;0.0
2889;-75.62;-81.81;-78.37;-73.29;-69.22;-67.83;2.4;1.1;0.0
2890;-75.58;-81.66;-78.15;-73.2;-69.78;-68.08;2.4;1.2;0.0
2891;-75.54;-81.51;-77.94;-73.11;-70.34;-68.35;2.4;1.3;0.0
2892;-75.5;-81.35;-77.73;-73.02;-70.88;-68.63;2.4;1.4;0.0
2893;-75.45;-81.19;-77.52;-72.93;-71.41;-68.91;2.4;1.5;0.0
2894;-75.41;-81.03;-77.32;-72.84;-71.93;-69.21;2.4;1.6;0.0
2895;-75.37;-80.87;-77.12;-72.75;-72.43;-69.51;2.4;1.7;0.0
2896;-75.32;-80.7;-76.93;-72.66;-72.91;-69.82;2.4;1.8;0.0
2897;-75.28;-80.54;-76.75;-72.56;-73.38;-70.14;2.4;1.9;0.0
2898;-75.23;-80.37;-76.57;-72.47;-73.84;-70.46;2.4;2.0;0.0
2899;-75.18;-80.2;-76.41;-72.38;-74.28;-70.78;2.4;2.1;0.0
2900;-75.13;-80.03;-76.25;-72.29;-74.7;-71.1;2.4;2.2;0.0
2901;-75.08;-79.85;-76.1;-72.21;-75.12;-71.43;2.4;2.3;0.0
2902;-75.03;-79.67;-75.97;-72.12;-75.52;-71.75;2.4;2.4;0.0
2903;-74.98;-79.5;-75.85;-72.04;-75.91;-72.08;2.4;2.5;0.0
2904;-74.93;-79.31;-75.74;-71.97;-76.29;-72.4;2.4;2.6;0.0
2905;-74.88;-79.13;-75.64;-71.9;-76.65;-72.73;2.4;2.7;0.0
2906;-74.82;-78.95;-75.56;-71.84;-77.01;-73.05;2.4;2.8;0.0
2907;-74.76;-78.76;-75.49;-71.79;-77.36;-73.37;2.4;2.9;0.0
2908;-74.71;-78.57;-75.43;-71.75;-77.69;-73.69;2.4;3.0;0.0
2909;-74.65;-78.38;-75.4;-71.72;-78.02;-74.0;2.4;3.1;0.0
2910;-74.59;-78.18;-75.37;-71.7;-78.34;-74.32;2.4;3.2;0.0
2911;-74.52;-77.99;-75.36;-71.7;-78.65;-74.63;2.4;3.3;0.0
2912;-74.46;-77.79;-75.37;-71.7;-78.96;-74.94;2.4;3.4;0.0
2913;-74.39;-77.59;-75.4;-71.72;-79.25;-75.24;2.4;3.5;0.0
2914;-74.33;-77.39;-75.43;-71.75;-79.54;-75.54;2.4;3.6;0.0
2915;-74.26;-77.19;-75.49;-71.79;-79.82;-75.84;2.4;3.7;0.0
2916;-74.19;-76.98;-75.56;-71.84;-80.1;-76.14;2.4;3.8;0.0
2917;-74.11;-76.78;-75.64;-71.9;-80.37;-76.43;2.4;3.9;0.0
2918;-74.04;-76.57;-75.74;-71.97;-80.63;-76.72;2.4;4.0;0.0
2919;-73.96;-76.37;-75.85;-72.04;-80.88;-77.01;2.4;4.1;0.0
2920;-73.88;-76.16;-75.97;-72.12;-81.14;-77.29;2.4;4.2;0.0
2921;-73.8;-75.95;-76.1;-72.21;-81.38;-77.57;2.4;4.3;0.0
2922;-73.71;-75.75;-76.25;-72.29;-81.62;-77.84;2.4;4.4;0.0
2923;-73.62;-75.54;-76.41;-72.38;-81.86;-78.11;2.4;4.5;0.0
2924;-73.53;-75.34;-76.57;-72.47;-82.09;-78.38;2.4;4.6;0.0
2925;-73.44;-75.14;-76.75;-72.56;-82.32;-78.65;2.4;4.7;0.0
2926;-73.34;-74.94;-76.93;-72.66;-82.54;-78.91;2.4;4.8;0.0
2927;-73.24;-74.74;-77.12;-72.75;-82.76;-79.17;2.4;4.9;0.0
2928;-73.14;-74.55;-77.32;-72.84;-82.97;-79.42;2.4;5.0;0.0
2929;-73.04;-74.36;-77.52;-72.93;-83.18;-79.68;2.4;5.1;0.0
2930;-72.93;-74.17;-77.73;-73.02;-83.39;-79.93;2.4;5.2;0.0
2931;-72.82;-74.0;-77.94;-73.11;-83.59;-80.17;2.4;5.3;0.0
2932;-72.7;-73.83;-78.15;-73.2;-83.79;-80.41;2.4;5.4;0.0
2933;-72.58;-73.67;-78.37;-73.29;-83.98;-80.65;2.4;5.5;0.0
2934;-72.47;-73.52;-78.6;-73.37;-84.17;-80.89;2.4;5.6;0.0
2935;-72.35;-73.37;-78.82;-73.46;-84.36;-81.13;2.4;5.7;0.0
2936;-72.23;-73.24;-79.05;-73.54;-84.55;-81.36;2.4;5.8;0.0
2937;-72.11;-73.13;-79.28;-73.62;-84.73;-81.59;2.4;5.9;0.0
2938;-72.0;-73.02;-79.51;-73.7;-84.91;-81.81;2.4;6.0;0.0
2939;-71.9;-72.93;-79.74;-73.78;-85.09;-82.03;2.4;6.1;0.0
2940;-71.81;-72.86;-79.97;-73.85;-85.26;-82.26;2.4;6.2;0.0
2941;-71.73;-72.8;-80.2;-73.93;-85.44;-82.47;2.4;6.3;0.0
2942;-71.67;-72.76;-80.43;-74.0;-85.6;-82.69;2.4;6.4;0.0
2943;-71.64;-72.73;-80.66;-74.07;-85.77;-82.9;2.4;6.5;0.0
2944;-71.63;-72.72;-80.89;-74.14;-85.93;-83.11;2.4;6.6;0.0
2945;-71.85;-72.3;-80.68;-74.18;-85.96;-83.04;2.3;6.6;0.0
2946;-71.86;-72.31;-80.45;-74.11;-85.8;-82.82;2.3;6.5;0.0
2947;-71.89;-72.34;-80.21;-74.04;-85.63;-82.61;2.3;6.4;0.0
2948;-71.94;-72.38;-79.97;-73.97;-85.46;-82.39;2.3;6.3;0.0
2949;-72.0;-72.45;-79.73;-73.89;-85.29;-82.17;2.3;6.2;0.0
2950;-72.08;-72.53;-79.49;-73.82;-85.12;-81.95;2.3;6.1;0.0
2951;-72.17;-72.63;-79.25;-73.74;-84.94;-81.72;2.3;6.0;0.0
2952;-72.27;-72.74;-79.02;-73.67;-84.76;-81.5;2.3;5.9;0.0
2953;-72.37;-72.87;-78.78;-73.59;-84.58;-81.26;2.3;5.8;0.0
2954;-72.47;-73.01;-78.54;-73.51;-84.4;-81.03;2.3;5.7;0.0
2955;-72.58;-73.16;-78.31;-73.43;-84.21;-80.79;2.3;5.6;0.0
2956;-72.69;-73.32;-78.08;-73.35;-84.02;-80.55;2.3;5.5;0.0
2957;-72.79;-73.49;-77.85;-73.26;-83.82;-80.31;2.3;5.4;0.0
2958;-72.9;-73.68;-77.62;-73.18;-83.63;-80.06;2.3;5.3;0.0
2959;-73.0;-73.86;-77.4;-73.09;-83.43;-79.81;2.3;5.2;0.0
2960;-73.11;-74.06;-77.18;-73.01;-83.22;-79.56;2.3;5.1;0.0
2961;-73.2;-74.26;-76.97;-72.92;-83.01;-79.3;2.3;5.0;0.0
2962;-73.3;-74.46;-76.76;-72.84;-82.8;-79.04;2.3;4.9;0.0
2963;-73.4;-74.67;-76.56;-72.75;-82.58;-78.78;2.3;4.8;0.0
2964;-73.49;-74.88;-76.37;-72.66;-82.36;-78.51;2.3;4.7;0.0
2965;-73.58;-75.09;-76.18;-72.58;-82.14;-78.24;2.3;4.6;0.0
2966;-73.67;-75.31;-76.01;-72.49;-81.91;-77.97;2.3;4.5;0.0
2967;-73.75;-75.52;-75.84;-72.41;-81.68;-77.69;2.3;4.4;0.0
2968;-73.83;-75.74;-75.68;-72.33;-81.44;-77.41;2.3;4.3;0.0
2969;-73.91;-75.95;-75.54;-72.26;-81.19;-77.13;2.3;4.2;0.0
2970;-73.99;-76.17;-75.41;-72.18;-80.95;-76.84;2.3;4.1;0.0
2971;-74.07;-76.38;-75.29;-72.12;-80.69;-76.55;2.3;4.0;0.0
2972;-74.14;-76.6;-75.19;-72.06;-80.43;-76.25;2.3;3.9;0.0
2973;-74.21;-76.81;-75.1;-72.0;-80.17;-75.96;2.3;3.8;0.0
2974;-74.28;-77.02;-75.03;-71.96;-79.9;-75.65;2.3;3.7;0.0
2975;-74.35;-77.23;-74.97;-71.92;-79.62;-75.35;2.3;3.6;0.0
2976;-74.42;-77.44;-74.93;-71.9;-79.33;-75.04;2.3;3.5;0.0
2977;-74.48;-77.64;-74.9;-71.88;-79.04;-74.72;2.3;3.4;0.0
2978;-74.54;-77.84;-74.89;-71.87;-78.74;-74.41;2.3;3.3;0.0
2979;-74.6;-78.05;-74.9;-71.88;-78.44;-74.09;2.3;3.2;0.0
2980;-74.66;-78.25;-74.93;-71.9;-78.13;-73.76;2.3;3.1;0.0
2981;-74.72;-78.44;-74.97;-71.92;-77.8;-73.44;2.3;3.0;0.0
2982;-74.78;-78.64;-75.03;-71.96;-77.47;-73.11;2.3;2.9;0.0
2983;-74.83;-78.83;-75.1;-72.0;-77.13;-72.77;2.3;2.8;0.0
2984;-74.89;-79.02;-75.19;-72.06;-76.79;-72.44;2.3;2.7;0.0
2985;-74.94;-79.21;-75.29;-72.12;-76.43;-72.1;2.3;2.6;0.0
2986;-74.99;-79.39;-75.41;-72.18;-76.06;-71.77;2.3;2.5;0.0
2987;-75.05;-79.57;-75.54;-72.26;-75.68;-71.43;2.3;2.4;0.0
2988;-75.1;-79.75;-75.68;-72.33;-75.29;-71.09;2.3;2.3;0.0
2989;-75.15;-79.93;-75.84;-72.41;-74.89;-70.75;2.3;2.2;0.0
2990;-75.19;-80.11;-76.01;-72.49;-74.48;-70.41;2.3;2.1;0.0
2991;-75.24;-80.28;-76.18;-72.58;-74.06;-70.07;2.3;2.0;0.0
2992;-75.29;-80.45;-76.37;-72.66;-73.62;-69.74;2.3;1.9;0.0
2993;-75.33;-80.62;-76.56;-72.75;-73.17;-69.41;2.3;1.8;0.0
