,t1,t4,t5,t6,x,y,o
3085,-100.0,-87.87,-73.56,-83.91,2.1,6.0,0
3086,-74.69,-71.34,-62.52,-75.67,2.1,5.9,0
3087,-78.61,-73.14,-60.97,-62.46,2.1,5.8,0
3088,-80.54,-79.3,-76.25,-77.04,2.1,5.7,0
3089,-82.39,-76.67,-65.13,-73.99,2.1,5.6,0
3090,-78.0,-85.83,-66.59,-100.0,2.1,5.5,0
3091,-100.0,-87.7,-67.9,-80.94,2.1,5.4,0
3092,-75.49,-88.03,-63.1,-82.92,2.1,5.3,0
3093,-75.64,-82.15,-66.37,-84.64,2.1,5.2,0
3094,-80.76,-90.89,-68.4,-76.89,2.1,5.1,0
3095,-73.74,-78.89,-65.1,-82.89,2.1,5.0,0
3096,-78.1,-86.23,-69.23,-73.36,2.1,4.9,0
3097,-100.0,-78.07,-74.74,-72.75,2.1,4.8,0
3098,-82.97,-84.19,-70.13,-81.73,2.1,4.7,0
3099,-74.47,-78.67,-68.88,-72.24,2.1,4.6,0
3100,-75.59,-86.25,-70.54,-78.36,2.1,4.5,0
3101,-78.07,-88.92,-74.74,-78.19,2.1,4.4,0
3102,-74.99,-78.09,-75.82,-77.3,2.1,4.3,0
3103,-71.73,-78.89,-79.28,-82.12,2.1,4.2,0
3104,-78.14,-86.89,-66.29,-66.0,2.1,4.1,0
3105,-72.47,-79.28,-73.95,-100.0,2.1,4.0,0
3106,-71.74,-75.27,-100.0,-70.66,2.1,3.9,0
3107,-82.32,-72.87,-74.44,-78.07,2.1,3.8,0
3108,-78.44,-81.35,-100.0,-73.95,2.1,3.7,0
3109,-78.2,-77.01,-69.37,-71.93,2.1,3.6,0
3110,-74.53,-78.28,-100.0,-100.0,2.1,3.5,0
3111,-78.65,-70.68,-70.32,-75.0,2.1,3.4,0
3112,-78.75,-80.66,-80.06,-78.15,2.1,3.3,0
3113,-74.3,-70.97,-72.65,-77.11,2.1,3.2,0
3114,-80.45,-81.74,-69.94,-66.08,2.1,3.1,0
3115,-72.04,-83.27,-62.2,-73.42,2.1,3.0,0
3116,-82.05,-80.47,-65.44,-75.97,2.1,2.9,0
3117,-80.24,-100.0,-75.84,-78.67,2.1,2.8,0
3118,-100.0,-75.51,-100.0,-68.42,2.1,2.7,0
3119,-100.0,-86.18,-75.51,-69.69,2.1,2.6,0
3120,-74.1,-86.29,-74.69,-74.67,2.1,2.5,0
3121,-71.43,-87.83,-81.8,-75.49,2.1,2.4,0
3122,-74.06,-77.98,-69.76,-76.01,2.1,2.3,0
3123,-69.73,-63.95,-76.44,-77.4,2.1,2.2,0
3124,-64.32,-75.14,-77.32,-100.0,2.1,2.1,0
3125,-78.19,-73.56,-77.43,-76.74,2.1,2.0,0
3126,-69.36,-77.81,-83.7,-73.69,2.1,1.9,0
3127,-100.0,-69.2,-76.12,-74.16,2.1,1.8,0
3128,-76.52,-77.22,-73.38,-73.3,2.1,1.7,0
3129,-68.6,-74.16,-79.62,-69.15,2.1,1.6,0
3130,-62.06,-85.61,-78.77,-79.74,2.1,1.5,0
3131,-65.47,-80.22,-100.0,-100.0,2.1,1.4,0
3132,-100.0,-100.0,-81.37,-78.22,2.1,1.3,0
3133,-100.0,-72.76,-77.65,-75.44,2.1,1.2,0
3134,-68.11,-67.52,-73.54,-83.67,2.1,1.1,0
3135,-77.55,-81.1,-75.91,-76.34,2.1,1.0,0
3136,-73.72,-74.44,-100.0,-79.72,2.1,0.9,0
3137,-69.28,-69.16,-72.1,-76.11,2.1,0.8,0
3138,-70.02,-77.07,-78.35,-75.12,2.1,0.7,0
3139,-66.85,-75.89,-85.29,-59.54,2.1,0.6,0
3140,-66.26,-74.01,-81.53,-77.11,2.1,0.5,0
3141,-65.46,-89.95,-100.0,-85.23,2.1,0.4,0
3142,-70.09,-79.02,-74.28,-67.84,2.1,0.3,0
3143,-75.96,-71.64,-72.34,-69.28,2.1,0.2,0
3144,-67.25,-75.32,-100.0,-69.43,2.1,0.1,0
3145,-81.6,-73.56,-100.0,-74.37,2.1,0.0,0
3146,-62.19,-74.26,-80.0,-70.78,2.0,0.0,0
3147,-100.0,-69.52,-100.0,-71.27,2.0,0.1,0
3148,-73.06,-100.0,-77.76,-72.94,2.0,0.2,0
3149,-100.0,-70.2,-100.0,-100.0,2.0,0.3,0
3150,-69.99,-70.78,-75.1,-69.18,2.0,0.4,0
3151,-100.0,-70.09,-81.54,-74.27,2.0,0.5,0
3152,-75.2,-74.03,-78.15,-100.0,2.0,0.6,0
3153,-75.16,-79.43,-77.09,-70.87,2.0,0.7,0
3154,-100.0,-69.76,-85.32,-100.0,2.0,0.8,0
3155,-69.71,-66.69,-79.06,-84.75,2.0,0.9,0
3156,-65.44,-70.14,-83.62,-79.19,2.0,1.0,0
3157,-75.42,-68.35,-84.6,-74.17,2.0,1.1,0
3158,-78.71,-100.0,-100.0,-68.01,2.0,1.2,0
3159,-76.53,-71.95,-88.09,-74.37,2.0,1.3,0
3160,-73.33,-100.0,-78.74,-77.96,2.0,1.4,0
3161,-79.5,-76.03,-78.25,-73.38,2.0,1.5,0
3162,-72.3,-63.1,-81.35,-71.82,2.0,1.6,0
3163,-75.44,-73.48,-78.36,-76.1,2.0,1.7,0
3164,-75.0,-71.17,-78.17,-82.56,2.0,1.8,0
3165,-71.63,-100.0,-79.96,-82.05,2.0,1.9,0
3166,-78.36,-78.12,-100.0,-76.58,2.0,2.0,0
3167,-69.39,-83.76,-77.22,-73.93,2.0,2.1,0
3168,-67.45,-79.13,-80.52,-77.01,2.0,2.2,0
3169,-75.21,-82.24,-75.52,-74.04,2.0,2.3,0
3170,-68.52,-80.34,-73.8,-75.74,2.0,2.4,0
3171,-80.83,-69.12,-70.09,-78.7,2.0,2.5,0
3172,-100.0,-85.62,-74.74,-72.44,2.0,2.6,0
3173,-76.83,-66.47,-73.87,-80.53,2.0,2.7,0
3174,-69.47,-78.0,-78.77,-78.71,2.0,2.8,0
3175,-65.28,-77.76,-76.54,-76.89,2.0,2.9,0
3176,-77.8,-73.7,-81.13,-68.09,2.0,3.0,0
3177,-88.94,-81.64,-73.82,-67.99,2.0,3.1,0
3178,-73.26,-74.79,-80.33,-79.04,2.0,3.2,0
3179,-75.5,-77.85,-73.44,-78.66,2.0,3.3,0
3180,-81.82,-85.22,-100.0,-100.0,2.0,3.4,0
3181,-73.71,-79.2,-67.15,-78.75,2.0,3.5,0
3182,-76.15,-100.0,-55.46,-76.57,2.0,3.6,0
3183,-82.32,-100.0,-64.56,-100.0,2.0,3.7,0
3184,-77.82,-100.0,-73.55,-100.0,2.0,3.8,0
3185,-70.85,-73.52,-100.0,-75.47,2.0,3.9,0
3186,-79.17,-84.95,-73.6,-81.67,2.0,4.0,0
3187,-85.17,-81.77,-100.0,-79.77,2.0,4.1,0
3188,-82.2,-74.48,-74.15,-83.66,2.0,4.2,0
3189,-75.89,-100.0,-75.07,-81.9,2.0,4.3,0
3190,-78.08,-80.08,-70.48,-79.38,2.0,4.4,0
3191,-100.0,-88.82,-73.39,-77.81,2.0,4.5,0
3192,-81.33,-71.15,-73.25,-76.56,2.0,4.6,0
3193,-76.81,-79.88,-71.65,-76.22,2.0,4.7,0
3194,-72.75,-100.0,-60.61,-79.49,2.0,4.8,0
3195,-80.23,-86.62,-65.13,-72.23,2.0,4.9,0
3196,-71.01,-76.57,-78.18,-79.2,2.0,5.0,0
3197,-73.31,-76.05,-80.79,-71.79,2.0,5.1,0
3198,-100.0,-88.82,-71.11,-79.23,2.0,5.2,0
3199,-100.0,-82.56,-76.62,-69.83,2.0,5.3,0
3200,-83.07,-83.92,-67.81,-72.11,2.0,5.4,0
3201,-76.09,-68.25,-74.14,-74.2,2.0,5.5,0
3202,-91.46,-100.0,-65.67,-78.1,2.0,5.6,0
3203,-78.88,-73.08,-82.15,-82.57,2.0,5.7,0
3204,-69.02,-100.0,-69.09,-88.76,2.0,5.8,0
3205,-75.88,-87.81,-66.62,-76.99,2.0,5.9,0
3206,-74.05,-87.0,-70.89,-77.05,2.0,6.0,0
3207,-83.92,-78.73,-63.56,-78.81,2.0,6.1,0
3208,-82.98,-85.39,-68.35,-77.17,2.0,6.2,0
3209,-82.59,-87.83,-100.0,-82.09,2.0,6.3,0
3210,-86.72,-80.62,-73.39,-100.0,2.0,6.4,0
3211,-84.33,-78.98,-69.8,-100.0,2.0,6.5,0
3212,-76.54,-87.21,-65.74,-80.96,2.0,6.6,0
3213,-84.85,-85.19,-64.32,-73.26,1.9,6.6,0
3214,-80.07,-75.82,-62.92,-71.8,1.9,6.5,0
3215,-77.1,-72.13,-62.96,-73.94,1.9,6.4,0
3216,-87.98,-73.26,-69.74,-75.51,1.9,6.3,0
3217,-82.66,-73.9,-67.86,-100.0,1.9,6.2,0
3218,-77.96,-78.85,-72.67,-100.0,1.9,6.1,0
3219,-100.0,-78.33,-66.97,-71.13,1.9,6.0,0
3220,-88.98,-86.82,-71.06,-88.24,1.9,5.9,0
3221,-76.43,-82.21,-78.3,-80.19,1.9,5.8,0
3222,-82.13,-92.08,-69.4,-80.89,1.9,5.7,0
3223,-80.48,-84.07,-74.3,-74.3,1.9,5.6,0
3224,-84.11,-77.51,-66.36,-75.6,1.9,5.5,0
3225,-74.33,-91.32,-65.09,-70.85,1.9,5.4,0
3226,-75.74,-76.34,-76.53,-74.61,1.9,5.3,0
3227,-75.78,-89.72,-66.74,-77.53,1.9,5.2,0
3228,-84.22,-70.68,-70.73,-83.27,1.9,5.1,0
3229,-77.76,-78.56,-75.85,-100.0,1.9,5.0,0
3230,-80.46,-89.88,-100.0,-72.72,1.9,4.9,0
3231,-74.64,-80.21,-72.29,-81.14,1.9,4.8,0
3232,-75.68,-88.2,-81.65,-86.75,1.9,4.7,0
3233,-74.74,-81.14,-77.53,-81.25,1.9,4.6,0
3234,-86.1,-100.0,-72.73,-73.75,1.9,4.5,0
3235,-76.25,-82.63,-100.0,-100.0,1.9,4.4,0
3236,-74.21,-76.75,-72.07,-100.0,1.9,4.3,0
3237,-79.19,-79.26,-72.42,-76.02,1.9,4.2,0
3238,-72.78,-76.08,-72.68,-83.99,1.9,4.1,0
3239,-77.72,-79.45,-69.4,-74.03,1.9,4.0,0
3240,-76.35,-88.42,-78.25,-71.85,1.9,3.9,0
3241,-76.17,-73.26,-76.6,-100.0,1.9,3.8,0
3242,-78.75,-82.45,-74.15,-80.49,1.9,3.7,0
3243,-74.8,-88.94,-77.34,-74.66,1.9,3.6,0
3244,-69.23,-74.7,-73.1,-76.39,1.9,3.5,0
3245,-100.0,-79.2,-79.26,-100.0,1.9,3.4,0
3246,-85.26,-78.38,-75.64,-76.93,1.9,3.3,0
3247,-72.81,-77.28,-71.38,-74.65,1.9,3.2,0
3248,-76.22,-72.94,-100.0,-69.71,1.9,3.1,0
3249,-73.15,-100.0,-79.19,-76.59,1.9,3.0,0
3250,-84.41,-72.75,-69.05,-71.79,1.9,2.9,0
3251,-76.73,-100.0,-73.09,-85.58,1.9,2.8,0
3252,-71.81,-68.23,-71.35,-78.16,1.9,2.7,0
3253,-79.6,-77.9,-72.33,-79.4,1.9,2.6,0
3254,-64.72,-100.0,-76.65,-100.0,1.9,2.5,0
3255,-100.0,-81.68,-87.85,-100.0,1.9,2.4,0
3256,-100.0,-100.0,-74.42,-75.69,1.9,2.3,0
3257,-78.79,-69.3,-65.99,-73.97,1.9,2.2,0
3258,-70.33,-100.0,-79.83,-84.73,1.9,2.1,0
3259,-60.96,-78.17,-72.46,-72.43,1.9,2.0,0
3260,-77.21,-76.32,-73.45,-74.98,1.9,1.9,0
3261,-71.54,-83.92,-76.37,-74.12,1.9,1.8,0
3262,-67.85,-100.0,-69.02,-67.8,1.9,1.7,0
3263,-100.0,-75.63,-100.0,-73.88,1.9,1.6,0
3264,-78.8,-76.59,-100.0,-73.75,1.9,1.5,0
3265,-74.53,-75.41,-81.62,-80.79,1.9,1.4,0
3266,-77.31,-73.6,-72.81,-72.93,1.9,1.3,0
3267,-68.35,-74.43,-79.14,-70.64,1.9,1.2,0
3268,-72.75,-68.39,-100.0,-100.0,1.9,1.1,0
3269,-58.11,-67.68,-84.11,-68.92,1.9,1.0,0
3270,-77.07,-75.08,-100.0,-71.22,1.9,0.9,0
3271,-83.38,-71.6,-76.24,-79.29,1.9,0.8,0
3272,-72.75,-100.0,-81.56,-100.0,1.9,0.7,0
3273,-74.62,-65.81,-78.85,-67.05,1.9,0.6,0
3274,-65.29,-73.94,-76.25,-76.44,1.9,0.5,0
3275,-73.35,-68.68,-71.89,-67.7,1.9,0.4,0
3276,-100.0,-68.17,-73.48,-82.0,1.9,0.3,0
3277,-73.64,-69.49,-86.25,-70.36,1.9,0.2,0
3278,-100.0,-80.12,-83.14,-80.81,1.9,0.1,0
3279,-100.0,-100.0,-83.77,-74.48,1.9,0.0,0
3280,-65.73,-75.09,-76.16,-69.44,1.8,0.0,0
3281,-67.57,-73.12,-80.26,-67.52,1.8,0.1,0
3282,-75.69,-82.95,-83.83,-73.15,1.8,0.2,0
3283,-74.3,-72.69,-90.6,-71.22,1.8,0.3,0
3284,-64.2,-67.09,-76.3,-69.6,1.8,0.4,0
3285,-81.33,-68.82,-68.97,-79.31,1.8,0.5,0
3286,-72.23,-73.19,-81.96,-73.57,1.8,0.6,0
3287,-84.02,-74.92,-83.04,-79.42,1.8,0.7,0
3288,-65.23,-80.62,-76.07,-76.46,1.8,0.8,0
3289,-65.45,-100.0,-83.25,-80.43,1.8,0.9,0
3290,-76.27,-76.28,-66.68,-60.43,1.8,1.0,0
3291,-100.0,-75.21,-68.93,-67.48,1.8,1.1,0
3292,-71.18,-68.54,-65.47,-72.08,1.8,1.2,0
3293,-69.51,-70.38,-79.47,-77.35,1.8,1.3,0
3294,-73.65,-100.0,-79.13,-75.34,1.8,1.4,0
3295,-79.21,-70.92,-75.95,-70.66,1.8,1.5,0
3296,-76.95,-66.14,-73.72,-79.21,1.8,1.6,0
3297,-72.96,-69.02,-78.92,-70.35,1.8,1.7,0
3298,-66.71,-74.31,-79.41,-69.45,1.8,1.8,0
3299,-74.76,-72.97,-71.72,-78.25,1.8,1.9,0
3300,-69.3,-72.91,-84.53,-75.39,1.8,2.0,0
3301,-64.38,-70.68,-76.04,-72.28,1.8,2.1,0
3302,-85.05,-76.25,-79.25,-72.29,1.8,2.2,0
3303,-67.41,-84.87,-66.92,-83.92,1.8,2.3,0
3304,-75.11,-72.74,-71.33,-100.0,1.8,2.4,0
3305,-76.22,-100.0,-72.93,-75.74,1.8,2.5,0
3306,-81.38,-85.03,-72.45,-78.19,1.8,2.6,0
3307,-75.81,-78.67,-75.27,-68.73,1.8,2.7,0
3308,-70.59,-75.45,-71.43,-76.95,1.8,2.8,0
3309,-66.75,-71.83,-74.59,-64.46,1.8,2.9,0
3310,-74.82,-75.73,-78.58,-79.89,1.8,3.0,0
3311,-75.8,-75.78,-100.0,-100.0,1.8,3.1,0
3312,-73.89,-79.94,-81.94,-70.84,1.8,3.2,0
3313,-66.93,-100.0,-65.74,-100.0,1.8,3.3,0
3314,-77.07,-89.29,-100.0,-75.4,1.8,3.4,0
3315,-77.55,-74.13,-75.91,-100.0,1.8,3.5,0
3316,-68.79,-83.31,-78.02,-85.65,1.8,3.6,0
3317,-80.35,-76.96,-78.1,-100.0,1.8,3.7,0
3318,-76.16,-78.18,-69.34,-75.83,1.8,3.8,0
3319,-75.02,-77.94,-77.51,-75.97,1.8,3.9,0
3320,-82.16,-79.6,-79.71,-72.95,1.8,4.0,0
3321,-73.34,-76.36,-73.49,-70.59,1.8,4.1,0
3322,-77.37,-73.31,-71.72,-80.62,1.8,4.2,0
3323,-81.33,-77.3,-70.34,-100.0,1.8,4.3,0
3324,-72.22,-83.54,-71.84,-77.0,1.8,4.4,0
3325,-74.63,-84.17,-100.0,-100.0,1.8,4.5,0
3326,-100.0,-74.76,-100.0,-77.62,1.8,4.6,0
3327,-87.37,-87.75,-77.81,-79.86,1.8,4.7,0
3328,-81.67,-83.65,-69.03,-75.26,1.8,4.8,0
3329,-77.01,-100.0,-100.0,-79.31,1.8,4.9,0
3330,-75.44,-82.47,-65.11,-100.0,1.8,5.0,0
3331,-80.0,-82.61,-73.51,-100.0,1.8,5.1,0
3332,-76.92,-71.72,-74.81,-71.32,1.8,5.2,0
3333,-77.18,-100.0,-76.42,-77.13,1.8,5.3,0
3334,-70.6,-79.83,-69.92,-86.26,1.8,5.4,0
3335,-74.28,-83.0,-100.0,-78.5,1.8,5.5,0
3336,-81.09,-83.18,-65.14,-63.86,1.8,5.6,0
3337,-87.82,-81.29,-65.41,-72.92,1.8,5.7,0
3338,-77.18,-100.0,-63.06,-84.48,1.8,5.8,0
3339,-80.59,-80.42,-78.01,-78.06,1.8,5.9,0
3340,-82.33,-83.48,-59.73,-78.01,1.8,6.0,0
3341,-71.87,-83.82,-69.23,-81.42,1.8,6.1,0
3342,-88.71,-81.88,-64.35,-78.32,1.8,6.2,0
3343,-74.2,-89.3,-76.03,-78.16,1.8,6.3,0
3344,-81.73,-79.07,-68.67,-77.67,1.8,6.4,0
3345,-70.95,-100.0,-73.2,-70.73,1.8,6.5,0
3346,-100.0,-87.94,-74.11,-76.62,1.8,6.6,0
3347,-79.1,-85.44,-63.8,-69.7,1.7,6.6,0
3348,-76.14,-73.97,-64.06,-83.2,1.7,6.5,0
3349,-92.4,-78.99,-79.94,-78.98,1.7,6.4,0
3350,-83.04,-81.41,-73.96,-77.29,1.7,6.3,0
3351,-74.08,-82.18,-100.0,-70.84,1.7,6.2,0
3352,-76.78,-100.0,-100.0,-76.51,1.7,6.1,0
3353,-78.48,-76.87,-75.7,-70.88,1.7,6.0,0
3354,-100.0,-86.4,-71.09,-78.3,1.7,5.9,0
3355,-75.99,-83.56,-78.83,-77.93,1.7,5.8,0
3356,-78.37,-83.44,-74.92,-76.02,1.7,5.7,0
3357,-83.44,-78.83,-78.17,-80.68,1.7,5.6,0
3358,-82.34,-85.87,-100.0,-100.0,1.7,5.5,0
3359,-77.39,-74.18,-100.0,-78.18,1.7,5.4,0
3360,-77.16,-77.35,-75.17,-82.63,1.7,5.3,0
3361,-81.43,-75.92,-67.44,-75.29,1.7,5.2,0
3362,-84.1,-84.16,-72.1,-82.71,1.7,5.1,0
3363,-84.01,-79.14,-74.31,-74.73,1.7,5.0,0
3364,-83.91,-100.0,-75.5,-77.3,1.7,4.9,0
3365,-76.32,-72.92,-69.24,-100.0,1.7,4.8,0
3366,-74.0,-79.89,-63.31,-78.66,1.7,4.7,0
3367,-80.55,-80.71,-67.63,-64.12,1.7,4.6,0
3368,-79.91,-81.51,-71.58,-74.93,1.7,4.5,0
3369,-77.81,-79.66,-82.12,-79.67,1.7,4.4,0
3370,-74.77,-79.03,-70.33,-73.52,1.7,4.3,0
3371,-85.24,-78.41,-70.76,-71.25,1.7,4.2,0
3372,-66.88,-82.01,-82.04,-78.26,1.7,4.1,0
3373,-76.6,-78.01,-80.85,-70.35,1.7,4.0,0
3374,-81.03,-86.43,-65.86,-82.76,1.7,3.9,0
3375,-72.81,-73.85,-74.38,-67.11,1.7,3.8,0
3376,-71.63,-83.98,-73.96,-75.15,1.7,3.7,0
3377,-74.85,-85.19,-78.3,-72.1,1.7,3.6,0
3378,-76.68,-81.42,-67.77,-68.76,1.7,3.5,0
3379,-78.55,-82.99,-73.56,-79.13,1.7,3.4,0
3380,-72.64,-79.81,-74.07,-76.99,1.7,3.3,0
3381,-71.09,-76.08,-76.84,-73.95,1.7,3.2,0
3382,-73.91,-76.07,-76.59,-74.97,1.7,3.1,0
3383,-68.95,-76.64,-76.13,-80.37,1.7,3.0,0
3384,-72.48,-80.83,-72.4,-73.59,1.7,2.9,0
3385,-77.57,-81.69,-81.29,-78.0,1.7,2.8,0
3386,-73.63,-75.14,-78.85,-73.72,1.7,2.7,0
3387,-77.27,-73.44,-82.1,-73.27,1.7,2.6,0
3388,-71.53,-72.22,-76.12,-73.79,1.7,2.5,0
3389,-76.1,-74.88,-80.99,-79.88,1.7,2.4,0
3390,-68.18,-74.93,-74.02,-75.09,1.7,2.3,0
3391,-77.57,-100.0,-80.75,-100.0,1.7,2.2,0
3392,-66.35,-80.29,-78.14,-80.12,1.7,2.1,0
3393,-100.0,-79.57,-73.91,-74.16,1.7,2.0,0
3394,-85.01,-83.84,-74.39,-83.17,1.7,1.9,0
3395,-100.0,-100.0,-65.02,-72.64,1.7,1.8,0
3396,-74.91,-77.72,-79.78,-74.47,1.7,1.7,0
3397,-69.24,-78.39,-72.95,-100.0,1.7,1.6,0
3398,-78.86,-84.62,-65.41,-84.07,1.7,1.5,0
3399,-70.25,-69.09,-76.45,-100.0,1.7,1.4,0
3400,-72.65,-69.99,-75.78,-70.88,1.7,1.3,0
3401,-74.77,-81.58,-75.97,-70.4,1.7,1.2,0
3402,-75.92,-100.0,-85.17,-67.2,1.7,1.1,0
3403,-74.7,-70.54,-80.15,-79.03,1.7,1.0,0
3404,-72.09,-71.71,-73.96,-75.88,1.7,0.9,0
3405,-73.6,-73.98,-69.31,-66.29,1.7,0.8,0
3406,-70.48,-64.57,-73.02,-66.13,1.7,0.7,0
3407,-79.39,-80.11,-80.44,-77.75,1.7,0.6,0
3408,-59.87,-69.81,-80.0,-68.93,1.7,0.5,0
3409,-77.38,-100.0,-78.47,-79.06,1.7,0.4,0
3410,-73.09,-70.49,-83.36,-72.37,1.7,0.3,0
3411,-61.26,-75.38,-87.78,-100.0,1.7,0.2,0
3412,-100.0,-70.53,-84.55,-69.07,1.7,0.1,0
3413,-100.0,-70.96,-79.54,-74.93,1.7,0.0,0
3414,-100.0,-73.78,-77.78,-69.85,1.6,0.0,0
3415,-71.38,-69.03,-86.57,-77.16,1.6,0.1,0
3416,-68.46,-84.21,-81.82,-100.0,1.6,0.2,0
3417,-78.55,-70.53,-78.44,-100.0,1.6,0.3,0
3418,-75.54,-70.08,-81.94,-79.31,1.6,0.4,0
3419,-72.72,-75.43,-79.43,-73.47,1.6,0.5,0
3420,-70.15,-74.43,-74.78,-81.04,1.6,0.6,0
3421,-77.27,-78.31,-100.0,-70.24,1.6,0.7,0
3422,-74.63,-68.97,-83.91,-72.98,1.6,0.8,0
3423,-66.35,-67.55,-78.54,-72.3,1.6,0.9,0
3424,-73.23,-70.21,-78.66,-73.08,1.6,1.0,0
3425,-100.0,-71.55,-78.01,-71.67,1.6,1.1,0
3426,-75.68,-81.49,-78.23,-100.0,1.6,1.2,0
3427,-74.14,-74.55,-75.75,-73.33,1.6,1.3,0
3428,-100.0,-80.82,-70.87,-77.07,1.6,1.4,0
3429,-70.93,-74.18,-72.37,-69.32,1.6,1.5,0
3430,-70.75,-77.54,-81.1,-77.14,1.6,1.6,0
3431,-77.5,-71.77,-77.25,-66.41,1.6,1.7,0
3432,-67.35,-75.73,-100.0,-76.89,1.6,1.8,0
3433,-70.11,-65.49,-83.65,-69.58,1.6,1.9,0
3434,-67.5,-73.97,-81.41,-78.8,1.6,2.0,0
3435,-74.45,-100.0,-80.03,-79.7,1.6,2.1,0
3436,-71.12,-75.08,-75.25,-100.0,1.6,2.2,0
3437,-81.71,-75.93,-79.36,-76.96,1.6,2.3,0
3438,-77.38,-67.47,-80.05,-66.56,1.6,2.4,0
3439,-72.21,-75.31,-72.02,-74.61,1.6,2.5,0
3440,-71.93,-75.17,-73.81,-100.0,1.6,2.6,0
3441,-84.99,-81.02,-81.97,-66.29,1.6,2.7,0
3442,-72.61,-75.72,-79.34,-66.85,1.6,2.8,0
3443,-69.48,-71.45,-73.68,-76.92,1.6,2.9,0
3444,-78.87,-72.98,-74.19,-100.0,1.6,3.0,0
3445,-77.37,-77.5,-72.03,-75.35,1.6,3.1,0
3446,-80.7,-77.18,-70.06,-73.09,1.6,3.2,0
3447,-100.0,-75.49,-73.71,-80.9,1.6,3.3,0
3448,-78.05,-85.7,-86.05,-74.92,1.6,3.4,0
3449,-74.73,-77.97,-72.85,-75.9,1.6,3.5,0
3450,-79.57,-75.78,-73.47,-73.57,1.6,3.6,0
3451,-78.41,-100.0,-79.09,-74.7,1.6,3.7,0
3452,-71.95,-83.0,-100.0,-74.17,1.6,3.8,0
3453,-69.87,-76.91,-100.0,-79.59,1.6,3.9,0
3454,-100.0,-84.27,-70.92,-71.54,1.6,4.0,0
3455,-100.0,-82.01,-78.49,-81.61,1.6,4.1,0
3456,-70.85,-80.66,-84.48,-76.24,1.6,4.2,0
3457,-100.0,-74.25,-70.99,-100.0,1.6,4.3,0
3458,-78.48,-80.31,-73.87,-100.0,1.6,4.4,0
3459,-89.19,-72.88,-65.4,-74.25,1.6,4.5,0
3460,-74.08,-84.07,-77.12,-75.22,1.6,4.6,0
3461,-79.8,-79.38,-72.14,-75.27,1.6,4.7,0
3462,-79.53,-100.0,-70.99,-100.0,1.6,4.8,0
3463,-89.44,-72.09,-72.81,-76.15,1.6,4.9,0
3464,-69.01,-88.9,-65.77,-70.7,1.6,5.0,0
3465,-76.74,-85.85,-70.16,-81.71,1.6,5.1,0
3466,-78.42,-100.0,-77.52,-76.4,1.6,5.2,0
3467,-76.16,-76.23,-72.47,-82.73,1.6,5.3,0
3468,-72.93,-76.76,-63.25,-82.09,1.6,5.4,0
3469,-100.0,-78.21,-68.11,-76.04,1.6,5.5,0
3470,-74.81,-74.74,-75.91,-73.51,1.6,5.6,0
3471,-73.61,-75.87,-73.8,-81.13,1.6,5.7,0
3472,-71.38,-76.7,-75.68,-100.0,1.6,5.8,0
3473,-100.0,-81.01,-68.64,-76.66,1.6,5.9,0
3474,-83.4,-86.68,-67.8,-85.07,1.6,6.0,0
3475,-82.14,-79.15,-77.6,-79.66,1.6,6.1,0
3476,-81.23,-78.92,-100.0,-74.81,1.6,6.2,0
3477,-82.41,-79.65,-100.0,-81.67,1.6,6.3,0
3478,-82.17,-77.72,-59.68,-75.66,1.6,6.4,0
3479,-100.0,-73.58,-61.16,-77.78,1.6,6.5,0
3480,-90.75,-76.53,-72.81,-73.91,1.6,6.6,0
3481,-80.2,-86.61,-66.33,-73.53,1.5,6.6,0
3482,-74.69,-100.0,-68.71,-100.0,1.5,6.5,0
3483,-81.82,-86.2,-67.29,-89.24,1.5,6.4,0
3484,-86.05,-93.45,-74.49,-100.0,1.5,6.3,0
3485,-95.73,-81.05,-68.05,-73.02,1.5,6.2,0
3486,-78.83,-83.48,-74.0,-83.07,1.5,6.1,0
3487,-78.62,-84.13,-74.06,-79.96,1.5,6.0,0
3488,-85.89,-71.36,-71.95,-73.56,1.5,5.9,0
3489,-85.66,-82.4,-64.88,-77.98,1.5,5.8,0
3490,-77.68,-83.31,-66.85,-79.27,1.5,5.7,0
3491,-88.15,-81.56,-72.44,-76.83,1.5,5.6,0
3492,-76.02,-89.73,-100.0,-88.2,1.5,5.5,0
3493,-79.94,-82.57,-73.46,-80.99,1.5,5.4,0
3494,-100.0,-79.37,-78.84,-75.72,1.5,5.3,0
3495,-75.87,-75.49,-67.53,-80.87,1.5,5.2,0
3496,-74.12,-74.05,-67.99,-75.07,1.5,5.1,0
3497,-77.49,-74.66,-100.0,-78.06,1.5,5.0,0
3498,-75.25,-90.31,-78.5,-75.58,1.5,4.9,0
3499,-74.34,-74.21,-100.0,-85.4,1.5,4.8,0
3500,-80.65,-76.6,-72.94,-71.75,1.5,4.7,0
3501,-100.0,-67.6,-75.26,-83.32,1.5,4.6,0
3502,-76.26,-78.84,-75.95,-72.81,1.5,4.5,0
3503,-78.47,-83.49,-72.1,-77.32,1.5,4.4,0
3504,-77.15,-86.05,-77.63,-78.06,1.5,4.3,0
3505,-100.0,-74.3,-71.35,-66.25,1.5,4.2,0
3506,-74.47,-73.67,-65.76,-71.33,1.5,4.1,0
3507,-73.87,-88.77,-65.11,-76.72,1.5,4.0,0
