;t1;t2;t3;t4;t5;t6;x;y
25434;-73.48;-69.84;-70.48;-66.56;-77.4;-64.16;1.0;4.5
25435;-73.32;-71.76;-70.32;-67.04;-77.4;-63.44;0.9;4.5
25436;-71.8;-70.76;-71.32;-68.04;-76.12;-65.36;0.9;4.4
25437;-73.0;-75.6;-70.0;-68.0;-77.4;-62.0;0.7;4.5
25438;-74.12;-70.48;-71.68;-68.16;-78.2;-65.76;0.9;4.7
25439;-74.52;-69.84;-72.36;-68.72;-78.6;-66.92;0.9;4.8
25440;-74.92;-69.2;-73.04;-69.28;-79.0;-68.08;0.9;4.9
25441;-74.68;-67.92;-72.52;-68.24;-78.6;-67.64;1.0;4.8
25442;-75.08;-65.6;-73.04;-65.36;-77.64;-67.04;1.2;4.7
25443;-75.64;-66.08;-74.56;-65.4;-77.6;-68.4;1.3;4.8
25444;-75.72;-65.4;-74.16;-65.24;-77.76;-67.76;1.2;4.8
25445;-75.24;-65.36;-73.36;-68.32;-79.0;-69.52;1.1;4.9
25446;-74.68;-67.92;-72.52;-68.24;-78.6;-67.64;1.0;4.8
25447;-74.36;-71.76;-72.2;-69.2;-78.6;-66.2;0.8;4.8
25448;-74.52;-69.84;-72.36;-68.72;-78.6;-66.92;0.9;4.8
25449;-74.92;-69.2;-73.04;-69.28;-79.0;-68.08;0.9;4.9
25450;-73.96;-72.4;-71.52;-68.64;-78.2;-65.04;0.8;4.7
25451;-73.72;-74.88;-68.44;-66.8;-78.48;-61.4;0.7;4.8
25452;-73.92;-74.92;-69.08;-66.68;-78.12;-61.68;0.6;4.8
25453;-74.12;-74.96;-69.72;-66.56;-77.76;-61.96;0.5;4.8
25454;-73.48;-75.12;-68.96;-67.2;-78.12;-61.6;0.7;4.7
25455;-73.24;-75.36;-69.48;-67.6;-77.76;-61.8;0.7;4.6
25456;-73.56;-73.04;-70.84;-68.08;-77.8;-63.88;0.8;4.6
25457;-73.72;-71.12;-71.0;-67.6;-77.8;-64.6;0.9;4.6
25458;-74.28;-68.56;-71.84;-67.68;-78.2;-66.48;1.0;4.7
25459;-74.44;-65.8;-71.92;-65.48;-77.52;-66.32;1.2;4.6
25460;-74.44;-65.8;-71.92;-65.48;-77.52;-66.32;1.2;4.6
25461;-74.36;-66.48;-72.32;-65.64;-77.36;-66.96;1.3;4.6
25462;-75.48;-67.44;-75.36;-65.72;-77.28;-69.68;1.5;4.8
25463;-75.56;-66.76;-74.96;-65.56;-77.44;-69.04;1.4;4.8
25464;-75.32;-64.76;-73.4;-67.04;-75.72;-67.4;1.5;5.0
25465;-74.2;-67.24;-71.8;-68.64;-74.6;-65.96;1.7;5.1
25466;-72.84;-66.68;-70.16;-67.56;-74.76;-66.32;1.8;5.0
25467;-72.12;-66.12;-70.36;-68.32;-73.12;-67.24;1.8;4.9
25468;-71.48;-71.4;-69.32;-66.96;-75.72;-66.2;1.9;5.1
25469;-72.84;-69.32;-70.56;-67.8;-75.16;-66.08;1.8;5.1
25470;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25471;-70.12;-73.48;-68.08;-66.12;-76.28;-66.32;2.0;5.1
25472;-70.12;-70.84;-67.68;-65.88;-75.88;-66.56;2.0;5.0
25473;-68.0;-74.76;-66.64;-64.48;-77.36;-67.84;2.3;5.0
25474;-68.6;-74.52;-68.08;-64.76;-77.72;-68.88;2.4;5.0
25475;-69.16;-72.88;-68.48;-65.6;-77.64;-69.64;2.4;5.1
25476;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25477;-69.12;-71.48;-67.44;-66.16;-77.2;-69.36;2.3;5.2
25478;-70.32;-71.0;-70.32;-66.72;-77.92;-71.44;2.5;5.2
25479;-70.32;-71.0;-70.32;-66.72;-77.92;-71.44;2.5;5.2
25480;-70.28;-69.6;-69.28;-67.28;-77.48;-71.16;2.4;5.3
25481;-69.68;-69.84;-67.84;-67.0;-77.12;-70.12;2.3;5.3
25482;-69.72;-71.24;-68.88;-66.44;-77.56;-70.4;2.4;5.2
25483;-69.16;-72.88;-68.48;-65.6;-77.64;-69.64;2.4;5.1
25484;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25485;-68.6;-74.52;-68.08;-64.76;-77.72;-68.88;2.4;5.0
25486;-69.76;-72.64;-69.92;-65.88;-78.0;-70.68;2.5;5.1
25487;-69.76;-72.64;-69.92;-65.88;-78.0;-70.68;2.5;5.1
25488;-69.76;-72.64;-69.92;-65.88;-78.0;-70.68;2.5;5.1
25489;-69.16;-72.88;-68.48;-65.6;-77.64;-69.64;2.4;5.1
25490;-68.72;-73.12;-69.48;-65.32;-79.68;-64.6;2.5;4.9
25491;-68.72;-73.12;-69.48;-65.32;-79.68;-64.6;2.5;4.9
25492;-69.2;-74.28;-69.52;-65.04;-78.08;-69.92;2.5;5.0
25493;-69.2;-74.28;-69.52;-65.04;-78.08;-69.92;2.5;5.0
25494;-68.6;-74.52;-68.08;-64.76;-77.72;-68.88;2.4;5.0
25495;-67.36;-74.0;-66.76;-65.08;-76.8;-66.68;2.3;4.9
25496;-67.36;-74.0;-66.76;-65.08;-76.8;-66.68;2.3;4.9
25497;-68.0;-74.76;-66.64;-64.48;-77.36;-67.84;2.3;5.0
25498;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25499;-69.16;-72.88;-68.48;-65.6;-77.64;-69.64;2.4;5.1
25500;-69.16;-72.88;-68.48;-65.6;-77.64;-69.64;2.4;5.1
25501;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25502;-69.12;-71.48;-67.44;-66.16;-77.2;-69.36;2.3;5.2
25503;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25504;-69.72;-71.24;-68.88;-66.44;-77.56;-70.4;2.4;5.2
25505;-70.36;-72.4;-71.36;-66.16;-78.36;-71.72;2.6;5.1
25506;-69.8;-74.04;-70.96;-65.32;-78.44;-70.96;2.6;5.0
25507;-69.8;-74.04;-70.96;-65.32;-78.44;-70.96;2.6;5.0
25508;-69.76;-73.04;-72.52;-66.2;-78.24;-70.84;2.7;4.9
25509;-67.28;-72.0;-69.88;-66.84;-76.4;-66.44;2.5;4.7
25510;-65.24;-73.32;-65.8;-66.48;-72.08;-69.56;2.2;4.7
25511;-66.04;-69.72;-66.96;-68.48;-69.4;-69.84;2.1;4.7
25512;-65.96;-73.88;-65.6;-65.72;-73.72;-68.64;2.2;4.8
25513;-66.2;-68.76;-66.68;-68.88;-68.92;-69.32;2.1;4.8
25514;-65.96;-73.88;-65.6;-65.72;-73.72;-68.64;2.2;4.8
25515;-66.68;-74.44;-65.4;-64.96;-75.36;-67.72;2.2;4.9
25516;-66.64;-73.44;-66.96;-65.84;-75.16;-67.6;2.3;4.8
25517;-65.88;-71.88;-68.72;-67.48;-73.32;-68.4;2.4;4.6
25518;-67.28;-72.0;-69.88;-66.84;-76.4;-66.44;2.5;4.7
25519;-68.0;-72.56;-69.68;-66.08;-78.04;-65.52;2.5;4.8
25520;-68.0;-72.56;-69.68;-66.08;-78.04;-65.52;2.5;4.8
25521;-68.0;-72.56;-69.68;-66.08;-78.04;-65.52;2.5;4.8
25522;-68.04;-73.56;-68.12;-65.2;-78.24;-65.64;2.4;4.9
25523;-68.04;-73.56;-68.12;-65.2;-78.24;-65.64;2.4;4.9
25524;-67.32;-73.0;-68.32;-65.96;-76.6;-66.56;2.4;4.8
25525;-66.56;-71.44;-70.08;-67.6;-74.76;-67.36;2.5;4.6
25526;-66.56;-71.44;-70.08;-67.6;-74.76;-67.36;2.5;4.6
25527;-67.24;-71.0;-71.44;-67.72;-76.2;-66.32;2.6;4.6
25528;-67.24;-71.0;-71.44;-67.72;-76.2;-66.32;2.6;4.6
25529;-67.84;-70.76;-72.88;-68.0;-76.56;-67.36;2.7;4.6
25530;-67.2;-70.0;-73.0;-68.6;-76.0;-66.2;2.7;4.5
25531;-65.84;-70.88;-70.28;-68.36;-73.12;-68.28;2.5;4.5
25532;-65.84;-70.88;-70.28;-68.36;-73.12;-68.28;2.5;4.5
25533;-66.52;-70.44;-71.64;-68.48;-74.56;-67.24;2.6;4.5
25534;-67.2;-70.0;-73.0;-68.6;-76.0;-66.2;2.7;4.5
25535;-68.0;-69.0;-72.52;-68.52;-76.44;-67.6;2.8;4.4
25536;-67.52;-68.04;-73.68;-68.8;-75.28;-67.6;2.8;4.5
25537;-68.48;-66.84;-74.24;-68.4;-75.12;-70.16;2.9;4.6
25538;-68.48;-66.84;-74.24;-68.4;-75.12;-70.16;2.9;4.6
25539;-68.16;-68.8;-73.56;-68.2;-75.84;-68.76;2.8;4.6
25540;-69.44;-65.64;-74.8;-68.0;-74.96;-72.72;3.0;4.7
25541;-69.76;-63.68;-75.48;-68.2;-74.24;-74.12;3.1;4.7
25542;-70.4;-64.44;-75.36;-67.6;-74.8;-75.28;3.1;4.8
25543;-70.72;-67.16;-74.56;-66.8;-76.08;-75.04;3.0;4.9
25544;-70.72;-67.16;-74.56;-66.8;-76.08;-75.04;3.0;4.9
25545;-69.68;-72.32;-72.76;-66.16;-78.32;-72.32;2.8;5.0
25546;-66.96;-71.52;-72.2;-67.36;-77.04;-72.56;3.0;5.2
25547;-66.24;-70.04;-72.56;-67.92;-76.56;-72.88;3.1;5.2
25548;-66.32;-72.6;-71.56;-67.4;-76.88;-72.36;3.0;5.3
25549;-66.32;-72.6;-71.56;-67.4;-76.88;-72.36;3.0;5.3
25550;-67.04;-74.08;-71.2;-66.84;-77.36;-72.04;2.9;5.3
25551;-68.48;-77.04;-70.48;-65.72;-78.32;-71.4;2.7;5.3
25552;-69.04;-73.4;-72.12;-66.2;-78.16;-72.12;2.8;5.1
25553;-69.68;-72.32;-72.76;-66.16;-78.32;-72.32;2.8;5.0
25554;-69.68;-72.32;-72.76;-66.16;-78.32;-72.32;2.8;5.0
25555;-69.76;-73.04;-72.52;-66.2;-78.24;-70.84;2.7;4.9
25556;-69.12;-72.28;-72.64;-66.8;-77.68;-69.68;2.7;4.8
25557;-67.84;-70.76;-72.88;-68.0;-76.56;-67.36;2.7;4.6
25558;-67.96;-71.56;-71.24;-66.96;-77.84;-65.4;2.6;4.7
25559;-68.48;-71.52;-72.76;-67.4;-77.12;-68.52;2.7;4.7
25560;-69.44;-70.32;-73.32;-67.0;-76.96;-71.08;2.8;4.8
25561;-67.84;-70.76;-72.88;-68.0;-76.56;-67.36;2.7;4.6
25562;-67.84;-70.76;-72.88;-68.0;-76.56;-67.36;2.7;4.6
25563;-68.16;-68.8;-73.56;-68.2;-75.84;-68.76;2.8;4.6
25564;-67.24;-71.0;-71.44;-67.72;-76.2;-66.32;2.6;4.6
25565;-68.68;-72.12;-71.04;-66.2;-79.48;-64.48;2.6;4.8
25566;-68.48;-71.52;-72.76;-67.4;-77.12;-68.52;2.7;4.7
25567;-70.08;-71.08;-73.2;-66.4;-77.52;-72.24;2.8;4.9
25568;-70.4;-69.12;-73.88;-66.6;-76.8;-73.64;2.9;4.9
25569;-69.12;-72.28;-72.64;-66.8;-77.68;-69.68;2.7;4.8
25570;-69.44;-70.32;-73.32;-67.0;-76.96;-71.08;2.8;4.8
25571;-70.4;-69.12;-73.88;-66.6;-76.8;-73.64;2.9;4.9
25572;-70.72;-67.16;-74.56;-66.8;-76.08;-75.04;3.0;4.9
25573;-68.24;-69.36;-73.48;-67.28;-77.36;-72.96;3.0;5.0
25574;-66.24;-70.04;-72.56;-67.92;-76.56;-72.88;3.1;5.2
25575;-66.88;-68.96;-73.2;-67.88;-76.72;-73.08;3.1;5.1
25576;-66.88;-68.96;-73.2;-67.88;-76.72;-73.08;3.1;5.1
25577;-67.6;-70.44;-72.84;-67.32;-77.2;-72.76;3.0;5.1
25578;-68.32;-71.92;-72.48;-66.76;-77.68;-72.44;2.9;5.1
25579;-67.52;-67.88;-73.84;-67.84;-76.88;-73.28;3.1;5.0
25580;-67.6;-70.44;-72.84;-67.32;-77.2;-72.76;3.0;5.1
25581;-67.6;-70.44;-72.84;-67.32;-77.2;-72.76;3.0;5.1
25582;-68.32;-71.92;-72.48;-66.76;-77.68;-72.44;2.9;5.1
25583;-67.76;-75.56;-70.84;-66.28;-77.84;-71.72;2.8;5.3
25584;-71.48;-69.12;-72.16;-67.84;-78.2;-73.24;2.6;5.3
25585;-70.88;-69.36;-70.72;-67.56;-77.84;-72.2;2.5;5.3
25586;-71.44;-67.72;-71.12;-68.4;-77.76;-72.96;2.5;5.4
25587;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25588;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25589;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25590;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25591;-68.52;-71.72;-66.0;-65.88;-76.84;-68.32;2.2;5.2
25592;-68.52;-71.72;-66.0;-65.88;-76.84;-68.32;2.2;5.2
25593;-68.76;-80.84;-67.64;-65.76;-77.64;-65.96;2.1;5.3
25594;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25595;-67.4;-75.0;-65.2;-64.2;-77.0;-66.8;2.2;5.0
25596;-68.76;-72.92;-66.44;-65.04;-76.44;-66.68;2.1;5.0
25597;-68.52;-71.72;-66.0;-65.88;-76.84;-68.32;2.2;5.2
25598;-68.56;-73.12;-67.04;-65.32;-77.28;-68.6;2.3;5.1
25599;-68.0;-74.76;-66.64;-64.48;-77.36;-67.84;2.3;5.0
25600;-68.04;-73.56;-68.12;-65.2;-78.24;-65.64;2.4;4.9
25601;-66.6;-72.44;-68.52;-66.72;-74.96;-67.48;2.4;4.7
25602;-66.6;-72.44;-68.52;-66.72;-74.96;-67.48;2.4;4.7
25603;-67.28;-72.0;-69.88;-66.84;-76.4;-66.44;2.5;4.7
25604;-66.6;-72.44;-68.52;-66.72;-74.96;-67.48;2.4;4.7
25605;-65.16;-71.32;-68.92;-68.24;-71.68;-69.32;2.4;4.5
25606;-65.96;-70.88;-69.12;-67.56;-72.68;-70.04;2.3;4.3
25607;-65.28;-70.88;-68.08;-67.72;-70.36;-71.28;2.3;4.4
25608;-66.76;-69.56;-69.96;-67.44;-71.92;-71.16;2.4;4.3
25609;-66.88;-68.24;-69.76;-67.48;-68.84;-73.52;2.5;4.4
25610;-66.52;-70.44;-71.64;-68.48;-74.56;-67.24;2.6;4.5
25611;-68.0;-69.12;-73.52;-68.2;-76.12;-67.12;2.7;4.4
25612;-66.52;-70.44;-71.64;-68.48;-74.56;-67.24;2.6;4.5
25613;-67.24;-71.0;-71.44;-67.72;-76.2;-66.32;2.6;4.6
25614;-65.84;-70.88;-70.28;-68.36;-73.12;-68.28;2.5;4.5
25615;-66.08;-69.56;-68.92;-67.6;-69.6;-72.4;2.4;4.4
25616;-65.16;-71.32;-68.92;-68.24;-71.68;-69.32;2.4;4.5
25617;-65.88;-71.88;-68.72;-67.48;-73.32;-68.4;2.4;4.6
25618;-66.56;-71.44;-70.08;-67.6;-74.76;-67.36;2.5;4.6
25619;-65.84;-70.88;-70.28;-68.36;-73.12;-68.28;2.5;4.5
25620;-66.08;-69.56;-68.92;-67.6;-69.6;-72.4;2.4;4.4
25621;-66.08;-69.56;-68.92;-67.6;-69.6;-72.4;2.4;4.4
25622;-66.08;-69.56;-68.92;-67.6;-69.6;-72.4;2.4;4.4
25623;-65.96;-70.88;-69.12;-67.56;-72.68;-70.04;2.3;4.3
25624;-68.52;-70.32;-71.68;-67.0;-80.4;-66.36;2.1;4.2
25625;-65.84;-72.2;-69.32;-67.52;-75.76;-67.68;2.2;4.2
25626;-65.16;-72.2;-68.28;-67.68;-73.44;-68.92;2.2;4.3
25627;-65.84;-72.2;-69.32;-67.52;-75.76;-67.68;2.2;4.2
25628;-68.6;-69.0;-71.68;-66.96;-81.16;-66.8;2.1;4.3
25629;-68.6;-69.0;-71.68;-66.96;-81.16;-66.8;2.1;4.3
25630;-63.8;-72.2;-66.2;-68.0;-68.8;-71.4;2.2;4.5
25631;-63.8;-72.2;-66.2;-68.0;-68.8;-71.4;2.2;4.5
25632;-67.64;-71.08;-68.84;-67.36;-71.92;-70.36;2.0;4.5
25633;-71.48;-69.96;-71.48;-66.72;-75.04;-69.32;1.8;4.5
25634;-72.16;-69.96;-72.52;-66.56;-77.36;-68.08;1.8;4.4
25635;-70.92;-70.52;-72.24;-66.72;-78.12;-67.36;1.9;4.3
25636;-68.6;-69.0;-71.68;-66.96;-81.16;-66.8;2.1;4.3
25637;-68.6;-69.0;-71.68;-66.96;-81.16;-66.8;2.1;4.3
25638;-68.68;-67.68;-71.68;-66.92;-81.92;-67.24;2.1;4.4
25639;-65.84;-72.2;-69.32;-67.52;-75.76;-67.68;2.2;4.2
25640;-69.6;-72.4;-71.96;-66.92;-78.12;-66.2;2.0;4.1
25641;-69.6;-72.4;-71.96;-66.92;-78.12;-66.2;2.0;4.1
25642;-68.52;-70.32;-71.68;-67.0;-80.4;-66.36;2.1;4.2
25643;-65.84;-72.2;-69.32;-67.52;-75.76;-67.68;2.2;4.2
25644;-68.52;-70.32;-71.68;-67.0;-80.4;-66.36;2.1;4.2
25645;-68.6;-69.0;-71.68;-66.96;-81.16;-66.8;2.1;4.3
25646;-68.68;-67.68;-71.68;-66.92;-81.92;-67.24;2.1;4.4
25647;-67.64;-71.08;-68.84;-67.36;-71.92;-70.36;2.0;4.5
25648;-67.64;-71.08;-68.84;-67.36;-71.92;-70.36;2.0;4.5
25649;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25650;-71.64;-69.0;-71.2;-67.12;-74.56;-68.8;1.8;4.6
25651;-73.48;-68.72;-72.4;-66.24;-76.76;-68.16;1.6;4.5
25652;-73.64;-72.48;-70.24;-65.56;-75.6;-64.52;1.5;4.4
25653;-73.32;-70.72;-72.8;-66.44;-75.84;-68.36;1.7;4.4
25654;-73.4;-69.4;-72.8;-66.4;-76.6;-68.8;1.7;4.5
25655;-73.48;-68.72;-72.4;-66.24;-76.76;-68.16;1.6;4.5
25656;-73.48;-68.72;-72.4;-66.24;-76.76;-68.16;1.6;4.5
25657;-73.56;-68.44;-72.52;-66.8;-76.12;-68.28;1.7;4.6
25658;-73.56;-68.44;-72.52;-66.8;-76.12;-68.28;1.7;4.6
25659;-71.64;-69.0;-71.2;-67.12;-74.56;-68.8;1.8;4.6
25660;-71.64;-69.0;-71.2;-67.12;-74.56;-68.8;1.8;4.6
25661;-73.4;-69.4;-72.8;-66.4;-76.6;-68.8;1.7;4.5
25662;-71.64;-69.0;-71.2;-67.12;-74.56;-68.8;1.8;4.6
25663;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25664;-67.8;-70.12;-68.56;-67.76;-71.44;-69.84;2.0;4.6
25665;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25666;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25667;-67.64;-71.08;-68.84;-67.36;-71.92;-70.36;2.0;4.5
25668;-69.56;-70.52;-70.16;-67.04;-73.48;-69.84;1.9;4.5
25669;-69.88;-68.6;-69.6;-67.84;-72.52;-68.8;1.9;4.7
25670;-70.04;-67.64;-69.32;-68.24;-72.04;-68.28;1.9;4.8
25671;-70.04;-67.64;-69.32;-68.24;-72.04;-68.28;1.9;4.8
25672;-74.04;-65.56;-71.68;-68.0;-74.68;-66.72;1.7;4.9
25673;-74.2;-64.6;-71.4;-68.4;-74.2;-66.2;1.7;5.0
25674;-72.12;-66.12;-70.36;-68.32;-73.12;-67.24;1.8;4.9
25675;-73.88;-66.52;-71.96;-67.6;-75.16;-67.24;1.7;4.8
25676;-73.72;-67.48;-72.24;-67.2;-75.64;-67.76;1.7;4.7
25677;-74.04;-65.56;-71.68;-68.0;-74.68;-66.72;1.7;4.9
25678;-75.4;-68.12;-75.76;-65.88;-77.12;-70.32;1.6;4.8
25679;-74.76;-68.32;-74.64;-66.0;-77.0;-69.6;1.6;4.7
25680;-73.72;-67.48;-72.24;-67.2;-75.64;-67.76;1.7;4.7
25681;-73.56;-68.44;-72.52;-66.8;-76.12;-68.28;1.7;4.6
25682;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25683;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25684;-69.72;-69.56;-69.88;-67.44;-73.0;-69.32;1.9;4.6
25685;-69.88;-68.6;-69.6;-67.84;-72.52;-68.8;1.9;4.7
25686;-66.36;-67.8;-66.4;-69.28;-68.44;-68.8;2.1;4.9
25687;-70.12;-70.84;-67.68;-65.88;-75.88;-66.56;2.0;5.0
25688;-72.12;-66.12;-70.36;-68.32;-73.12;-67.24;1.8;4.9
25689;-71.8;-68.04;-70.92;-67.52;-74.08;-68.28;1.8;4.7
25690;-69.88;-68.6;-69.6;-67.84;-72.52;-68.8;1.9;4.7
25691;-68.12;-68.2;-68.0;-68.56;-70.48;-68.8;2.0;4.8
25692;-68.12;-68.2;-68.0;-68.56;-70.48;-68.8;2.0;4.8
25693;-68.28;-67.24;-67.72;-68.96;-70.0;-68.28;2.0;4.9
25694;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25695;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25696;-68.76;-78.2;-67.24;-65.52;-77.24;-66.2;2.1;5.2
25697;-70.12;-70.84;-67.68;-65.88;-75.88;-66.56;2.0;5.0
25698;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25699;-67.4;-75.0;-65.2;-64.2;-77.0;-66.8;2.2;5.0
25700;-68.76;-75.56;-66.84;-65.28;-76.84;-66.44;2.1;5.1
25701;-68.76;-80.84;-67.64;-65.76;-77.64;-65.96;2.1;5.3
25702;-68.76;-78.2;-67.24;-65.52;-77.24;-66.2;2.1;5.2
25703;-68.76;-78.2;-67.24;-65.52;-77.24;-66.2;2.1;5.2
25704;-68.52;-71.72;-66.0;-65.88;-76.84;-68.32;2.2;5.2
25705;-69.12;-71.48;-67.44;-66.16;-77.2;-69.36;2.3;5.2
25706;-69.68;-69.84;-67.84;-67.0;-77.12;-70.12;2.3;5.3
25707;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25708;-69.08;-70.08;-66.4;-66.72;-76.76;-69.08;2.2;5.3
25709;-70.28;-69.6;-69.28;-67.28;-77.48;-71.16;2.4;5.3
25710;-70.28;-69.6;-69.28;-67.28;-77.48;-71.16;2.4;5.3
25711;-71.44;-67.72;-71.12;-68.4;-77.76;-72.96;2.5;5.4
25712;-70.88;-69.36;-70.72;-67.56;-77.84;-72.2;2.5;5.3
25713;-70.32;-71.0;-70.32;-66.72;-77.92;-71.44;2.5;5.2
25714;-70.92;-70.76;-71.76;-67.0;-78.28;-72.48;2.6;5.2
25715;-67.76;-75.56;-70.84;-66.28;-77.84;-71.72;2.8;5.3
25716;-66.96;-71.52;-72.2;-67.36;-77.04;-72.56;3.0;5.2
25717;-68.32;-71.92;-72.48;-66.76;-77.68;-72.44;2.9;5.1
25718;-66.96;-71.52;-72.2;-67.36;-77.04;-72.56;3.0;5.2
25719;-66.32;-72.6;-71.56;-67.4;-76.88;-72.36;3.0;5.3
25720;-66.4;-75.16;-70.56;-66.88;-77.2;-71.84;2.9;5.4
25721;-66.24;-70.04;-72.56;-67.92;-76.56;-72.88;3.1;5.2
25722;-66.88;-68.96;-73.2;-67.88;-76.72;-73.08;3.1;5.1
25723;-67.6;-70.44;-72.84;-67.32;-77.2;-72.76;3.0;5.1
25724;-68.24;-69.36;-73.48;-67.28;-77.36;-72.96;3.0;5.0
25725;-68.32;-71.92;-72.48;-66.76;-77.68;-72.44;2.9;5.1
25726;-66.96;-71.52;-72.2;-67.36;-77.04;-72.56;3.0;5.2
25727;-68.24;-69.36;-73.48;-67.28;-77.36;-72.96;3.0;5.0
25728;-66.96;-71.52;-72.2;-67.36;-77.04;-72.56;3.0;5.2
25729;-66.4;-75.16;-70.56;-66.88;-77.2;-71.84;2.9;5.4
25730;-67.12;-76.64;-70.2;-66.32;-77.68;-71.52;2.8;5.4
25731;-66.4;-75.16;-70.56;-66.88;-77.2;-71.84;2.9;5.4
25732;-66.28;-77.36;-69.12;-66.8;-77.88;-71.2;2.8;5.5
25733;-67.4;-74.48;-68.24;-68.08;-76.2;-70.48;2.8;5.7
25734;-68.52;-71.6;-67.36;-69.36;-74.52;-69.76;2.8;5.9
25735;-67.2;-72.16;-68.44;-70.2;-74.96;-70.04;2.8;6.0
25736;-68.32;-72.72;-68.28;-71.28;-75.72;-69.88;2.8;6.1
25737;-67.6;-69.76;-67.28;-70.36;-74.4;-69.96;2.9;5.9
25738;-65.2;-67.52;-67.56;-71.72;-75.0;-70.72;3.1;5.8
25739;-65.56;-70.8;-68.08;-70.08;-75.96;-70.88;3.0;5.7
25740;-65.92;-74.08;-68.6;-68.44;-76.92;-71.04;2.9;5.6
25741;-65.92;-74.08;-68.6;-68.44;-76.92;-71.04;2.9;5.6
25742;-66.84;-75.92;-68.68;-67.44;-77.04;-70.84;2.8;5.6
25743;-66.28;-77.36;-69.12;-66.8;-77.88;-71.2;2.8;5.5
25744;-67.76;-77.76;-68.76;-66.44;-77.16;-70.64;2.7;5.6
25745;-67.48;-77.68;-68.28;-66.88;-77.6;-70.84;2.6;5.6
25746;-67.76;-77.76;-68.76;-66.44;-77.16;-70.64;2.7;5.6
25747;-67.16;-78.64;-67.76;-67.44;-77.48;-70.76;2.6;5.7
25748;-67.76;-76.16;-67.36;-67.96;-77.2;-70.68;2.5;5.7
25749;-68.08;-75.2;-67.88;-67.4;-77.32;-70.76;2.5;5.6
25750;-67.48;-77.68;-68.28;-66.88;-77.6;-70.84;2.6;5.6
25751;-67.76;-76.16;-67.36;-67.96;-77.2;-70.68;2.5;5.7
25752;-68.64;-72.16;-66.04;-69.56;-76.52;-70.44;2.3;5.8
25753;-68.36;-73.68;-66.96;-68.48;-76.92;-70.6;2.4;5.7
25754;-68.36;-73.68;-66.96;-68.48;-76.92;-70.6;2.4;5.7
25755;-67.16;-78.64;-67.76;-67.44;-77.48;-70.76;2.6;5.7
25756;-67.16;-78.64;-67.76;-67.44;-77.48;-70.76;2.6;5.7
25757;-67.48;-77.68;-68.28;-66.88;-77.6;-70.84;2.6;5.6
25758;-67.48;-77.68;-68.28;-66.88;-77.6;-70.84;2.6;5.6
25759;-68.08;-75.2;-67.88;-67.4;-77.32;-70.76;2.5;5.6
25760;-67.76;-76.16;-67.36;-67.96;-77.2;-70.68;2.5;5.7
25761;-68.4;-74.24;-68.4;-66.84;-77.44;-70.84;2.5;5.5
25762;-69.28;-70.24;-67.08;-68.44;-76.76;-70.6;2.3;5.6
25763;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25764;-69.08;-70.08;-66.4;-66.72;-76.76;-69.08;2.2;5.3
25765;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25766;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25767;-70.84;-67.96;-69.68;-68.12;-77.4;-71.92;2.4;5.4
25768;-70.24;-68.2;-68.24;-67.84;-77.04;-70.88;2.3;5.4
25769;-69.68;-69.84;-67.84;-67.0;-77.12;-70.12;2.3;5.3
25770;-68.76;-83.48;-68.04;-66.0;-78.04;-65.72;2.1;5.4
25771;-71.0;-69.0;-68.44;-68.64;-76.52;-69.48;2.1;5.5
25772;-71.0;-69.0;-68.44;-68.64;-76.52;-69.48;2.1;5.5
25773;-71.8;-71.2;-69.68;-68.88;-76.44;-68.36;2.0;5.5
