;t1;t2;t3;t4;t5;t6;x;y
24638;-76.0;-76.76;-73.44;-66.92;-76.96;-62.36;0.4;4.3
24639;-73.88;-75.2;-70.24;-66.96;-77.4;-62.16;0.5;4.7
24640;-81.96;-79.36;-74.8;-66.8;-78.84;-64.96;1.0;3.8
24641;-75.88;-74.6;-73.04;-66.44;-74.2;-71.48;1.5;3.6
24642;-68.72;-74.68;-74.84;-65.24;-73.08;-73.48;2.2;3.3
24643;-66.88;-73.56;-71.24;-65.96;-77.72;-69.32;2.4;3.7
24644;-66.72;-73.76;-70.68;-66.72;-78.12;-68.68;2.5;3.7
24645;-66.72;-73.44;-70.36;-67.64;-79.28;-66.88;2.5;3.8
24646;-70.36;-75.04;-73.12;-65.2;-73.44;-68.36;1.9;3.9
24647;-67.04;-74.0;-72.44;-63.36;-75.0;-73.56;2.3;3.5
24648;-67.48;-75.36;-68.16;-65.52;-75.76;-76.88;2.6;3.4
24649;-70.8;-74.2;-73.04;-69.28;-74.4;-75.24;2.9;3.0
24650;-70.12;-75.68;-71.84;-70.68;-73.84;-75.96;2.8;2.9
24651;-71.04;-76.28;-78.84;-65.84;-71.04;-74.12;2.5;2.8
24652;-73.12;-76.12;-79.56;-69.36;-72.44;-76.6;2.5;2.3
24653;-71.08;-77.04;-78.76;-67.16;-70.32;-73.68;2.5;2.9
24654;-70.64;-76.52;-74.16;-67.28;-72.88;-76.12;2.7;2.8
24655;-71.04;-76.12;-79.28;-64.28;-71.36;-74.84;2.6;2.7
24656;-72.8;-76.68;-79.92;-68.8;-73.24;-77.64;2.5;2.4
24657;-71.0;-75.36;-79.36;-62.96;-72.08;-75.28;2.6;2.6
24658;-70.88;-73.56;-78.28;-63.68;-73.28;-74.44;2.3;2.6
24659;-74.0;-77.24;-79.96;-71.8;-71.52;-76.92;2.6;2.2
24660;-72.48;-70.84;-77.76;-66.48;-73.04;-72.04;2.0;2.3
24661;-75.24;-73.92;-77.04;-69.92;-76.36;-74.8;1.8;1.3
24662;-78.2;-78.0;-75.6;-63.6;-75.88;-72.04;1.6;1.3
24663;-76.1;-77.28;-79.44;-64.44;-75.04;-74.68;1.6;1.0
24664;-71.04;-73.4;-77.28;-59.8;-73.8;-77.68;1.1;0.8
24665;-76.1;-77.28;-79.44;-64.44;-75.04;-74.68;1.6;1.0
24666;-77.0;-77.6;-79.2;-65.4;-76.0;-74.0;1.7;1.0
24667;-75.0;-76.88;-78.64;-62.24;-73.4;-75.16;1.4;1.1
24668;-72.66;-74.88;-78.48;-64.12;-74.8;-77.04;1.5;0.6
24669;-72.54;-73.92;-77.8;-65.88;-76.44;-76.08;1.7;0.4
24670;-73.2;-71.16;-78.12;-65.2;-76.2;-72.84;1.8;0.0
24671;-74.9;-72.72;-78.44;-67.4;-76.6;-74.88;1.9;-0.0
24672;-74.9;-72.72;-78.44;-67.4;-76.6;-74.88;1.9;0.0
24673;-78.82;-78.0;-79.08;-73.24;-77.72;-81.6;2.1;0.2
24674;-78.88;-74.16;-74.92;-70.32;-72.4;-74.4;2.2;0.9
24675;-76.84;-74.52;-77.2;-71.28;-73.12;-76.08;2.5;0.9
24676;-78.0;-74.64;-76.24;-69.12;-71.28;-74.16;2.2;1.2
24677;-74.64;-74.36;-76.4;-66.96;-69.4;-73.4;2.1;1.6
24678;-69.0;-71.0;-78.0;-69.8;-66.2;-73.8;2.7;1.5
24679;-75.72;-73.68;-76.72;-69.0;-71.2;-74.16;2.3;1.2
24680;-69.68;-70.68;-77.64;-68.92;-67.04;-72.92;2.6;1.6
24681;-70.6;-70.36;-78.0;-71.8;-70.68;-76.2;2.9;1.1
24682;-71.72;-70.44;-78.0;-72.48;-70.12;-77.16;3.0;1.1
24683;-73.0;-70.72;-78.0;-73.0;-68.16;-78.0;3.1;1.2
24684;-68.68;-70.6;-78.0;-70.12;-69.0;-74.04;2.7;1.3
24685;-78.8;-74.72;-75.92;-70.16;-72.44;-74.28;2.2;1.1
24686;-71.68;-71.04;-77.12;-67.28;-68.2;-72.04;2.4;1.7
24687;-78.56;-75.92;-77.04;-68.88;-74.56;-74.24;2.0;1.0
24688;-77.44;-72.88;-73.56;-68.56;-70.0;-74.4;2.2;0.7
24689;-75.4;-73.24;-75.84;-69.52;-70.72;-76.08;2.5;0.7
24690;-73.4;-73.0;-78.0;-65.8;-71.6;-76.0;2.7;0.0
24691;-75.36;-74.28;-77.84;-67.4;-69.88;-77.2;2.8;0.1
24692;-73.08;-72.68;-77.2;-66.84;-70.48;-76.48;2.7;0.2
24693;-77.32;-75.56;-77.68;-69.0;-68.16;-78.4;2.9;0.2
24694;-77.32;-75.56;-77.68;-69.0;-68.16;-78.4;2.9;0.2
24695;-81.4;-78.28;-77.76;-71.68;-65.28;-80.56;3.1;0.3
24696;-77.32;-75.56;-77.68;-69.0;-68.16;-78.4;2.9;0.2
24697;-73.16;-70.56;-80.4;-70.2;-64.56;-77.76;3.1;0.8
24698;-74.04;-71.0;-80.0;-69.76;-63.68;-78.32;3.1;0.7
24699;-68.2;-70.0;-78.0;-70.6;-73.2;-74.4;2.7;1.0
24700;-68.68;-70.6;-78.0;-70.12;-69.0;-74.04;2.7;1.3
24701;-76.08;-73.12;-75.08;-69.2;-70.48;-75.52;2.4;0.7
24702;-73.44;-74.32;-76.68;-66.64;-74.8;-76.8;1.8;0.5
24703;-78.66;-77.36;-75.84;-61.16;-75.32;-72.72;0.8;0.2
24704;-74.64;-73.64;-78.2;-59.72;-72.84;-75.44;1.2;0.3
24705;-79.12;-74.08;-77.08;-58.0;-73.2;-71.44;0.6;0.6
24706;-77.0;-74.04;-79.8;-58.0;-71.48;-71.76;0.3;1.1
24707;-73.42;-75.28;-78.16;-59.64;-72.72;-77.0;1.0;1.0
24708;-75.28;-76.32;-75.84;-62.76;-73.0;-73.28;1.3;1.7
24709;-77.2;-76.76;-74.16;-65.0;-73.36;-70.68;1.4;2.4
24710;-75.44;-76.44;-74.88;-65.32;-73.2;-71.48;1.4;2.2
24711;-77.28;-77.24;-75.32;-63.44;-72.36;-71.24;1.3;2.3
24712;-74.76;-79.64;-78.56;-63.84;-72.6;-70.0;1.0;2.3
24713;-78.2;-75.4;-73.12;-59.72;-71.4;-72.04;0.7;2.4
24714;-74.36;-80.36;-78.72;-64.2;-73.24;-69.16;0.9;2.4
24715;-74.68;-77.08;-73.28;-59.32;-73.32;-73.0;0.9;1.8
24716;-74.96;-73.4;-77.0;-65.88;-68.32;-72.92;2.2;1.6
24717;-72.72;-73.52;-75.44;-69.92;-74.84;-73.56;1.8;1.7
24718;-71.76;-74.24;-74.0;-69.84;-74.2;-72.2;1.8;1.9
24719;-75.36;-75.96;-73.72;-66.88;-74.2;-70.92;1.5;2.3
24720;-72.16;-71.8;-77.16;-67.56;-74.12;-72.52;1.9;2.3
24721;-71.52;-73.72;-75.96;-69.72;-76.28;-73.48;1.7;2.3
24722;-74.48;-75.8;-74.08;-67.04;-74.12;-71.32;1.5;2.2
24723;-74.24;-74.36;-76.32;-66.88;-75.2;-74.24;1.5;1.6
24724;-76.0;-74.96;-77.52;-68.8;-76.08;-74.56;1.8;1.2
24725;-71.28;-73.84;-73.92;-70.84;-76.12;-72.48;1.7;1.9
24726;-74.8;-75.32;-75.76;-64.52;-74.24;-73.8;1.4;1.6
24727;-73.88;-76.84;-79.08;-60.12;-71.56;-74.64;0.9;1.3
24728;-76.76;-72.56;-76.56;-61.32;-70.16;-71.84;0.7;0.8
24729;-76.16;-74.2;-76.12;-58.6;-74.2;-74.32;0.8;0.7
24730;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
24731;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
24732;-80.74;-77.96;-77.84;-57.28;-77.04;-71.28;0.4;0.3
24733;-80.74;-77.96;-77.84;-57.28;-77.04;-71.28;0.4;0.3
24734;-78.84;-73.56;-77.96;-57.8;-72.4;-71.28;0.5;0.7
24735;-75.36;-76.52;-77.84;-59.0;-73.96;-73.84;0.5;1.2
24736;-75.56;-77.16;-73.76;-59.24;-72.84;-73.0;1.1;1.6
24737;-75.76;-77.32;-75.92;-61.0;-71.76;-72.76;1.2;1.8
24738;-74.0;-74.48;-78.24;-68.68;-74.36;-74.0;1.5;1.9
24739;-74.08;-74.44;-77.6;-68.08;-74.64;-74.08;1.5;1.8
24740;-78.9;-78.24;-74.32;-63.32;-76.16;-71.16;1.6;1.4
24741;-74.64;-73.6;-77.04;-68.0;-71.64;-74.36;2.0;1.5
24742;-71.16;-71.76;-77.68;-68.76;-71.04;-74.16;2.5;1.2
24743;-74.16;-74.72;-75.68;-66.92;-69.08;-72.72;2.1;1.7
24744;-72.88;-73.88;-78.44;-68.04;-71.76;-74.2;2.4;2.2
24745;-72.68;-76.24;-79.88;-66.76;-71.36;-76.08;2.7;2.3
24746;-69.4;-70.08;-78.04;-67.16;-75.6;-75.2;3.1;2.5
24747;-69.12;-75.96;-71.44;-67.76;-73.76;-75.4;2.5;3.2
24748;-66.56;-74.6;-70.76;-65.64;-76.2;-71.64;2.6;3.5
24749;-71.64;-76.04;-74.72;-68.16;-71.72;-72.92;2.0;3.3
24750;-67.48;-75.36;-68.16;-65.52;-75.76;-76.88;2.6;3.4
24751;-70.4;-77.4;-70.4;-71.2;-73.2;-76.2;2.7;3.0
24752;-70.4;-77.4;-70.4;-71.2;-73.2;-76.2;2.7;3.0
24753;-74.04;-76.4;-76.16;-66.96;-71.84;-72.08;2.0;3.0
24754;-69.24;-75.68;-72.88;-67.36;-73.28;-74.64;2.4;3.2
24755;-67.04;-73.68;-72.12;-64.28;-76.16;-71.76;2.3;3.6
24756;-69.44;-72.68;-72.84;-71.6;-75.28;-75.52;3.0;2.8
24757;-70.08;-73.08;-77.04;-66.24;-74.16;-75.64;2.9;2.6
24758;-71.04;-76.28;-78.84;-65.84;-71.04;-74.12;2.5;2.8
24759;-75.0;-74.6;-75.68;-60.64;-72.92;-72.8;2.1;2.8
24760;-72.32;-70.2;-76.52;-66.12;-71.64;-70.44;2.1;2.1
24761;-71.72;-69.72;-76.56;-66.28;-69.56;-70.28;2.3;1.9
24762;-72.0;-72.76;-78.04;-65.6;-72.68;-73.88;2.3;2.3
24763;-73.52;-72.76;-77.72;-69.16;-70.16;-72.12;2.4;2.0
24764;-72.96;-71.08;-76.96;-67.28;-70.28;-70.76;2.3;2.0
24765;-69.08;-68.36;-76.88;-67.8;-68.92;-70.28;2.5;1.9
24766;-71.04;-70.04;-76.92;-67.16;-68.72;-71.16;2.4;1.8
24767;-74.92;-73.6;-77.04;-67.96;-70.04;-74.04;2.3;1.3
24768;-76.0;-74.96;-77.52;-68.8;-76.08;-74.56;1.8;1.2
24769;-76.76;-76.0;-78.0;-67.68;-75.8;-74.32;1.8;1.1
24770;-72.64;-72.64;-77.52;-67.84;-69.96;-74.04;2.4;1.3
24771;-72.64;-72.64;-77.52;-67.84;-69.96;-74.04;2.4;1.3
24772;-72.56;-74.44;-78.8;-67.48;-72.56;-75.24;2.4;2.3
24773;-72.0;-71.16;-75.92;-67.2;-72.72;-70.92;2.0;2.1
24774;-71.6;-72.92;-75.64;-69.0;-75.04;-72.44;1.8;2.2
24775;-71.64;-74.24;-77.68;-65.6;-72.12;-75.44;2.8;2.3
24776;-70.8;-73.72;-77.64;-62.92;-72.64;-75.4;2.8;2.4
24777;-74.32;-76.68;-79.6;-72.36;-70.72;-75.88;2.6;2.1
24778;-71.48;-73.72;-78.8;-71.8;-67.64;-74.76;2.7;1.7
24779;-73.76;-75.0;-78.84;-70.48;-70.84;-74.52;2.5;2.1
24780;-73.32;-75.28;-77.76;-70.96;-71.08;-75.52;2.8;2.1
24781;-75.88;-74.2;-78.16;-70.28;-70.52;-77.32;3.1;1.9
24782;-74.16;-73.4;-78.12;-70.16;-69.44;-76.44;3.0;1.8
24783;-71.68;-70.68;-77.32;-68.16;-68.0;-75.48;3.0;1.6
24784;-73.64;-72.72;-77.16;-66.64;-68.0;-72.92;2.3;1.6
24785;-72.32;-72.04;-77.32;-67.4;-67.68;-72.92;2.4;1.6
24786;-69.56;-71.6;-78.32;-66.68;-68.72;-73.92;2.5;1.4
24787;-72.92;-72.04;-77.72;-69.16;-68.72;-75.96;3.0;1.7
24788;-73.96;-76.44;-79.6;-73.8;-69.08;-75.72;2.7;1.9
24789;-68.4;-68.68;-77.24;-68.68;-68.08;-71.16;2.6;1.8
24790;-69.72;-69.36;-77.08;-67.92;-68.4;-71.16;2.5;1.8
24791;-74.28;-73.72;-77.36;-66.76;-67.48;-73.8;2.3;1.5
24792;-71.04;-70.04;-76.92;-67.16;-68.72;-71.16;2.4;1.8
24793;-71.04;-70.04;-76.92;-67.16;-68.72;-71.16;2.4;1.8
24794;-74.32;-72.4;-76.8;-65.76;-68.84;-72.04;2.2;1.7
24795;-72.32;-72.04;-77.32;-67.4;-67.68;-72.92;2.4;1.6
24796;-72.64;-72.64;-77.52;-67.84;-69.96;-74.04;2.4;1.3
24797;-77.52;-74.4;-76.44;-70.96;-72.88;-75.52;2.4;0.9
24798;-73.32;-71.6;-78.0;-69.08;-66.24;-77.76;2.9;0.6
24799;-73.32;-71.6;-78.0;-69.08;-66.24;-77.76;2.9;0.6
24800;-70.76;-70.56;-78.0;-71.64;-69.28;-76.08;2.9;1.2
24801;-70.24;-72.36;-78.4;-70.8;-66.92;-74.28;2.7;1.6
24802;-71.44;-71.08;-77.28;-63.72;-72.8;-72.52;2.2;2.3
24803;-71.12;-71.64;-77.64;-63.16;-73.6;-73.56;2.2;2.4
24804;-70.8;-72.2;-78.0;-62.6;-74.4;-74.6;2.2;2.5
24805;-71.28;-73.88;-75.04;-70.08;-76.12;-72.92;1.7;2.2
24806;-73.68;-73.4;-76.88;-69.24;-76.16;-74.68;1.6;1.6
24807;-72.72;-74.28;-74.8;-68.88;-72.6;-72.6;1.9;1.8
24808;-76.08;-77.88;-76.16;-63.76;-73.76;-67.28;0.9;2.7
24809;-77.5;-76.4;-81.4;-64.6;-74.0;-66.6;0.2;2.5
24810;-73.6;-81.0;-78.0;-64.0;-74.4;-68.4;0.7;2.5
24811;-75.12;-79.72;-79.44;-64.4;-72.08;-69.92;1.1;2.3
24812;-77.48;-75.96;-76.4;-61.64;-72.68;-69.96;0.5;2.4
24813;-75.94;-78.24;-80.04;-64.36;-74.16;-67.32;0.4;2.5
24814;-73.1;-78.0;-81.08;-64.28;-76.4;-67.56;0.2;2.1
24815;-73.8;-77.0;-72.8;-59.4;-73.8;-73.0;0.7;2.0
24816;-71.72;-76.64;-77.92;-63.08;-75.6;-70.48;0.6;1.9
24817;-78.2;-75.4;-73.12;-59.72;-71.4;-72.04;0.7;2.4
24818;-79.12;-78.04;-75.76;-61.56;-71.52;-71.0;1.2;2.4
24819;-77.32;-76.32;-75.24;-63.64;-73.44;-66.72;1.0;2.8
24820;-74.76;-77.44;-76.28;-64.68;-74.56;-65.84;0.8;2.8
24821;-74.56;-78.52;-77.6;-64.32;-76.24;-67.52;0.5;2.7
24822;-76.72;-77.32;-80.72;-64.48;-74.08;-66.96;0.3;2.5
24823;-74.68;-75.28;-75.12;-65.2;-75.84;-62.68;0.3;3.2
24824;-74.28;-75.4;-74.28;-65.28;-74.6;-61.2;0.3;3.3
24825;-74.74;-76.96;-76.52;-64.52;-78.16;-67.0;0.4;2.9
24826;-73.92;-75.76;-76.2;-65.76;-76.28;-63.96;0.6;3.0
24827;-80.36;-78.0;-74.48;-68.0;-76.04;-66.0;1.0;3.6
24828;-73.32;-67.52;-72.96;-66.44;-75.52;-67.48;1.3;4.2
24829;-73.32;-70.72;-72.8;-66.44;-75.84;-68.36;1.7;4.4
24830;-73.0;-67.04;-74.72;-67.08;-74.56;-69.16;1.3;4.0
24831;-73.0;-69.28;-74.24;-66.96;-74.12;-68.52;1.4;4.0
24832;-73.32;-67.52;-72.96;-66.44;-75.52;-67.48;1.3;4.2
24833;-70.6;-65.92;-72.64;-68.08;-74.84;-68.72;1.1;4.3
24834;-73.56;-73.04;-70.84;-68.08;-77.8;-63.88;0.8;4.6
24835;-74.48;-75.32;-72.64;-68.52;-76.4;-62.2;0.2;4.3
24836;-78.52;-78.68;-74.36;-65.08;-78.2;-62.0;0.7;4.2
24837;-82.68;-79.52;-75.08;-67.2;-78.32;-66.52;1.1;3.7
24838;-73.16;-67.28;-73.84;-66.76;-75.04;-68.32;1.3;4.1
24839;-72.0;-72.6;-72.52;-66.64;-75.84;-67.2;1.8;4.2
24840;-67.32;-73.0;-68.32;-65.96;-76.6;-66.56;2.4;4.8
24841;-65.92;-72.88;-67.16;-66.6;-73.52;-68.52;2.3;4.7
24842;-67.4;-75.0;-65.2;-64.2;-77.0;-66.8;2.2;5.0
24843;-72.04;-67.48;-72.56;-68.68;-78.12;-74.0;2.6;5.4
24844;-65.68;-73.68;-70.92;-67.44;-76.72;-72.16;3.0;5.4
24845;-64.96;-72.2;-71.28;-68.0;-76.24;-72.48;3.1;5.4
24846;-66.12;-69.36;-67.64;-70.72;-75.12;-70.52;3.0;5.8
24847;-70.88;-69.36;-70.72;-67.56;-77.84;-72.2;2.5;5.3
24848;-66.28;-77.36;-69.12;-66.8;-77.88;-71.2;2.8;5.5
24849;-66.12;-69.36;-67.64;-70.72;-75.12;-70.52;3.0;5.8
24850;-64.64;-68.96;-68.0;-71.08;-75.84;-71.08;3.1;5.7
24851;-66.48;-72.64;-68.16;-69.08;-76.08;-70.68;2.9;5.7
24852;-66.12;-69.36;-67.64;-70.72;-75.12;-70.52;3.0;5.8
24853;-65.6;-71.12;-71.92;-67.96;-76.4;-72.68;3.1;5.3
24854;-66.32;-72.6;-71.56;-67.4;-76.88;-72.36;3.0;5.3
24855;-69.76;-68.36;-74.0;-67.2;-76.24;-72.48;2.9;4.8
24856;-70.08;-66.4;-74.68;-67.4;-75.52;-73.88;3.0;4.8
24857;-69.6;-67.24;-73.56;-67.72;-76.68;-69.44;2.8;4.2
24858;-67.68;-66.92;-70.6;-67.36;-68.08;-74.64;2.6;4.4
24859;-67.68;-66.92;-70.6;-67.36;-68.08;-74.64;2.6;4.4
24860;-67.56;-68.24;-70.8;-67.32;-71.16;-72.28;2.5;4.3
24861;-70.4;-66.48;-75.08;-67.0;-76.48;-69.88;2.7;4.1
24862;-67.8;-70.52;-74.2;-64.48;-77.72;-70.6;3.0;3.4
24863;-70.64;-76.52;-74.16;-67.28;-72.88;-76.12;2.7;2.8
24864;-71.0;-75.68;-78.48;-66.08;-71.44;-73.84;2.4;2.8
24865;-71.0;-75.68;-78.48;-66.08;-71.44;-73.84;2.4;2.8
24866;-70.4;-70.48;-75.64;-66.4;-76.28;-73.24;3.1;3.1
24867;-70.12;-75.68;-71.84;-70.68;-73.84;-75.96;2.8;2.9
24868;-69.0;-76.24;-70.0;-68.16;-74.24;-76.16;2.6;3.2
24869;-69.24;-75.68;-72.88;-67.36;-73.28;-74.64;2.4;3.2
24870;-70.88;-73.56;-78.28;-63.68;-73.28;-74.44;2.3;2.6
24871;-75.36;-75.96;-73.72;-66.88;-74.2;-70.92;1.5;2.3
24872;-76.24;-76.12;-73.36;-66.72;-74.28;-70.52;1.5;2.4
24873;-75.96;-75.56;-75.52;-65.76;-74.68;-72.8;1.7;2.8
24874;-79.2;-76.72;-74.92;-63.44;-74.08;-72.0;1.6;3.0
24875;-80.4;-78.48;-73.8;-66.52;-74.52;-69.4;1.5;3.3
24876;-71.64;-76.04;-74.72;-68.16;-71.72;-72.92;2.0;3.3
24877;-68.04;-74.16;-73.2;-63.6;-74.16;-71.4;2.1;3.7
24878;-69.6;-68.24;-73.92;-66.84;-78.12;-68.56;2.5;4.0
24879;-69.84;-65.56;-74.56;-67.08;-75.92;-71.32;2.8;3.9
24880;-71.2;-65.6;-75.6;-66.6;-76.6;-70.8;2.7;4.0
24881;-70.24;-67.44;-74.52;-66.56;-76.6;-70.84;2.7;3.9
24882;-68.48;-65.52;-73.52;-67.56;-75.24;-71.84;2.9;3.8
24883;-70.4;-66.36;-74.08;-67.32;-76.8;-70.36;2.8;4.1
24884;-68.36;-66.92;-71.64;-67.2;-70.4;-73.4;2.6;4.3
24885;-69.04;-61.8;-74.64;-68.12;-74.56;-72.28;3.0;3.9
24886;-69.84;-65.56;-74.56;-67.08;-75.92;-71.32;2.8;3.9
24887;-68.24;-75.8;-69.08;-66.84;-75.0;-76.52;2.6;3.3
24888;-68.4;-72.64;-72.92;-66.4;-76.44;-72.12;2.9;3.3
24889;-70.24;-75.56;-76.68;-67.88;-71.56;-72.76;2.2;3.1
24890;-71.04;-76.28;-78.84;-65.84;-71.04;-74.12;2.5;2.8
24891;-73.52;-72.76;-77.72;-69.16;-70.16;-72.12;2.4;2.0
24892;-73.52;-75.16;-73.28;-68.76;-75.04;-71.16;1.6;2.2
24893;-75.12;-76.4;-77.12;-63.96;-72.44;-73.12;1.3;1.9
24894;-74.34;-75.84;-77.28;-59.32;-72.96;-75.16;0.8;1.2
24895;-72.48;-75.48;-80.04;-60.52;-71.56;-77.04;1.2;0.9
24896;-76.0;-74.96;-77.52;-68.8;-76.08;-74.56;1.8;1.2
24897;-75.7;-77.12;-77.36;-61.96;-73.68;-74.28;1.4;1.2
24898;-74.64;-73.6;-77.04;-68.0;-71.64;-74.36;2.0;1.5
24899;-68.4;-68.68;-77.24;-68.68;-68.08;-71.16;2.6;1.8
24900;-74.44;-75.88;-79.24;-72.92;-69.44;-76.12;2.8;1.9
24901;-71.48;-73.72;-78.8;-71.8;-67.64;-74.76;2.7;1.7
24902;-76.04;-71.2;-74.4;-74.52;-75.2;-75.28;2.1;1.4
24903;-73.2;-73.16;-76.16;-69.96;-75.16;-74.24;1.8;1.6
24904;-77.28;-75.44;-77.28;-68.84;-75.32;-74.4;1.9;1.1
24905;-71.76;-74.24;-74.0;-69.84;-74.2;-72.2;1.8;1.9
24906;-72.64;-71.64;-77.32;-66.72;-71.08;-71.8;2.3;2.1
24907;-70.8;-73.72;-77.64;-62.92;-72.64;-75.4;2.8;2.4
24908;-70.88;-73.72;-77.84;-65.24;-72.96;-73.72;2.2;2.7
24909;-71.04;-72.44;-77.96;-63.88;-74.84;-74.6;2.1;2.5
24910;-71.0;-75.52;-78.92;-64.52;-71.76;-74.56;2.5;2.7
24911;-71.08;-76.88;-79.2;-65.6;-70.64;-74.4;2.6;2.8
24912;-70.4;-77.4;-70.4;-71.2;-73.2;-76.2;2.7;3.0
24913;-70.76;-76.08;-76.04;-65.32;-72.72;-76.08;2.7;2.7
24914;-74.0;-77.24;-79.96;-71.8;-71.52;-76.92;2.6;2.2
24915;-71.84;-75.72;-79.84;-64.08;-71.88;-76.04;2.7;2.4
24916;-69.28;-70.52;-76.16;-69.12;-75.76;-75.24;3.1;2.6
24917;-69.4;-70.08;-78.04;-67.16;-75.6;-75.2;3.1;2.5
24918;-70.2;-72.64;-78.92;-64.28;-74.0;-75.6;2.9;2.5
24919;-71.0;-75.2;-79.8;-61.4;-72.4;-76.0;2.7;2.5
24920;-69.8;-71.36;-78.48;-65.72;-74.8;-75.4;3.0;2.5
24921;-69.68;-71.8;-76.6;-67.68;-74.96;-75.44;3.0;2.6
24922;-71.0;-75.36;-79.36;-62.96;-72.08;-75.28;2.6;2.6
24923;-70.96;-74.92;-78.56;-64.76;-72.16;-74.28;2.4;2.7
24924;-75.72;-75.32;-75.56;-64.48;-74.24;-72.8;1.8;2.8
24925;-73.92;-74.12;-76.4;-63.0;-74.0;-73.4;2.0;2.7
24926;-71.76;-73.16;-77.84;-67.72;-76.16;-74.6;1.8;2.5
24927;-78.08;-74.2;-78.92;-65.56;-77.76;-74.6;1.4;2.9
24928;-80.6;-79.16;-73.12;-67.6;-74.44;-68.4;1.5;3.4
24929;-71.04;-76.44;-78.4;-67.4;-70.72;-73.4;2.4;2.9
24930;-76.56;-75.56;-74.88;-60.84;-72.72;-72.2;2.0;2.9
24931;-73.88;-76.32;-72.8;-66.32;-72.72;-72.88;1.8;3.4
24932;-72.36;-71.24;-72.32;-65.72;-73.28;-72.6;1.6;3.7
24933;-76.2;-76.64;-72.56;-64.8;-73.28;-72.44;1.7;3.3
24934;-75.48;-76.56;-73.76;-65.52;-72.8;-72.32;1.8;3.2
24935;-78.08;-74.2;-78.92;-65.56;-77.76;-74.6;1.4;2.9
24936;-77.32;-76.32;-75.24;-63.64;-73.44;-66.72;1.0;2.8
24937;-74.72;-76.44;-75.88;-65.08;-74.8;-64.84;0.8;2.9
24938;-74.72;-76.44;-75.88;-65.08;-74.8;-64.84;0.8;2.9
24939;-80.96;-76.64;-77.32;-62.24;-74.72;-72.4;1.2;2.8
24940;-81.16;-78.68;-74.64;-67.4;-77.44;-65.48;1.0;3.7
24941;-80.28;-75.44;-77.48;-64.08;-75.84;-71.56;1.1;3.1
24942;-75.04;-75.92;-76.52;-65.36;-75.84;-65.44;0.8;3.0
24943;-78.04;-76.48;-73.88;-68.8;-73.76;-65.48;0.9;3.5
24944;-75.04;-74.76;-72.76;-69.4;-73.12;-62.8;0.6;3.6
24945;-74.8;-74.92;-72.96;-68.4;-72.16;-62.48;0.6;3.5
24946;-75.04;-74.76;-72.76;-69.4;-73.12;-62.8;0.6;3.6
24947;-73.4;-76.0;-76.0;-66.0;-75.6;-63.4;0.7;3.0
24948;-82.2;-77.64;-76.56;-66.04;-76.56;-70.6;1.2;3.3
24949;-75.56;-72.28;-73.76;-66.76;-74.56;-70.84;1.4;3.7
24950;-79.8;-78.76;-72.88;-66.68;-73.84;-69.0;1.6;3.3
24951;-81.08;-78.16;-74.76;-68.4;-75.52;-67.56;1.1;3.5
24952;-81.24;-74.72;-75.68;-66.0;-73.68;-71.56;1.1;3.4
24953;-76.6;-75.0;-73.32;-66.76;-77.88;-62.84;0.8;4.1
24954;-77.32;-76.32;-73.6;-68.4;-74.28;-63.92;0.8;3.6
24955;-74.88;-74.84;-72.48;-68.8;-74.4;-61.28;0.4;3.7
24956;-75.16;-74.64;-72.04;-70.0;-76.48;-61.0;0.3;3.9
24957;-76.76;-77.48;-73.84;-66.12;-77.24;-62.44;0.5;4.3
24958;-77.24;-77.0;-73.28;-67.24;-78.04;-61.24;0.5;4.1
24959;-76.72;-76.04;-72.6;-68.6;-78.16;-60.56;0.4;4.0
24960;-75.96;-75.32;-72.2;-69.4;-77.88;-60.48;0.3;4.0
24961;-75.36;-74.52;-72.08;-70.8;-76.32;-61.92;0.4;3.9
24962;-69.4;-65.4;-71.88;-68.44;-74.52;-68.96;1.1;4.4
24963;-73.16;-73.36;-72.8;-66.52;-74.32;-67.48;1.7;4.2
24964;-73.0;-76.0;-72.8;-66.6;-72.8;-66.6;1.7;4.0
24965;-73.0;-67.04;-74.72;-67.08;-74.56;-69.16;1.3;4.0
24966;-73.48;-69.84;-70.48;-66.56;-77.4;-64.16;1.0;4.5
24967;-75.4;-72.32;-73.6;-66.96;-77.08;-64.64;0.9;4.1
24968;-73.32;-65.28;-73.44;-66.56;-75.96;-68.12;1.2;4.2
24969;-73.0;-69.28;-74.24;-66.96;-74.12;-68.52;1.4;4.0
24970;-73.64;-72.48;-70.24;-65.56;-75.6;-64.52;1.5;4.4
24971;-69.56;-70.52;-70.16;-67.04;-73.48;-69.84;1.9;4.5
24972;-73.32;-70.72;-72.8;-66.44;-75.84;-68.36;1.7;4.4
24973;-68.12;-69.56;-72.04;-67.12;-76.56;-68.68;2.4;4.1
24974;-67.84;-74.52;-72.48;-64.32;-74.32;-74.6;2.3;3.4
24975;-71.08;-77.04;-78.76;-67.16;-70.32;-73.68;2.5;2.9
24976;-70.48;-74.36;-77.48;-64.8;-73.36;-75.84;2.8;2.6
24977;-69.8;-71.36;-78.48;-65.72;-74.8;-75.4;3.0;2.5
