,t1,t4,t5,t6,x,y,o
3281,-71.1,-72.55,-79.11,-73.57,1.8,0.1,0
3282,-71.14,-72.59,-79.01,-73.62,1.8,0.2,0
3283,-71.21,-72.65,-78.91,-73.68,1.8,0.3,0
3284,-71.29,-72.73,-78.8,-73.73,1.8,0.4,0
3285,-71.4,-72.84,-78.7,-73.78,1.8,0.5,0
3286,-71.53,-72.96,-78.59,-73.83,1.8,0.6,0
3287,-71.67,-73.11,-78.48,-73.89,1.8,0.7,0
3288,-71.83,-73.26,-78.37,-73.94,1.8,0.8,0
3289,-72.0,-73.43,-78.26,-74.0,1.8,0.9,0
3290,-72.18,-73.62,-78.15,-74.05,1.8,1.0,0
3291,-72.36,-73.81,-78.03,-74.11,1.8,1.1,0
3292,-72.56,-74.01,-77.92,-74.17,1.8,1.2,0
3293,-72.75,-74.22,-77.8,-74.23,1.8,1.3,0
3294,-72.95,-74.44,-77.68,-74.28,1.8,1.4,0
3295,-73.15,-74.65,-77.56,-74.35,1.8,1.5,0
3296,-73.35,-74.87,-77.43,-74.41,1.8,1.6,0
3297,-73.55,-75.09,-77.3,-74.47,1.8,1.7,0
3298,-73.75,-75.32,-77.18,-74.53,1.8,1.8,0
3299,-73.95,-75.54,-77.04,-74.6,1.8,1.9,0
3300,-74.15,-75.76,-76.91,-74.66,1.8,2.0,0
3301,-74.34,-75.98,-76.78,-74.73,1.8,2.1,0
3302,-74.53,-76.2,-76.64,-74.8,1.8,2.2,0
3303,-74.72,-76.42,-76.5,-74.86,1.8,2.3,0
3304,-74.91,-76.63,-76.35,-74.93,1.8,2.4,0
3305,-75.09,-76.84,-76.21,-75.0,1.8,2.5,0
3306,-75.27,-77.05,-76.06,-75.08,1.8,2.6,0
3307,-75.44,-77.26,-75.91,-75.15,1.8,2.7,0
3308,-75.61,-77.46,-75.76,-75.22,1.8,2.8,0
3309,-75.78,-77.66,-75.6,-75.3,1.8,2.9,0
3310,-75.95,-77.86,-75.44,-75.38,1.8,3.0,0
3311,-76.11,-78.06,-75.28,-75.45,1.8,3.1,0
3312,-76.27,-78.25,-75.11,-75.53,1.8,3.2,0
3313,-76.43,-78.44,-74.94,-75.61,1.8,3.3,0
3314,-76.58,-78.62,-74.77,-75.7,1.8,3.4,0
3315,-76.73,-78.81,-74.59,-75.78,1.8,3.5,0
3316,-76.88,-78.98,-74.41,-75.87,1.8,3.6,0
3317,-77.02,-79.16,-74.23,-75.95,1.8,3.7,0
3318,-77.16,-79.33,-74.04,-76.04,1.8,3.8,0
3319,-77.3,-79.51,-73.85,-76.13,1.8,3.9,0
3320,-77.44,-79.67,-73.66,-76.22,1.8,4.0,0
3321,-77.57,-79.84,-73.46,-76.31,1.8,4.1,0
3322,-77.71,-80.0,-73.26,-76.4,1.8,4.2,0
3323,-77.84,-80.16,-73.06,-76.5,1.8,4.3,0
3324,-77.96,-80.32,-72.85,-76.59,1.8,4.4,0
3325,-78.09,-80.47,-72.64,-76.69,1.8,4.5,0
3326,-78.21,-80.62,-72.43,-76.78,1.8,4.6,0
3327,-78.33,-80.77,-72.21,-76.88,1.8,4.7,0
3328,-78.45,-80.92,-71.99,-76.98,1.8,4.8,0
3329,-78.57,-81.07,-71.77,-77.07,1.8,4.9,0
3330,-78.68,-81.21,-71.55,-77.17,1.8,5.0,0
3331,-78.79,-81.35,-71.33,-77.26,1.8,5.1,0
3332,-78.91,-81.49,-71.11,-77.36,1.8,5.2,0
3333,-79.01,-81.62,-70.89,-77.45,1.8,5.3,0
3334,-79.12,-81.76,-70.67,-77.54,1.8,5.4,0
3335,-79.23,-81.89,-70.46,-77.63,1.8,5.5,0
3336,-79.33,-82.02,-70.25,-77.72,1.8,5.6,0
3337,-79.44,-82.15,-70.05,-77.8,1.8,5.7,0
3338,-79.54,-82.28,-69.87,-77.87,1.8,5.8,0
3339,-79.64,-82.4,-69.69,-77.94,1.8,5.9,0
3340,-79.73,-82.53,-69.54,-78.0,1.8,6.0,0
3341,-79.83,-82.65,-69.4,-78.05,1.8,6.1,0
3342,-79.93,-82.77,-69.28,-78.1,1.8,6.2,0
3343,-80.02,-82.89,-69.18,-78.14,1.8,6.3,0
3344,-80.11,-83.0,-69.11,-78.16,1.8,6.4,0
3345,-80.2,-83.12,-69.07,-78.18,1.8,6.5,0
3346,-80.29,-83.23,-69.05,-78.18,1.8,6.6,0
3347,-80.32,-83.2,-69.49,-78.38,1.7,6.6,0
3348,-80.23,-83.09,-69.5,-78.38,1.7,6.5,0
3349,-80.14,-82.97,-69.54,-78.36,1.7,6.4,0
3350,-80.04,-82.85,-69.6,-78.33,1.7,6.3,0
3351,-79.95,-82.73,-69.68,-78.29,1.7,6.2,0
3352,-79.86,-82.61,-69.79,-78.24,1.7,6.1,0
3353,-79.76,-82.49,-69.91,-78.18,1.7,6.0,0
3354,-79.66,-82.37,-70.05,-78.11,1.7,5.9,0
3355,-79.56,-82.24,-70.21,-78.04,1.7,5.8,0
3356,-79.46,-82.11,-70.38,-77.95,1.7,5.7,0
3357,-79.36,-81.98,-70.56,-77.87,1.7,5.6,0
3358,-79.26,-81.85,-70.75,-77.77,1.7,5.5,0
3359,-79.15,-81.72,-70.95,-77.68,1.7,5.4,0
3360,-79.05,-81.58,-71.15,-77.58,1.7,5.3,0
3361,-78.94,-81.44,-71.35,-77.48,1.7,5.2,0
3362,-78.83,-81.3,-71.56,-77.38,1.7,5.1,0
3363,-78.72,-81.16,-71.77,-77.28,1.7,5.0,0
3364,-78.6,-81.01,-71.97,-77.17,1.7,4.9,0
3365,-78.49,-80.87,-72.18,-77.07,1.7,4.8,0
3366,-78.37,-80.72,-72.39,-76.97,1.7,4.7,0
3367,-78.25,-80.57,-72.6,-76.87,1.7,4.6,0
3368,-78.13,-80.41,-72.8,-76.77,1.7,4.5,0
3369,-78.01,-80.25,-73.0,-76.67,1.7,4.4,0
3370,-77.88,-80.1,-73.2,-76.57,1.7,4.3,0
3371,-77.76,-79.93,-73.4,-76.47,1.7,4.2,0
3372,-77.63,-79.77,-73.59,-76.37,1.7,4.1,0
3373,-77.49,-79.6,-73.78,-76.28,1.7,4.0,0
3374,-77.36,-79.43,-73.97,-76.19,1.7,3.9,0
3375,-77.22,-79.25,-74.15,-76.1,1.7,3.8,0
3376,-77.08,-79.08,-74.33,-76.0,1.7,3.7,0
3377,-76.94,-78.9,-74.51,-75.92,1.7,3.6,0
3378,-76.8,-78.71,-74.68,-75.83,1.7,3.5,0
3379,-76.65,-78.53,-74.85,-75.74,1.7,3.4,0
3380,-76.5,-78.34,-75.02,-75.66,1.7,3.3,0
3381,-76.35,-78.14,-75.19,-75.58,1.7,3.2,0
3382,-76.19,-77.95,-75.35,-75.49,1.7,3.1,0
3383,-76.03,-77.75,-75.51,-75.41,1.7,3.0,0
3384,-75.87,-77.54,-75.67,-75.34,1.7,2.9,0
3385,-75.71,-77.34,-75.82,-75.26,1.7,2.8,0
3386,-75.54,-77.12,-75.97,-75.18,1.7,2.7,0
3387,-75.37,-76.91,-76.12,-75.11,1.7,2.6,0
3388,-75.2,-76.69,-76.27,-75.03,1.7,2.5,0
3389,-75.03,-76.47,-76.41,-74.96,1.7,2.4,0
3390,-74.85,-76.25,-76.55,-74.89,1.7,2.3,0
3391,-74.67,-76.02,-76.69,-74.82,1.7,2.2,0
3392,-74.48,-75.79,-76.82,-74.75,1.7,2.1,0
3393,-74.3,-75.56,-76.96,-74.69,1.7,2.0,0
3394,-74.11,-75.33,-77.09,-74.62,1.7,1.9,0
3395,-73.93,-75.09,-77.22,-74.56,1.7,1.8,0
3396,-73.74,-74.86,-77.35,-74.49,1.7,1.7,0
3397,-73.55,-74.62,-77.47,-74.43,1.7,1.6,0
3398,-73.36,-74.39,-77.59,-74.37,1.7,1.5,0
3399,-73.17,-74.16,-77.72,-74.31,1.7,1.4,0
3400,-72.99,-73.93,-77.83,-74.24,1.7,1.3,0
3401,-72.81,-73.7,-77.95,-74.19,1.7,1.2,0
3402,-72.63,-73.48,-78.07,-74.13,1.7,1.1,0
3403,-72.46,-73.27,-78.18,-74.07,1.7,1.0,0
3404,-72.29,-73.07,-78.29,-74.01,1.7,0.9,0
3405,-72.14,-72.88,-78.4,-73.96,1.7,0.8,0
3406,-72.0,-72.71,-78.51,-73.9,1.7,0.7,0
3407,-71.87,-72.55,-78.62,-73.85,1.7,0.6,0
3408,-71.76,-72.42,-78.73,-73.79,1.7,0.5,0
3409,-71.66,-72.3,-78.83,-73.74,1.7,0.4,0
3410,-71.58,-72.21,-78.93,-73.69,1.7,0.3,0
3411,-71.53,-72.14,-79.04,-73.64,1.7,0.2,0
3412,-71.49,-72.1,-79.14,-73.59,1.7,0.1,0
3413,-71.48,-72.08,-79.23,-73.54,1.7,0.0,0
3414,-71.85,-71.6,-79.26,-73.55,1.6,0.0,0
3415,-71.86,-71.61,-79.16,-73.6,1.6,0.1,0
3416,-71.89,-71.66,-79.06,-73.65,1.6,0.2,0
3417,-71.94,-71.74,-78.96,-73.7,1.6,0.3,0
3418,-72.01,-71.84,-78.86,-73.76,1.6,0.4,0
3419,-72.09,-71.97,-78.76,-73.81,1.6,0.5,0
3420,-72.2,-72.13,-78.65,-73.86,1.6,0.6,0
3421,-72.31,-72.3,-78.54,-73.92,1.6,0.7,0
3422,-72.44,-72.49,-78.44,-73.97,1.6,0.8,0
3423,-72.58,-72.7,-78.33,-74.03,1.6,0.9,0
3424,-72.73,-72.92,-78.22,-74.09,1.6,1.0,0
3425,-72.89,-73.15,-78.1,-74.14,1.6,1.1,0
3426,-73.05,-73.38,-77.99,-74.2,1.6,1.2,0
3427,-73.22,-73.63,-77.87,-74.26,1.6,1.3,0
3428,-73.39,-73.87,-77.75,-74.32,1.6,1.4,0
3429,-73.57,-74.12,-77.63,-74.39,1.6,1.5,0
3430,-73.74,-74.37,-77.51,-74.45,1.6,1.6,0
3431,-73.92,-74.62,-77.39,-74.51,1.6,1.7,0
3432,-74.1,-74.87,-77.26,-74.58,1.6,1.8,0
3433,-74.28,-75.12,-77.14,-74.64,1.6,1.9,0
3434,-74.45,-75.37,-77.01,-74.71,1.6,2.0,0
3435,-74.63,-75.61,-76.87,-74.78,1.6,2.1,0
3436,-74.8,-75.85,-76.74,-74.85,1.6,2.2,0
3437,-74.98,-76.08,-76.6,-74.92,1.6,2.3,0
3438,-75.15,-76.32,-76.47,-74.99,1.6,2.4,0
3439,-75.32,-76.55,-76.33,-75.06,1.6,2.5,0
3440,-75.48,-76.77,-76.18,-75.14,1.6,2.6,0
3441,-75.65,-76.99,-76.04,-75.21,1.6,2.7,0
3442,-75.81,-77.21,-75.89,-75.29,1.6,2.8,0
3443,-75.97,-77.42,-75.74,-75.37,1.6,2.9,0
3444,-76.12,-77.63,-75.58,-75.45,1.6,3.0,0
3445,-76.28,-77.84,-75.43,-75.53,1.6,3.1,0
3446,-76.43,-78.04,-75.27,-75.62,1.6,3.2,0
3447,-76.58,-78.24,-75.11,-75.7,1.6,3.3,0
3448,-76.72,-78.43,-74.94,-75.79,1.6,3.4,0
3449,-76.87,-78.63,-74.78,-75.88,1.6,3.5,0
3450,-77.01,-78.81,-74.61,-75.97,1.6,3.6,0
3451,-77.15,-79.0,-74.43,-76.06,1.6,3.7,0
3452,-77.28,-79.18,-74.26,-76.15,1.6,3.8,0
3453,-77.42,-79.35,-74.08,-76.24,1.6,3.9,0
3454,-77.55,-79.53,-73.9,-76.34,1.6,4.0,0
3455,-77.68,-79.7,-73.72,-76.44,1.6,4.1,0
3456,-77.81,-79.87,-73.53,-76.54,1.6,4.2,0
3457,-77.93,-80.03,-73.34,-76.64,1.6,4.3,0
3458,-78.06,-80.2,-73.15,-76.74,1.6,4.4,0
3459,-78.18,-80.35,-72.96,-76.85,1.6,4.5,0
3460,-78.3,-80.51,-72.77,-76.95,1.6,4.6,0
3461,-78.41,-80.66,-72.57,-77.06,1.6,4.7,0
3462,-78.53,-80.82,-72.37,-77.17,1.6,4.8,0
3463,-78.64,-80.97,-72.18,-77.28,1.6,4.9,0
3464,-78.76,-81.11,-71.98,-77.39,1.6,5.0,0
3465,-78.87,-81.26,-71.79,-77.5,1.6,5.1,0
3466,-78.97,-81.4,-71.59,-77.6,1.6,5.2,0
3467,-79.08,-81.54,-71.4,-77.71,1.6,5.3,0
3468,-79.19,-81.67,-71.22,-77.82,1.6,5.4,0
3469,-79.29,-81.81,-71.04,-77.92,1.6,5.5,0
3470,-79.39,-81.94,-70.86,-78.02,1.6,5.6,0
3471,-79.49,-82.07,-70.7,-78.12,1.6,5.7,0
3472,-79.59,-82.2,-70.54,-78.21,1.6,5.8,0
3473,-79.69,-82.33,-70.4,-78.29,1.6,5.9,0
3474,-79.79,-82.46,-70.27,-78.37,1.6,6.0,0
3475,-79.88,-82.58,-70.16,-78.43,1.6,6.1,0
3476,-79.98,-82.7,-70.07,-78.49,1.6,6.2,0
3477,-80.07,-82.82,-69.99,-78.54,1.6,6.3,0
3478,-80.16,-82.94,-69.93,-78.57,1.6,6.4,0
3479,-80.25,-83.06,-69.9,-78.59,1.6,6.5,0
3480,-80.34,-83.17,-69.89,-78.6,1.6,6.6,0
3481,-80.36,-83.15,-70.27,-78.82,1.5,6.6,0
3482,-80.27,-83.03,-70.28,-78.81,1.5,6.5,0
3483,-80.19,-82.91,-70.31,-78.79,1.5,6.4,0
3484,-80.09,-82.79,-70.36,-78.75,1.5,6.3,0
3485,-80.0,-82.67,-70.43,-78.7,1.5,6.2,0
3486,-79.91,-82.55,-70.52,-78.64,1.5,6.1,0
3487,-79.82,-82.42,-70.62,-78.56,1.5,6.0,0
3488,-79.72,-82.3,-70.73,-78.48,1.5,5.9,0
3489,-79.62,-82.17,-70.86,-78.38,1.5,5.8,0
3490,-79.52,-82.04,-71.0,-78.28,1.5,5.7,0
3491,-79.43,-81.91,-71.15,-78.18,1.5,5.6,0
3492,-79.32,-81.77,-71.31,-78.07,1.5,5.5,0
3493,-79.22,-81.64,-71.48,-77.96,1.5,5.4,0
3494,-79.12,-81.5,-71.65,-77.84,1.5,5.3,0
3495,-79.01,-81.36,-71.83,-77.73,1.5,5.2,0
3496,-78.9,-81.21,-72.01,-77.61,1.5,5.1,0
3497,-78.8,-81.07,-72.19,-77.5,1.5,5.0,0
3498,-78.69,-80.92,-72.38,-77.38,1.5,4.9,0
3499,-78.57,-80.77,-72.56,-77.26,1.5,4.8,0
3500,-78.46,-80.61,-72.75,-77.15,1.5,4.7,0
3501,-78.34,-80.46,-72.94,-77.04,1.5,4.6,0
3502,-78.23,-80.3,-73.12,-76.93,1.5,4.5,0
3503,-78.11,-80.14,-73.31,-76.82,1.5,4.4,0
3504,-77.98,-79.97,-73.49,-76.71,1.5,4.3,0
3505,-77.86,-79.81,-73.67,-76.61,1.5,4.2,0
3506,-77.74,-79.64,-73.85,-76.5,1.5,4.1,0
3507,-77.61,-79.46,-74.02,-76.4,1.5,4.0,0
3508,-77.48,-79.28,-74.2,-76.3,1.5,3.9,0
3509,-77.35,-79.1,-74.37,-76.2,1.5,3.8,0
3510,-77.21,-78.92,-74.54,-76.11,1.5,3.7,0
3511,-77.08,-78.73,-74.71,-76.01,1.5,3.6,0
3512,-76.94,-78.54,-74.87,-75.92,1.5,3.5,0
3513,-76.8,-78.35,-75.04,-75.83,1.5,3.4,0
3514,-76.66,-78.15,-75.2,-75.74,1.5,3.3,0
3515,-76.51,-77.94,-75.35,-75.65,1.5,3.2,0
3516,-76.36,-77.74,-75.51,-75.57,1.5,3.1,0
3517,-76.21,-77.52,-75.66,-75.49,1.5,3.0,0
3518,-76.06,-77.31,-75.81,-75.4,1.5,2.9,0
3519,-75.91,-77.09,-75.96,-75.32,1.5,2.8,0
3520,-75.75,-76.86,-76.1,-75.25,1.5,2.7,0
3521,-75.59,-76.64,-76.25,-75.17,1.5,2.6,0
3522,-75.43,-76.4,-76.39,-75.09,1.5,2.5,0
3523,-75.27,-76.16,-76.53,-75.02,1.5,2.4,0
3524,-75.11,-75.92,-76.66,-74.95,1.5,2.3,0
3525,-74.94,-75.68,-76.8,-74.87,1.5,2.2,0
3526,-74.78,-75.43,-76.93,-74.8,1.5,2.1,0
3527,-74.61,-75.17,-77.06,-74.73,1.5,2.0,0
3528,-74.44,-74.91,-77.18,-74.67,1.5,1.9,0
3529,-74.27,-74.65,-77.31,-74.6,1.5,1.8,0
3530,-74.1,-74.39,-77.43,-74.53,1.5,1.7,0
3531,-73.94,-74.12,-77.56,-74.47,1.5,1.6,0
3532,-73.77,-73.86,-77.68,-74.41,1.5,1.5,0
3533,-73.61,-73.59,-77.8,-74.34,1.5,1.4,0
3534,-73.45,-73.32,-77.91,-74.28,1.5,1.3,0
3535,-73.29,-73.06,-78.03,-74.22,1.5,1.2,0
3536,-73.14,-72.8,-78.14,-74.16,1.5,1.1,0
3537,-72.99,-72.55,-78.25,-74.1,1.5,1.0,0
3538,-72.86,-72.31,-78.36,-74.05,1.5,0.9,0
3539,-72.73,-72.08,-78.47,-73.99,1.5,0.8,0
3540,-72.61,-71.87,-78.58,-73.93,1.5,0.7,0
3541,-72.51,-71.68,-78.68,-73.88,1.5,0.6,0
3542,-72.41,-71.5,-78.79,-73.82,1.5,0.5,0
3543,-72.34,-71.36,-78.89,-73.77,1.5,0.4,0
3544,-72.28,-71.24,-78.99,-73.72,1.5,0.3,0
3545,-72.23,-71.15,-79.09,-73.66,1.5,0.2,0
3546,-72.2,-71.1,-79.19,-73.61,1.5,0.1,0
3547,-72.2,-71.08,-79.29,-73.56,1.5,0.0,0
3548,-72.52,-70.53,-79.31,-73.57,1.4,0.0,0
3549,-72.53,-70.55,-79.22,-73.62,1.4,0.1,0
3550,-72.56,-70.61,-79.12,-73.68,1.4,0.2,0
3551,-72.6,-70.71,-79.02,-73.73,1.4,0.3,0
3552,-72.65,-70.84,-78.92,-73.78,1.4,0.4,0
3553,-72.72,-71.01,-78.82,-73.84,1.4,0.5,0
3554,-72.81,-71.2,-78.72,-73.89,1.4,0.6,0
3555,-72.9,-71.42,-78.61,-73.95,1.4,0.7,0
3556,-73.01,-71.66,-78.51,-74.0,1.4,0.8,0
3557,-73.13,-71.91,-78.4,-74.06,1.4,0.9,0
3558,-73.25,-72.18,-78.29,-74.12,1.4,1.0,0
3559,-73.38,-72.45,-78.18,-74.18,1.4,1.1,0
3560,-73.52,-72.73,-78.07,-74.24,1.4,1.2,0
3561,-73.67,-73.02,-77.95,-74.3,1.4,1.3,0
3562,-73.82,-73.3,-77.84,-74.36,1.4,1.4,0
3563,-73.97,-73.59,-77.72,-74.42,1.4,1.5,0
3564,-74.13,-73.87,-77.6,-74.49,1.4,1.6,0
3565,-74.29,-74.16,-77.48,-74.55,1.4,1.7,0
3566,-74.45,-74.44,-77.36,-74.62,1.4,1.8,0
3567,-74.6,-74.71,-77.24,-74.69,1.4,1.9,0
3568,-74.76,-74.98,-77.11,-74.76,1.4,2.0,0
3569,-74.92,-75.25,-76.98,-74.83,1.4,2.1,0
3570,-75.08,-75.51,-76.85,-74.9,1.4,2.2,0
3571,-75.24,-75.77,-76.72,-74.97,1.4,2.3,0
3572,-75.4,-76.02,-76.59,-75.04,1.4,2.4,0
3573,-75.55,-76.26,-76.45,-75.12,1.4,2.5,0
3574,-75.71,-76.5,-76.31,-75.2,1.4,2.6,0
3575,-75.86,-76.74,-76.17,-75.27,1.4,2.7,0
3576,-76.01,-76.97,-76.03,-75.35,1.4,2.8,0
3577,-76.16,-77.2,-75.89,-75.44,1.4,2.9,0
3578,-76.31,-77.42,-75.74,-75.52,1.4,3.0,0
3579,-76.45,-77.64,-75.59,-75.6,1.4,3.1,0
3580,-76.6,-77.85,-75.44,-75.69,1.4,3.2,0
3581,-76.74,-78.06,-75.29,-75.78,1.4,3.3,0
3582,-76.88,-78.26,-75.13,-75.87,1.4,3.4,0
3583,-77.01,-78.46,-74.97,-75.96,1.4,3.5,0
3584,-77.15,-78.65,-74.81,-76.06,1.4,3.6,0
3585,-77.28,-78.85,-74.65,-76.15,1.4,3.7,0
3586,-77.41,-79.03,-74.49,-76.25,1.4,3.8,0
3587,-77.54,-79.22,-74.32,-76.35,1.4,3.9,0
3588,-77.67,-79.4,-74.15,-76.46,1.4,4.0,0
3589,-77.79,-79.57,-73.98,-76.56,1.4,4.1,0
3590,-77.92,-79.75,-73.81,-76.67,1.4,4.2,0
3591,-78.04,-79.92,-73.63,-76.78,1.4,4.3,0
3592,-78.16,-80.08,-73.46,-76.89,1.4,4.4,0
3593,-78.28,-80.25,-73.28,-77.01,1.4,4.5,0
3594,-78.39,-80.41,-73.11,-77.12,1.4,4.6,0
3595,-78.5,-80.57,-72.93,-77.24,1.4,4.7,0
3596,-78.62,-80.72,-72.76,-77.36,1.4,4.8,0
3597,-78.73,-80.87,-72.58,-77.48,1.4,4.9,0
3598,-78.84,-81.02,-72.41,-77.6,1.4,5.0,0
3599,-78.94,-81.17,-72.23,-77.73,1.4,5.1,0
3600,-79.05,-81.32,-72.07,-77.85,1.4,5.2,0
3601,-79.15,-81.46,-71.9,-77.98,1.4,5.3,0
3602,-79.26,-81.6,-71.74,-78.1,1.4,5.4,0
3603,-79.36,-81.74,-71.59,-78.22,1.4,5.5,0
3604,-79.46,-81.87,-71.44,-78.34,1.4,5.6,0
3605,-79.56,-82.01,-71.3,-78.46,1.4,5.7,0
3606,-79.66,-82.14,-71.17,-78.57,1.4,5.8,0
3607,-79.75,-82.27,-71.05,-78.67,1.4,5.9,0
3608,-79.85,-82.39,-70.95,-78.77,1.4,6.0,0
3609,-79.94,-82.52,-70.85,-78.85,1.4,6.1,0
3610,-80.03,-82.64,-70.78,-78.92,1.4,6.2,0
3611,-80.12,-82.76,-70.72,-78.98,1.4,6.3,0
3612,-80.21,-82.89,-70.67,-79.03,1.4,6.4,0
3613,-80.3,-83.0,-70.64,-79.05,1.4,6.5,0
3614,-80.39,-83.12,-70.63,-79.06,1.4,6.6,0
3615,-80.41,-83.1,-70.98,-79.32,1.3,6.6,0
3616,-80.33,-82.98,-70.99,-79.31,1.3,6.5,0
3617,-80.24,-82.86,-71.01,-79.28,1.3,6.4,0
3618,-80.15,-82.74,-71.05,-79.23,1.3,6.3,0
3619,-80.06,-82.62,-71.11,-79.16,1.3,6.2,0
3620,-79.97,-82.49,-71.18,-79.08,1.3,6.1,0
3621,-79.88,-82.36,-71.26,-78.98,1.3,6.0,0
3622,-79.78,-82.24,-71.36,-78.88,1.3,5.9,0
3623,-79.69,-82.11,-71.47,-78.76,1.3,5.8,0
3624,-79.59,-81.97,-71.59,-78.64,1.3,5.7,0
3625,-79.49,-81.84,-71.71,-78.51,1.3,5.6,0
3626,-79.4,-81.7,-71.85,-78.38,1.3,5.5,0
3627,-79.3,-81.56,-71.99,-78.24,1.3,5.4,0
3628,-79.19,-81.42,-72.14,-78.11,1.3,5.3,0
3629,-79.09,-81.28,-72.3,-77.98,1.3,5.2,0
3630,-78.99,-81.13,-72.45,-77.84,1.3,5.1,0
3631,-78.88,-80.98,-72.62,-77.71,1.3,5.0,0
3632,-78.77,-80.83,-72.78,-77.58,1.3,4.9,0
3633,-78.66,-80.68,-72.95,-77.45,1.3,4.8,0
3634,-78.55,-80.52,-73.11,-77.33,1.3,4.7,0
3635,-78.44,-80.36,-73.28,-77.2,1.3,4.6,0
3636,-78.33,-80.2,-73.45,-77.08,1.3,4.5,0
3637,-78.21,-80.03,-73.62,-76.96,1.3,4.4,0
3638,-78.09,-79.86,-73.78,-76.85,1.3,4.3,0
3639,-77.97,-79.69,-73.95,-76.73,1.3,4.2,0
3640,-77.85,-79.52,-74.11,-76.62,1.3,4.1,0
3641,-77.73,-79.34,-74.28,-76.51,1.3,4.0,0
3642,-77.61,-79.15,-74.44,-76.41,1.3,3.9,0
3643,-77.48,-78.97,-74.6,-76.3,1.3,3.8,0
3644,-77.35,-78.78,-74.76,-76.2,1.3,3.7,0
3645,-77.22,-78.58,-74.92,-76.1,1.3,3.6,0
3646,-77.09,-78.38,-75.07,-76.0,1.3,3.5,0
3647,-76.96,-78.18,-75.23,-75.91,1.3,3.4,0
3648,-76.82,-77.97,-75.38,-75.82,1.3,3.3,0
3649,-76.68,-77.76,-75.53,-75.73,1.3,3.2,0
3650,-76.55,-77.54,-75.68,-75.64,1.3,3.1,0
3651,-76.4,-77.32,-75.82,-75.55,1.3,3.0,0
3652,-76.26,-77.09,-75.96,-75.47,1.3,2.9,0
3653,-76.12,-76.86,-76.11,-75.38,1.3,2.8,0
3654,-75.97,-76.62,-76.24,-75.3,1.3,2.7,0
3655,-75.82,-76.38,-76.38,-75.22,1.3,2.6,0
3656,-75.68,-76.13,-76.52,-75.14,1.3,2.5,0
3657,-75.53,-75.87,-76.65,-75.07,1.3,2.4,0
3658,-75.38,-75.61,-76.78,-74.99,1.3,2.3,0
3659,-75.22,-75.35,-76.91,-74.92,1.3,2.2,0
3660,-75.07,-75.07,-77.04,-74.85,1.3,2.1,0
3661,-74.92,-74.8,-77.16,-74.78,1.3,2.0,0
3662,-74.77,-74.51,-77.29,-74.71,1.3,1.9,0
3663,-74.62,-74.22,-77.41,-74.64,1.3,1.8,0
3664,-74.47,-73.93,-77.53,-74.57,1.3,1.7,0
3665,-74.32,-73.63,-77.65,-74.51,1.3,1.6,0
3666,-74.17,-73.32,-77.77,-74.44,1.3,1.5,0
3667,-74.03,-73.02,-77.88,-74.38,1.3,1.4,0
3668,-73.89,-72.71,-78.0,-74.31,1.3,1.3,0
3669,-73.75,-72.4,-78.11,-74.25,1.3,1.2,0
3670,-73.62,-72.1,-78.22,-74.19,1.3,1.1,0
3671,-73.5,-71.8,-78.33,-74.13,1.3,1.0,0
3672,-73.38,-71.5,-78.44,-74.07,1.3,0.9,0
3673,-73.28,-71.22,-78.54,-74.02,1.3,0.8,0
3674,-73.18,-70.96,-78.65,-73.96,1.3,0.7,0
3675,-73.09,-70.71,-78.75,-73.9,1.3,0.6,0
3676,-73.02,-70.49,-78.85,-73.85,1.3,0.5,0
3677,-72.95,-70.3,-78.95,-73.79,1.3,0.4,0
3678,-72.9,-70.14,-79.05,-73.74,1.3,0.3,0
3679,-72.86,-70.03,-79.15,-73.69,1.3,0.2,0
3680,-72.84,-69.96,-79.25,-73.64,1.3,0.1,0
3681,-72.84,-69.94,-79.34,-73.58,1.3,0.0,0
3682,-73.13,-69.29,-79.37,-73.59,1.2,0.0,0
3683,-73.14,-69.32,-79.28,-73.65,1.2,0.1,0
3684,-73.16,-69.4,-79.18,-73.7,1.2,0.2,0
3685,-73.19,-69.54,-79.08,-73.75,1.2,0.3,0
3686,-73.24,-69.72,-78.99,-73.8,1.2,0.4,0
3687,-73.3,-69.94,-78.89,-73.86,1.2,0.5,0
3688,-73.37,-70.19,-78.79,-73.91,1.2,0.6,0
3689,-73.45,-70.47,-78.68,-73.97,1.2,0.7,0
3690,-73.54,-70.77,-78.58,-74.03,1.2,0.8,0
3691,-73.64,-71.08,-78.47,-74.09,1.2,0.9,0
3692,-73.74,-71.41,-78.37,-74.15,1.2,1.0,0
3693,-73.86,-71.74,-78.26,-74.21,1.2,1.1,0
3694,-73.98,-72.07,-78.15,-74.27,1.2,1.2,0
3695,-74.1,-72.4,-78.04,-74.33,1.2,1.3,0
3696,-74.23,-72.73,-77.93,-74.39,1.2,1.4,0
3697,-74.37,-73.06,-77.81,-74.46,1.2,1.5,0
3698,-74.51,-73.38,-77.7,-74.52,1.2,1.6,0
3699,-74.65,-73.7,-77.58,-74.59,1.2,1.7,0
3700,-74.79,-74.01,-77.46,-74.66,1.2,1.8,0
3701,-74.93,-74.32,-77.34,-74.72,1.2,1.9,0
3702,-75.08,-74.62,-77.22,-74.8,1.2,2.0,0
3703,-75.22,-74.91,-77.1,-74.87,1.2,2.1,0
