;t1;t2;t3;t4;t5;t6;x;y;o
2949;-73.33;-70.07;-79.25;-73.75;-79.51;-83.27;2.3;6.2;0.0
2950;-72.07;-69.72;-72.88;-75.78;-76.57;-83.05;2.3;6.1;0.0
2951;-71.46;-71.18;-80.65;-71.71;-89.49;-79.35;2.3;6.0;0.0
2952;-100.0;-72.06;-75.43;-75.11;-85.39;-83.95;2.3;5.9;0.0
2953;-78.5;-81.51;-70.49;-71.62;-81.17;-100.0;2.3;5.8;0.0
2954;-72.31;-83.67;-73.13;-66.72;-88.68;-88.82;2.3;5.7;0.0
2955;-75.25;-70.69;-78.77;-72.36;-77.8;-82.17;2.3;5.6;0.0
2956;-75.83;-70.91;-70.4;-68.56;-89.03;-77.12;2.3;5.5;0.0
2957;-76.55;-72.53;-76.11;-65.69;-89.16;-74.07;2.3;5.4;0.0
2958;-75.87;-100.0;-78.94;-75.5;-77.12;-69.99;2.3;5.3;0.0
2959;-76.54;-100.0;-69.83;-70.83;-86.79;-76.91;2.3;5.2;0.0
2960;-75.69;-73.68;-69.69;-84.22;-100.0;-78.35;2.3;5.1;0.0
2961;-76.25;-72.57;-77.05;-64.77;-100.0;-81.62;2.3;5.0;0.0
2962;-73.54;-85.57;-69.43;-71.83;-100.0;-83.29;2.3;4.9;0.0
2963;-65.02;-75.55;-72.69;-71.44;-78.92;-80.26;2.3;4.8;0.0
2964;-75.21;-77.05;-71.32;-72.47;-81.44;-75.9;2.3;4.7;0.0
2965;-71.97;-64.33;-68.23;-68.05;-80.0;-75.57;2.3;4.6;0.0
2966;-73.89;-78.16;-75.63;-73.39;-100.0;-74.49;2.3;4.5;0.0
2967;-78.73;-78.65;-76.83;-100.0;-70.67;-81.0;2.3;4.4;0.0
2968;-100.0;-75.31;-64.54;-65.46;-80.14;-74.97;2.3;4.3;0.0
2969;-70.59;-73.99;-71.99;-72.38;-100.0;-77.45;2.3;4.2;0.0
2970;-79.28;-80.87;-71.74;-73.75;-80.53;-77.0;2.3;4.1;0.0
2971;-73.17;-80.92;-75.4;-67.93;-86.94;-83.68;2.3;4.0;0.0
2972;-100.0;-74.44;-73.15;-84.15;-80.94;-74.19;2.3;3.9;0.0
2973;-63.94;-100.0;-100.0;-68.99;-76.35;-76.41;2.3;3.8;0.0
2974;-76.68;-80.79;-100.0;-65.87;-74.25;-100.0;2.3;3.7;0.0
2975;-76.09;-74.11;-70.66;-71.89;-80.64;-77.47;2.3;3.6;0.0
2976;-67.86;-80.72;-73.52;-100.0;-84.96;-100.0;2.3;3.5;0.0
2977;-63.62;-79.12;-79.64;-100.0;-100.0;-74.44;2.3;3.4;0.0
2978;-76.43;-78.63;-73.62;-78.64;-85.12;-63.68;2.3;3.3;0.0
2979;-77.2;-79.62;-78.46;-64.59;-73.4;-74.66;2.3;3.2;0.0
2980;-71.67;-100.0;-100.0;-73.0;-76.64;-100.0;2.3;3.1;0.0
2981;-75.91;-77.4;-70.97;-70.56;-79.73;-76.57;2.3;3.0;0.0
2982;-75.28;-74.88;-71.87;-75.21;-67.99;-78.93;2.3;2.9;0.0
2983;-71.94;-84.92;-76.78;-76.61;-75.86;-73.09;2.3;2.8;0.0
2984;-76.57;-75.53;-74.33;-71.18;-100.0;-73.1;2.3;2.7;0.0
2985;-73.1;-72.53;-74.83;-75.73;-79.95;-73.59;2.3;2.6;0.0
2986;-73.37;-79.41;-65.22;-65.29;-70.03;-62.59;2.3;2.5;0.0
2987;-75.11;-72.16;-71.04;-76.64;-70.37;-77.45;2.3;2.4;0.0
2988;-71.27;-100.0;-75.98;-70.46;-100.0;-72.62;2.3;2.3;0.0
2989;-100.0;-70.65;-79.98;-75.56;-87.43;-66.16;2.3;2.2;0.0
2990;-74.54;-81.72;-74.22;-77.61;-72.92;-68.21;2.3;2.1;0.0
2991;-77.42;-82.17;-100.0;-72.46;-74.82;-72.0;2.3;2.0;0.0
2992;-77.49;-79.43;-81.96;-69.19;-71.36;-64.6;2.3;1.9;0.0
2993;-78.27;-77.09;-71.65;-73.97;-74.5;-74.22;2.3;1.8;0.0
2994;-73.04;-79.42;-67.56;-73.86;-75.0;-64.17;2.3;1.7;0.0
2995;-71.96;-85.18;-81.41;-66.02;-68.68;-61.09;2.3;1.6;0.0
2996;-75.04;-88.74;-74.38;-100.0;-73.39;-69.61;2.3;1.5;0.0
2997;-82.38;-83.61;-76.91;-62.98;-71.06;-71.72;2.3;1.4;0.0
2998;-78.65;-100.0;-85.5;-80.57;-100.0;-66.4;2.3;1.3;0.0
2999;-76.24;-78.07;-73.88;-100.0;-66.72;-68.16;2.3;1.2;0.0
3000;-77.81;-81.1;-76.01;-78.96;-66.03;-100.0;2.3;1.1;0.0
3001;-77.64;-100.0;-80.88;-82.88;-70.61;-65.69;2.3;1.0;0.0
3002;-72.62;-71.85;-73.42;-78.59;-66.47;-63.01;2.3;0.9;0.0
3003;-73.46;-76.53;-80.97;-76.46;-70.66;-78.6;2.3;0.8;0.0
3004;-100.0;-87.45;-73.29;-66.69;-55.56;-67.2;2.3;0.7;0.0
3005;-78.44;-87.04;-68.15;-64.05;-69.26;-66.2;2.3;0.6;0.0
3006;-77.66;-74.71;-80.9;-72.63;-75.29;-100.0;2.3;0.5;0.0
3007;-87.23;-81.51;-69.35;-79.36;-71.14;-61.42;2.3;0.4;0.0
3008;-67.39;-88.89;-81.53;-66.9;-62.18;-100.0;2.3;0.3;0.0
3009;-75.06;-85.33;-69.32;-77.95;-67.08;-63.15;2.3;0.2;0.0
3010;-65.74;-76.92;-69.18;-71.42;-65.63;-65.18;2.3;0.1;0.0
3011;-70.25;-86.35;-76.66;-68.71;-59.32;-61.73;2.3;0.0;0.0
3012;-73.23;-94.96;-73.31;-78.36;-58.38;-61.22;2.2;0.0;0.0
3013;-75.06;-84.38;-75.03;-75.85;-57.33;-59.87;2.2;0.1;0.0
3014;-69.27;-79.46;-100.0;-76.12;-67.86;-60.12;2.2;0.2;0.0
3015;-65.76;-83.69;-81.9;-69.82;-100.0;-61.84;2.2;0.3;0.0
3016;-82.11;-91.82;-73.85;-79.76;-100.0;-57.99;2.2;0.4;0.0
3017;-80.83;-85.75;-71.8;-81.93;-66.6;-62.36;2.2;0.5;0.0
3018;-68.39;-86.07;-79.35;-80.36;-70.58;-63.53;2.2;0.6;0.0
3019;-77.33;-83.23;-77.25;-74.23;-74.54;-71.99;2.2;0.7;0.0
3020;-72.25;-81.05;-74.45;-74.38;-67.13;-67.41;2.2;0.8;0.0
3021;-78.61;-84.93;-100.0;-78.51;-68.81;-72.2;2.2;0.9;0.0
3022;-77.97;-85.92;-74.5;-80.95;-72.8;-61.11;2.2;1.0;0.0
3023;-68.88;-73.35;-80.38;-65.82;-68.38;-61.88;2.2;1.1;0.0
3024;-80.65;-81.7;-100.0;-70.99;-75.96;-69.42;2.2;1.2;0.0
3025;-69.69;-79.58;-76.91;-62.26;-69.74;-77.11;2.2;1.3;0.0
3026;-70.13;-82.23;-74.1;-69.12;-74.54;-69.82;2.2;1.4;0.0
3027;-72.79;-100.0;-80.03;-76.6;-72.0;-67.39;2.2;1.5;0.0
3028;-80.34;-85.85;-78.51;-82.23;-69.23;-63.73;2.2;1.6;0.0
3029;-76.7;-85.27;-79.51;-65.79;-72.89;-64.27;2.2;1.7;0.0
3030;-72.24;-83.66;-70.33;-67.35;-100.0;-63.73;2.2;1.8;0.0
3031;-89.13;-81.75;-76.76;-72.82;-72.31;-69.59;2.2;1.9;0.0
3032;-71.46;-75.06;-75.8;-64.18;-74.25;-100.0;2.2;2.0;0.0
3033;-81.77;-79.0;-100.0;-66.24;-64.76;-69.58;2.2;2.1;0.0
3034;-74.24;-75.47;-70.66;-73.52;-76.19;-69.11;2.2;2.2;0.0
3035;-73.89;-100.0;-100.0;-72.06;-76.2;-69.1;2.2;2.3;0.0
3036;-77.51;-75.57;-75.88;-78.41;-73.22;-77.38;2.2;2.4;0.0
3037;-76.49;-71.88;-69.12;-73.9;-77.66;-78.73;2.2;2.5;0.0
3038;-74.39;-79.96;-71.9;-70.28;-69.12;-73.93;2.2;2.6;0.0
3039;-74.94;-79.13;-100.0;-71.33;-76.69;-69.55;2.2;2.7;0.0
3040;-77.31;-82.93;-64.5;-63.4;-83.26;-68.27;2.2;2.8;0.0
3041;-73.38;-79.83;-68.27;-80.48;-81.03;-65.72;2.2;2.9;0.0
3042;-81.6;-80.19;-74.22;-73.29;-79.59;-68.21;2.2;3.0;0.0
3043;-73.97;-74.05;-77.52;-72.33;-75.14;-70.8;2.2;3.1;0.0
3044;-71.68;-78.34;-100.0;-72.46;-84.47;-81.79;2.2;3.2;0.0
3045;-78.35;-72.5;-68.47;-80.37;-66.67;-68.81;2.2;3.3;0.0
3046;-100.0;-75.62;-81.27;-72.51;-81.32;-70.81;2.2;3.4;0.0
3047;-72.95;-81.89;-72.06;-74.06;-76.9;-61.34;2.2;3.5;0.0
3048;-81.79;-100.0;-76.7;-74.26;-83.56;-73.63;2.2;3.6;0.0
3049;-75.95;-81.33;-76.15;-72.37;-84.31;-81.29;2.2;3.7;0.0
3050;-100.0;-82.83;-80.6;-74.05;-100.0;-74.09;2.2;3.8;0.0
3051;-81.63;-71.3;-76.67;-68.81;-71.7;-69.51;2.2;3.9;0.0
3052;-75.88;-81.75;-64.5;-63.64;-86.25;-77.51;2.2;4.0;0.0
3053;-68.85;-75.86;-74.07;-79.58;-84.66;-87.53;2.2;4.1;0.0
3054;-71.45;-100.0;-80.08;-100.0;-100.0;-71.89;2.2;4.2;0.0
3055;-59.69;-74.59;-83.96;-64.65;-100.0;-82.69;2.2;4.3;0.0
3056;-100.0;-76.17;-72.22;-78.26;-100.0;-73.67;2.2;4.4;0.0
3057;-75.92;-65.24;-80.25;-72.19;-82.57;-100.0;2.2;4.5;0.0
3058;-75.16;-68.43;-80.18;-70.04;-73.27;-76.98;2.2;4.6;0.0
3059;-67.24;-69.98;-79.49;-80.77;-68.13;-74.9;2.2;4.7;0.0
3060;-100.0;-73.14;-68.57;-77.84;-80.15;-88.12;2.2;4.8;0.0
3061;-68.11;-72.8;-65.23;-76.23;-80.08;-77.69;2.2;4.9;0.0
3062;-73.79;-76.53;-73.2;-78.47;-84.78;-78.71;2.2;5.0;0.0
3063;-77.02;-77.24;-78.98;-100.0;-81.34;-81.05;2.2;5.1;0.0
3064;-72.53;-80.63;-78.0;-70.48;-77.11;-91.3;2.2;5.2;0.0
3065;-72.6;-78.87;-69.02;-100.0;-72.15;-78.03;2.2;5.3;0.0
3066;-76.61;-77.49;-78.0;-71.39;-79.99;-82.47;2.2;5.4;0.0
3067;-68.36;-68.42;-77.78;-79.76;-89.67;-77.4;2.2;5.5;0.0
3068;-65.63;-100.0;-76.95;-69.1;-100.0;-88.33;2.2;5.6;0.0
3069;-73.66;-74.12;-69.14;-100.0;-75.54;-86.34;2.2;5.7;0.0
3070;-75.53;-75.79;-73.11;-74.0;-81.27;-84.84;2.2;5.8;0.0
3071;-63.69;-69.11;-78.17;-71.04;-82.62;-74.45;2.2;5.9;0.0
3072;-66.88;-74.03;-74.3;-78.29;-84.85;-90.31;2.2;6.0;0.0
3073;-73.12;-61.92;-71.45;-72.34;-91.98;-81.24;2.2;6.1;0.0
3074;-73.05;-74.45;-76.49;-74.45;-75.44;-78.76;2.2;6.2;0.0
3075;-76.42;-81.24;-83.55;-69.71;-84.46;-84.72;2.2;6.3;0.0
3076;-100.0;-73.02;-85.58;-71.28;-86.21;-100.0;2.2;6.4;0.0
3077;-65.57;-100.0;-75.32;-72.34;-77.29;-83.07;2.2;6.5;0.0
3078;-79.92;-76.85;-73.56;-73.02;-79.14;-89.16;2.2;6.6;0.0
3079;-78.02;-71.34;-100.0;-74.29;-94.76;-94.78;2.1;6.6;0.0
3080;-70.36;-100.0;-75.21;-82.76;-93.86;-78.69;2.1;6.5;0.0
3081;-69.06;-75.45;-72.42;-67.47;-80.24;-100.0;2.1;6.4;0.0
3082;-79.72;-66.67;-80.32;-69.09;-80.25;-82.99;2.1;6.3;0.0
3083;-74.97;-68.87;-67.84;-72.15;-72.96;-85.84;2.1;6.2;0.0
3084;-62.49;-73.11;-78.64;-74.84;-81.42;-78.11;2.1;6.1;0.0
3085;-77.65;-71.05;-65.89;-69.36;-71.11;-84.34;2.1;6.0;0.0
3086;-71.85;-65.32;-67.43;-82.18;-82.85;-79.07;2.1;5.9;0.0
3087;-75.15;-72.76;-79.9;-85.26;-86.22;-85.73;2.1;5.8;0.0
3088;-70.82;-70.7;-73.55;-59.74;-77.15;-80.72;2.1;5.7;0.0
3089;-67.95;-71.37;-72.37;-100.0;-82.87;-100.0;2.1;5.6;0.0
3090;-73.96;-100.0;-87.1;-68.6;-93.59;-74.26;2.1;5.5;0.0
3091;-77.99;-100.0;-71.82;-60.17;-84.47;-78.83;2.1;5.4;0.0
3092;-73.01;-72.21;-75.99;-75.91;-86.6;-88.06;2.1;5.3;0.0
3093;-100.0;-76.69;-76.6;-72.07;-84.21;-79.09;2.1;5.2;0.0
3094;-77.62;-66.75;-80.13;-77.65;-100.0;-76.96;2.1;5.1;0.0
3095;-70.69;-78.34;-77.6;-74.08;-94.86;-75.84;2.1;5.0;0.0
3096;-66.21;-59.25;-81.97;-74.63;-87.44;-85.34;2.1;4.9;0.0
3097;-72.75;-74.46;-70.18;-74.26;-83.64;-78.29;2.1;4.8;0.0
3098;-74.16;-73.14;-75.38;-75.55;-81.22;-78.08;2.1;4.7;0.0
3099;-71.27;-72.01;-100.0;-74.61;-86.77;-79.03;2.1;4.6;0.0
3100;-73.06;-69.73;-70.2;-72.92;-100.0;-78.91;2.1;4.5;0.0
3101;-69.19;-67.74;-69.5;-100.0;-87.3;-76.41;2.1;4.4;0.0
3102;-75.54;-77.15;-84.13;-100.0;-82.19;-76.2;2.1;4.3;0.0
3103;-78.35;-76.15;-76.07;-74.44;-83.56;-73.78;2.1;4.2;0.0
3104;-76.27;-86.76;-80.6;-83.55;-77.25;-78.69;2.1;4.1;0.0
3105;-73.54;-84.83;-100.0;-73.05;-81.42;-75.13;2.1;4.0;0.0
3106;-77.09;-71.52;-68.66;-100.0;-82.88;-84.89;2.1;3.9;0.0
3107;-72.83;-70.36;-69.72;-72.48;-81.16;-75.3;2.1;3.8;0.0
3108;-67.46;-84.98;-82.06;-69.18;-86.72;-77.56;2.1;3.7;0.0
3109;-74.44;-78.27;-67.85;-100.0;-75.13;-68.13;2.1;3.6;0.0
3110;-75.32;-76.9;-74.86;-100.0;-84.47;-100.0;2.1;3.5;0.0
3111;-100.0;-89.36;-70.42;-79.86;-82.74;-75.77;2.1;3.4;0.0
3112;-76.05;-74.25;-69.08;-68.78;-80.79;-68.66;2.1;3.3;0.0
3113;-74.34;-77.13;-74.4;-67.88;-78.94;-74.91;2.1;3.2;0.0
3114;-80.64;-82.83;-100.0;-70.73;-100.0;-66.7;2.1;3.1;0.0
3115;-75.2;-74.81;-75.4;-70.95;-82.86;-76.63;2.1;3.0;0.0
3116;-78.17;-100.0;-77.21;-74.15;-82.55;-100.0;2.1;2.9;0.0
3117;-84.39;-100.0;-72.57;-100.0;-73.75;-100.0;2.1;2.8;0.0
3118;-74.01;-85.44;-69.28;-63.99;-78.08;-76.01;2.1;2.7;0.0
3119;-76.19;-100.0;-70.01;-67.53;-78.14;-100.0;2.1;2.6;0.0
3120;-76.45;-100.0;-71.09;-100.0;-75.66;-72.07;2.1;2.5;0.0
3121;-74.02;-95.75;-75.13;-67.8;-100.0;-79.94;2.1;2.4;0.0
3122;-73.24;-79.15;-80.99;-74.97;-82.11;-69.54;2.1;2.3;0.0
3123;-70.89;-72.06;-71.43;-68.29;-74.41;-67.33;2.1;2.2;0.0
3124;-69.04;-76.16;-76.97;-72.63;-100.0;-70.38;2.1;2.1;0.0
3125;-69.85;-92.2;-78.44;-70.41;-72.0;-70.5;2.1;2.0;0.0
3126;-75.8;-80.0;-100.0;-60.65;-77.0;-69.95;2.1;1.9;0.0
3127;-69.81;-87.18;-78.03;-65.99;-68.15;-68.28;2.1;1.8;0.0
3128;-100.0;-79.79;-100.0;-65.9;-67.54;-100.0;2.1;1.7;0.0
3129;-72.35;-76.26;-74.7;-79.05;-78.83;-68.97;2.1;1.6;0.0
3130;-79.68;-100.0;-81.84;-71.43;-69.89;-69.75;2.1;1.5;0.0
3131;-74.58;-78.84;-71.0;-71.17;-72.2;-62.9;2.1;1.4;0.0
3132;-71.64;-85.4;-72.77;-79.18;-80.27;-67.28;2.1;1.3;0.0
3133;-80.31;-78.07;-69.4;-68.1;-61.93;-51.55;2.1;1.2;0.0
3134;-72.71;-81.95;-75.13;-100.0;-62.88;-60.74;2.1;1.1;0.0
3135;-62.0;-78.22;-84.16;-71.64;-69.76;-60.88;2.1;1.0;0.0
3136;-75.22;-85.31;-70.05;-71.82;-59.59;-57.87;2.1;0.9;0.0
3137;-79.61;-77.35;-78.28;-83.93;-71.39;-56.4;2.1;0.8;0.0
3138;-69.93;-89.92;-79.9;-76.98;-62.46;-62.71;2.1;0.7;0.0
3139;-100.0;-80.17;-68.35;-82.31;-67.31;-75.89;2.1;0.6;0.0
3140;-83.38;-91.47;-72.09;-65.94;-68.38;-60.8;2.1;0.5;0.0
3141;-75.69;-75.52;-79.03;-100.0;-72.24;-52.47;2.1;0.4;0.0
3142;-73.37;-86.62;-69.12;-66.66;-68.74;-67.17;2.1;0.3;0.0
3143;-77.77;-80.14;-77.0;-79.71;-64.59;-66.2;2.1;0.2;0.0
3144;-79.1;-80.6;-79.2;-100.0;-78.63;-65.79;2.1;0.1;0.0
3145;-77.19;-84.93;-81.36;-75.65;-69.15;-60.02;2.1;0.0;0.0
3146;-73.45;-94.19;-74.5;-67.77;-73.48;-61.6;2.0;0.0;0.0
3147;-78.84;-83.78;-68.31;-73.58;-66.11;-100.0;2.0;0.1;0.0
3148;-73.0;-69.4;-86.39;-73.43;-71.25;-100.0;2.0;0.2;0.0
3149;-100.0;-81.19;-100.0;-76.56;-69.88;-100.0;2.0;0.3;0.0
3150;-71.36;-85.88;-80.87;-75.87;-65.1;-75.6;2.0;0.4;0.0
3151;-100.0;-84.75;-64.83;-75.64;-67.65;-64.15;2.0;0.5;0.0
3152;-74.35;-78.59;-74.21;-77.96;-77.64;-67.45;2.0;0.6;0.0
3153;-76.61;-83.32;-68.94;-78.0;-67.76;-66.46;2.0;0.7;0.0
3154;-77.02;-89.34;-100.0;-74.2;-67.01;-71.12;2.0;0.8;0.0
3155;-80.17;-81.37;-78.92;-82.08;-69.63;-62.59;2.0;0.9;0.0
3156;-82.73;-84.33;-70.46;-76.29;-68.5;-58.08;2.0;1.0;0.0
3157;-73.19;-80.58;-78.34;-100.0;-66.91;-75.35;2.0;1.1;0.0
3158;-71.88;-78.91;-70.09;-67.46;-69.18;-64.08;2.0;1.2;0.0
3159;-75.38;-81.45;-75.07;-100.0;-68.67;-65.49;2.0;1.3;0.0
3160;-81.34;-71.49;-100.0;-78.23;-69.33;-76.05;2.0;1.4;0.0
3161;-76.28;-68.84;-76.28;-77.41;-63.25;-69.7;2.0;1.5;0.0
3162;-92.0;-87.64;-100.0;-71.02;-72.74;-67.27;2.0;1.6;0.0
3163;-72.96;-90.13;-76.29;-81.72;-75.79;-62.49;2.0;1.7;0.0
3164;-74.72;-78.46;-82.68;-66.26;-73.69;-65.57;2.0;1.8;0.0
3165;-76.86;-79.04;-72.34;-70.97;-73.05;-67.06;2.0;1.9;0.0
3166;-72.92;-100.0;-100.0;-80.54;-73.89;-64.22;2.0;2.0;0.0
3167;-78.39;-90.74;-69.89;-74.93;-78.5;-69.93;2.0;2.1;0.0
3168;-71.25;-91.13;-73.79;-71.4;-76.71;-71.46;2.0;2.2;0.0
3169;-100.0;-87.49;-75.5;-75.19;-79.7;-100.0;2.0;2.3;0.0
3170;-73.13;-100.0;-66.09;-61.26;-71.37;-70.59;2.0;2.4;0.0
3171;-77.24;-78.24;-100.0;-72.29;-76.73;-69.9;2.0;2.5;0.0
3172;-73.88;-82.94;-78.24;-71.02;-75.35;-64.01;2.0;2.6;0.0
3173;-69.18;-83.87;-88.78;-80.35;-78.94;-69.06;2.0;2.7;0.0
3174;-78.78;-76.81;-84.01;-70.69;-77.92;-65.63;2.0;2.8;0.0
3175;-83.14;-100.0;-84.92;-73.94;-69.1;-73.89;2.0;2.9;0.0
3176;-71.71;-74.75;-74.76;-72.94;-78.95;-75.74;2.0;3.0;0.0
3177;-74.46;-72.77;-78.5;-69.87;-79.31;-72.4;2.0;3.1;0.0
3178;-100.0;-67.75;-71.35;-68.46;-77.93;-67.39;2.0;3.2;0.0
3179;-61.84;-77.48;-100.0;-73.43;-83.06;-78.22;2.0;3.3;0.0
3180;-75.31;-100.0;-86.54;-77.78;-78.88;-73.69;2.0;3.4;0.0
3181;-73.78;-58.64;-75.08;-75.48;-78.0;-74.75;2.0;3.5;0.0
3182;-63.07;-80.64;-73.47;-75.95;-83.19;-70.82;2.0;3.6;0.0
3183;-74.45;-78.9;-82.79;-69.65;-83.57;-81.02;2.0;3.7;0.0
3184;-71.21;-82.27;-78.81;-66.89;-75.27;-72.97;2.0;3.8;0.0
3185;-69.21;-76.4;-81.22;-75.12;-80.74;-100.0;2.0;3.9;0.0
3186;-70.31;-84.13;-72.61;-65.85;-78.44;-78.92;2.0;4.0;0.0
3187;-79.53;-85.13;-73.55;-69.29;-71.44;-69.3;2.0;4.1;0.0
3188;-100.0;-67.73;-69.22;-73.42;-91.47;-77.6;2.0;4.2;0.0
3189;-76.3;-100.0;-73.07;-63.17;-78.45;-82.93;2.0;4.3;0.0
3190;-80.36;-71.41;-70.95;-76.06;-100.0;-67.58;2.0;4.4;0.0
3191;-68.72;-73.99;-80.45;-64.68;-75.75;-77.19;2.0;4.5;0.0
3192;-73.45;-100.0;-70.09;-76.78;-80.36;-79.6;2.0;4.6;0.0
3193;-72.67;-66.66;-72.81;-75.87;-73.96;-68.45;2.0;4.7;0.0
3194;-71.73;-63.44;-67.57;-70.36;-89.7;-82.24;2.0;4.8;0.0
3195;-67.19;-69.14;-100.0;-73.17;-80.03;-85.77;2.0;4.9;0.0
3196;-75.1;-76.44;-69.36;-63.94;-81.22;-80.24;2.0;5.0;0.0
3197;-67.26;-75.05;-71.73;-100.0;-74.76;-75.24;2.0;5.1;0.0
3198;-72.02;-71.27;-77.44;-65.43;-82.06;-77.78;2.0;5.2;0.0
3199;-64.45;-70.58;-80.42;-76.12;-83.48;-81.82;2.0;5.3;0.0
3200;-72.97;-80.96;-68.4;-73.18;-79.41;-70.74;2.0;5.4;0.0
3201;-67.32;-69.94;-75.62;-66.12;-88.93;-86.85;2.0;5.5;0.0
3202;-73.99;-75.06;-73.18;-79.6;-85.13;-75.88;2.0;5.6;0.0
3203;-87.17;-100.0;-100.0;-68.64;-88.15;-78.12;2.0;5.7;0.0
3204;-70.74;-67.03;-69.01;-70.82;-73.71;-72.05;2.0;5.8;0.0
3205;-100.0;-68.57;-76.98;-77.61;-100.0;-100.0;2.0;5.9;0.0
3206;-65.11;-73.9;-77.69;-68.6;-100.0;-78.62;2.0;6.0;0.0
3207;-72.12;-71.01;-73.6;-70.93;-88.75;-75.54;2.0;6.1;0.0
3208;-67.11;-72.1;-100.0;-75.66;-93.84;-84.04;2.0;6.2;0.0
3209;-69.12;-66.38;-73.53;-73.48;-92.75;-82.44;2.0;6.3;0.0
3210;-77.15;-66.07;-100.0;-71.77;-84.61;-88.29;2.0;6.4;0.0
3211;-68.82;-71.81;-74.61;-72.6;-89.31;-82.86;2.0;6.5;0.0
3212;-71.96;-84.1;-78.89;-75.54;-83.35;-80.59;2.0;6.6;0.0
3213;-100.0;-64.41;-85.72;-67.12;-93.85;-87.56;1.9;6.6;0.0
3214;-72.04;-67.99;-79.29;-75.24;-86.63;-80.98;1.9;6.5;0.0
3215;-77.29;-100.0;-69.34;-68.08;-89.15;-82.75;1.9;6.4;0.0
3216;-73.76;-71.8;-69.09;-71.71;-100.0;-82.66;1.9;6.3;0.0
3217;-83.57;-68.77;-64.05;-100.0;-84.99;-83.1;1.9;6.2;0.0
3218;-73.56;-70.13;-69.94;-66.66;-91.19;-100.0;1.9;6.1;0.0
3219;-80.56;-68.63;-100.0;-71.26;-79.11;-91.12;1.9;6.0;0.0
3220;-70.26;-62.38;-81.71;-76.23;-78.48;-82.93;1.9;5.9;0.0
3221;-79.28;-72.72;-72.26;-72.78;-87.1;-100.0;1.9;5.8;0.0
3222;-68.39;-74.31;-74.97;-69.63;-81.64;-82.35;1.9;5.7;0.0
3223;-79.67;-69.65;-69.14;-80.72;-81.48;-100.0;1.9;5.6;0.0
3224;-77.37;-72.81;-76.11;-78.43;-86.84;-81.93;1.9;5.5;0.0
3225;-78.74;-68.06;-74.34;-84.14;-90.15;-73.88;1.9;5.4;0.0
3226;-78.58;-62.71;-82.66;-77.58;-77.64;-79.74;1.9;5.3;0.0
3227;-72.91;-80.64;-67.25;-73.02;-84.51;-78.27;1.9;5.2;0.0
3228;-79.94;-71.87;-83.03;-78.14;-85.28;-74.66;1.9;5.1;0.0
3229;-85.86;-67.79;-72.19;-68.28;-79.96;-81.41;1.9;5.0;0.0
3230;-73.71;-68.33;-77.97;-78.93;-79.26;-74.57;1.9;4.9;0.0
3231;-75.85;-67.34;-81.31;-67.41;-87.93;-75.44;1.9;4.8;0.0
3232;-77.12;-69.63;-74.12;-80.63;-89.64;-63.89;1.9;4.7;0.0
3233;-73.46;-71.98;-75.41;-82.32;-86.57;-82.83;1.9;4.6;0.0
3234;-70.99;-84.22;-72.83;-71.58;-80.6;-80.53;1.9;4.5;0.0
3235;-77.71;-75.6;-69.67;-72.17;-79.17;-82.44;1.9;4.4;0.0
3236;-67.74;-100.0;-76.85;-72.17;-88.26;-77.85;1.9;4.3;0.0
3237;-76.52;-68.21;-74.15;-67.86;-84.63;-75.06;1.9;4.2;0.0
3238;-73.55;-70.92;-84.25;-76.02;-77.78;-82.05;1.9;4.1;0.0
3239;-76.22;-74.3;-66.41;-70.6;-88.76;-73.86;1.9;4.0;0.0
3240;-81.16;-72.33;-72.93;-74.86;-76.84;-73.22;1.9;3.9;0.0
3241;-81.09;-100.0;-100.0;-72.73;-90.66;-84.29;1.9;3.8;0.0
3242;-79.63;-79.23;-64.74;-67.9;-85.88;-76.95;1.9;3.7;0.0
3243;-70.84;-63.73;-78.66;-76.23;-100.0;-75.68;1.9;3.6;0.0
3244;-71.38;-85.38;-71.89;-66.21;-75.67;-70.52;1.9;3.5;0.0
3245;-71.37;-71.99;-77.0;-65.12;-72.26;-73.49;1.9;3.4;0.0
3246;-73.51;-75.42;-76.64;-68.77;-84.26;-71.44;1.9;3.3;0.0
3247;-76.96;-73.01;-73.04;-75.49;-83.62;-74.24;1.9;3.2;0.0
3248;-74.41;-100.0;-70.57;-73.04;-82.57;-65.72;1.9;3.1;0.0
3249;-77.34;-79.35;-79.96;-71.39;-86.11;-77.1;1.9;3.0;0.0
3250;-78.93;-100.0;-68.18;-73.52;-85.31;-80.55;1.9;2.9;0.0
3251;-60.16;-84.4;-100.0;-68.32;-83.29;-78.32;1.9;2.8;0.0
3252;-100.0;-77.34;-78.66;-75.3;-74.09;-66.72;1.9;2.7;0.0
3253;-73.97;-78.07;-75.63;-68.53;-67.9;-78.86;1.9;2.6;0.0
3254;-100.0;-79.83;-83.53;-76.98;-68.16;-100.0;1.9;2.5;0.0
3255;-70.49;-87.16;-82.93;-76.12;-68.73;-100.0;1.9;2.4;0.0
3256;-78.85;-76.71;-69.49;-100.0;-81.66;-75.85;1.9;2.3;0.0
3257;-100.0;-67.78;-68.96;-75.58;-76.77;-69.43;1.9;2.2;0.0
3258;-81.42;-100.0;-83.05;-66.77;-78.92;-69.31;1.9;2.1;0.0
