;t1;t2;t3;t4;t5;t6;x;y;o
26163;-74.39;-77.59;-75.4;-71.72;-79.25;-75.24;2.4;3.5;0.0
26164;-74.46;-77.79;-75.37;-71.7;-78.96;-74.94;2.4;3.4;0.0
26165;-74.5;-77.5;-74.42;-72.05;-79.14;-74.51;2.2;3.4;0.0
26166;-74.52;-77.35;-73.91;-72.21;-79.24;-74.3;2.1;3.4;0.0
26167;-74.5;-77.5;-74.42;-72.05;-79.14;-74.51;2.2;3.4;0.0
26168;-74.52;-77.35;-73.91;-72.21;-79.24;-74.3;2.1;3.4;0.0
26169;-74.58;-77.57;-73.9;-72.2;-78.95;-73.97;2.1;3.3;0.0
26170;-74.46;-77.13;-73.94;-72.22;-79.52;-74.63;2.1;3.5;0.0
26171;-74.37;-77.07;-74.49;-72.09;-79.7;-75.15;2.2;3.6;0.0
26172;-74.33;-76.69;-74.06;-72.27;-80.06;-75.28;2.1;3.7;0.0
26173;-74.3;-76.3;-73.64;-72.44;-80.42;-75.43;2.0;3.8;0.0
26174;-74.49;-76.46;-72.38;-72.66;-80.1;-74.42;1.8;3.6;0.0
26175;-74.6;-76.94;-72.28;-72.63;-79.58;-73.71;1.8;3.4;0.0
26176;-74.57;-77.07;-72.85;-72.5;-79.46;-73.9;1.9;3.4;0.0
26177;-74.52;-76.84;-72.88;-72.51;-79.73;-74.25;1.9;3.5;0.0
26178;-74.6;-76.94;-72.28;-72.63;-79.58;-73.71;1.8;3.4;0.0
26179;-74.63;-76.81;-71.69;-72.76;-79.7;-73.52;1.7;3.4;0.0
26180;-74.69;-77.05;-71.68;-72.76;-79.44;-73.15;1.7;3.3;0.0
26181;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
26182;-74.82;-77.41;-71.12;-72.89;-79.05;-72.18;1.6;3.1;0.0
26183;-74.84;-77.74;-71.8;-72.78;-78.62;-72.0;1.7;3.0;0.0
26184;-74.79;-77.52;-71.73;-72.77;-78.9;-72.39;1.7;3.1;0.0
26185;-74.71;-77.4;-72.28;-72.63;-79.03;-72.98;1.8;3.2;0.0
26186;-74.66;-77.17;-72.27;-72.63;-79.31;-73.35;1.8;3.3;0.0
26187;-74.63;-77.3;-72.84;-72.49;-79.18;-73.55;1.9;3.3;0.0
26188;-74.52;-76.84;-72.88;-72.51;-79.73;-74.25;1.9;3.5;0.0
26189;-74.54;-76.7;-72.32;-72.64;-79.84;-74.07;1.8;3.5;0.0
26190;-74.57;-76.57;-71.73;-72.77;-79.96;-73.89;1.7;3.5;0.0
26191;-74.52;-76.32;-71.8;-72.78;-80.22;-74.24;1.7;3.6;0.0
26192;-74.6;-76.43;-71.12;-72.89;-80.09;-73.71;1.6;3.5;0.0
26193;-74.69;-76.56;-70.43;-73.0;-79.97;-73.17;1.5;3.4;0.0
26194;-74.58;-76.04;-70.55;-73.02;-80.46;-73.92;1.5;3.6;0.0
26195;-74.64;-76.3;-70.48;-73.01;-80.21;-73.55;1.5;3.5;0.0
26196;-74.6;-76.43;-71.12;-72.89;-80.09;-73.71;1.6;3.5;0.0
26197;-74.64;-76.3;-70.48;-73.01;-80.21;-73.55;1.5;3.5;0.0
26198;-74.75;-76.33;-69.03;-73.22;-80.24;-72.85;1.3;3.4;0.0
26199;-74.93;-77.02;-68.35;-73.33;-79.68;-71.43;1.2;3.1;0.0
26200;-74.93;-77.02;-68.35;-73.33;-79.68;-71.43;1.2;3.1;0.0
26201;-74.75;-76.33;-69.03;-73.22;-80.24;-72.85;1.3;3.4;0.0
26202;-74.77;-76.7;-69.73;-73.11;-79.86;-72.61;1.4;3.3;0.0
26203;-74.77;-76.7;-69.73;-73.11;-79.86;-72.61;1.4;3.3;0.0
26204;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
26205;-74.74;-77.28;-71.69;-72.76;-79.17;-72.77;1.7;3.2;0.0
26206;-74.87;-77.64;-71.19;-72.9;-78.78;-71.78;1.6;3.0;0.0
26207;-74.87;-77.2;-69.8;-73.12;-79.36;-71.79;1.4;3.1;0.0
26208;-74.87;-77.2;-69.8;-73.12;-79.36;-71.79;1.4;3.1;0.0
26209;-74.84;-77.3;-70.48;-73.01;-79.2;-71.98;1.5;3.1;0.0
26210;-74.82;-77.41;-71.12;-72.89;-79.05;-72.18;1.6;3.1;0.0
26211;-74.89;-77.54;-70.55;-73.02;-78.94;-71.57;1.5;3.0;0.0
26212;-74.84;-77.74;-71.8;-72.78;-78.62;-72.0;1.7;3.0;0.0
26213;-74.82;-77.85;-72.38;-72.66;-78.47;-72.23;1.8;3.0;0.0
26214;-74.85;-78.18;-73.02;-72.55;-78.02;-72.08;1.9;2.9;0.0
26215;-74.8;-77.96;-72.94;-72.52;-78.32;-72.46;1.9;3.0;0.0
26216;-74.75;-77.75;-72.88;-72.51;-78.62;-72.83;1.9;3.1;0.0
26217;-74.77;-77.63;-72.32;-72.64;-78.75;-72.61;1.8;3.1;0.0
26218;-74.79;-77.52;-71.73;-72.77;-78.9;-72.39;1.7;3.1;0.0
26219;-74.87;-77.64;-71.19;-72.9;-78.78;-71.78;1.6;3.0;0.0
26220;-74.82;-77.41;-71.12;-72.89;-79.05;-72.18;1.6;3.1;0.0
26221;-74.9;-77.97;-71.89;-72.8;-78.34;-71.6;1.7;2.9;0.0
26222;-74.9;-77.97;-71.89;-72.8;-78.34;-71.6;1.7;2.9;0.0
26223;-74.98;-78.5;-72.7;-72.74;-77.58;-71.05;1.8;2.7;0.0
26224;-74.91;-78.39;-73.11;-72.58;-77.72;-71.7;1.9;2.8;0.0
26225;-74.8;-77.96;-72.94;-72.52;-78.32;-72.46;1.9;3.0;0.0
26226;-74.78;-78.08;-73.47;-72.39;-78.18;-72.7;2.0;3.0;0.0
26227;-74.72;-77.87;-73.42;-72.37;-78.48;-73.05;2.0;3.1;0.0
26228;-74.72;-77.87;-73.42;-72.37;-78.48;-73.05;2.0;3.1;0.0
26229;-74.8;-77.96;-72.94;-72.52;-78.32;-72.46;1.9;3.0;0.0
26230;-74.87;-78.07;-72.46;-72.68;-78.18;-71.84;1.8;2.9;0.0
26231;-74.84;-77.74;-71.8;-72.78;-78.62;-72.0;1.7;3.0;0.0
26232;-74.84;-77.74;-71.8;-72.78;-78.62;-72.0;1.7;3.0;0.0
26233;-74.82;-77.85;-72.38;-72.66;-78.47;-72.23;1.8;3.0;0.0
26234;-74.8;-77.96;-72.94;-72.52;-78.32;-72.46;1.9;3.0;0.0
26235;-74.8;-77.96;-72.94;-72.52;-78.32;-72.46;1.9;3.0;0.0
26236;-74.91;-78.39;-73.11;-72.58;-77.72;-71.7;1.9;2.8;0.0
26237;-74.94;-78.7;-73.75;-72.48;-77.24;-71.59;2.0;2.7;0.0
26238;-74.99;-78.9;-73.88;-72.53;-76.91;-71.22;2.0;2.6;0.0
26239;-75.04;-79.09;-74.02;-72.58;-76.57;-70.84;2.0;2.5;0.0
26240;-75.17;-79.75;-74.99;-72.64;-75.3;-70.04;2.1;2.2;0.0
26241;-75.22;-79.93;-75.17;-72.71;-74.92;-69.67;2.1;2.1;0.0
26242;-75.16;-79.84;-75.42;-72.53;-75.09;-70.39;2.2;2.2;0.0
26243;-75.25;-80.2;-75.78;-72.68;-74.29;-69.68;2.2;2.0;0.0
26244;-75.19;-80.11;-76.01;-72.49;-74.48;-70.41;2.3;2.1;0.0
26245;-75.16;-79.84;-75.42;-72.53;-75.09;-70.39;2.2;2.2;0.0
26246;-75.15;-79.93;-75.84;-72.41;-74.89;-70.75;2.3;2.2;0.0
26247;-75.15;-79.93;-75.84;-72.41;-74.89;-70.75;2.3;2.2;0.0
26248;-75.22;-79.93;-75.17;-72.71;-74.92;-69.67;2.1;2.1;0.0
26249;-75.18;-79.67;-74.54;-72.75;-75.52;-69.68;2.0;2.2;0.0
26250;-75.26;-80.11;-75.37;-72.78;-74.53;-69.29;2.1;2.0;0.0
26251;-75.25;-80.2;-75.78;-72.68;-74.29;-69.68;2.2;2.0;0.0
26252;-75.2;-80.02;-75.59;-72.6;-74.69;-70.04;2.2;2.1;0.0
26253;-75.17;-79.75;-74.99;-72.64;-75.3;-70.04;2.1;2.2;0.0
26254;-75.07;-79.38;-74.65;-72.51;-76.04;-70.78;2.1;2.4;0.0
26255;-75.02;-79.19;-74.5;-72.45;-76.39;-71.15;2.1;2.5;0.0
26256;-75.02;-79.19;-74.5;-72.45;-76.39;-71.15;2.1;2.5;0.0
26257;-74.99;-78.9;-73.88;-72.53;-76.91;-71.22;2.0;2.6;0.0
26258;-75.04;-79.09;-74.02;-72.58;-76.57;-70.84;2.0;2.5;0.0
26259;-75.04;-79.09;-74.02;-72.58;-76.57;-70.84;2.0;2.5;0.0
26260;-74.97;-79.0;-74.36;-72.4;-76.74;-71.51;2.1;2.6;0.0
26261;-74.87;-78.6;-74.14;-72.3;-77.41;-72.23;2.1;2.8;0.0
26262;-74.8;-78.52;-74.55;-72.12;-77.6;-72.85;2.2;2.9;0.0
26263;-74.72;-78.44;-74.97;-71.92;-77.8;-73.44;2.3;3.0;0.0
26264;-74.8;-79.19;-76.43;-71.49;-76.79;-73.6;2.6;2.8;0.0
26265;-74.85;-79.36;-76.5;-71.57;-76.42;-73.3;2.6;2.7;0.0
26266;-74.8;-79.19;-76.43;-71.49;-76.79;-73.6;2.6;2.8;0.0
26267;-74.8;-79.19;-76.43;-71.49;-76.79;-73.6;2.6;2.8;0.0
26268;-74.85;-79.36;-76.5;-71.57;-76.42;-73.3;2.6;2.7;0.0
26269;-74.84;-79.48;-76.91;-71.39;-76.32;-73.59;2.7;2.7;0.0
26270;-74.68;-78.83;-76.32;-71.37;-77.5;-74.2;2.6;3.0;0.0
26271;-74.72;-79.26;-77.19;-71.01;-76.99;-74.44;2.8;2.9;0.0
26272;-74.71;-79.39;-77.59;-70.78;-76.93;-74.71;2.9;2.9;0.0
26273;-74.71;-79.39;-77.59;-70.78;-76.93;-74.71;2.9;2.9;0.0
26274;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26275;-74.76;-79.68;-78.02;-70.65;-76.5;-74.72;3.0;2.8;0.0
26276;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26277;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26278;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26279;-74.71;-79.39;-77.59;-70.78;-76.93;-74.71;2.9;2.9;0.0
26280;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26281;-74.76;-79.68;-78.02;-70.65;-76.5;-74.72;3.0;2.8;0.0
26282;-74.71;-79.39;-77.59;-70.78;-76.93;-74.71;2.9;2.9;0.0
26283;-74.58;-79.06;-77.52;-70.63;-77.64;-75.25;2.9;3.1;0.0
26284;-74.6;-78.78;-76.71;-71.11;-77.77;-74.75;2.7;3.1;0.0
26285;-74.72;-79.26;-77.19;-71.01;-76.99;-74.44;2.8;2.9;0.0
26286;-74.71;-79.39;-77.59;-70.78;-76.93;-74.71;2.9;2.9;0.0
26287;-74.65;-79.22;-77.55;-70.69;-77.29;-74.98;2.9;3.0;0.0
26288;-74.67;-78.96;-76.74;-71.16;-77.42;-74.46;2.7;3.0;0.0
26289;-74.59;-78.92;-77.12;-70.88;-77.7;-75.0;2.8;3.1;0.0
26290;-74.53;-78.75;-77.1;-70.85;-78.04;-75.27;2.8;3.2;0.0
26291;-74.53;-78.75;-77.1;-70.85;-78.04;-75.27;2.8;3.2;0.0
26292;-74.55;-78.46;-76.26;-71.31;-78.17;-74.79;2.6;3.2;0.0
26293;-74.57;-78.32;-75.83;-71.51;-78.25;-74.55;2.5;3.2;0.0
26294;-74.63;-78.51;-75.85;-71.53;-77.93;-74.25;2.5;3.1;0.0
26295;-74.63;-78.51;-75.85;-71.53;-77.93;-74.25;2.5;3.1;0.0
26296;-74.67;-78.96;-76.74;-71.16;-77.42;-74.46;2.7;3.0;0.0
26297;-74.62;-78.64;-76.28;-71.33;-77.84;-74.5;2.6;3.1;0.0
26298;-74.6;-78.78;-76.71;-71.11;-77.77;-74.75;2.7;3.1;0.0
26299;-74.59;-78.92;-77.12;-70.88;-77.7;-75.0;2.8;3.1;0.0
26300;-74.64;-79.36;-77.93;-70.42;-77.24;-75.24;3.0;3.0;0.0
26301;-74.58;-79.06;-77.52;-70.63;-77.64;-75.25;2.9;3.1;0.0
26302;-74.6;-78.78;-76.71;-71.11;-77.77;-74.75;2.7;3.1;0.0
26303;-74.52;-78.89;-77.5;-70.58;-77.99;-75.52;2.9;3.2;0.0
26304;-74.53;-78.75;-77.1;-70.85;-78.04;-75.27;2.8;3.2;0.0
26305;-74.58;-79.06;-77.52;-70.63;-77.64;-75.25;2.9;3.1;0.0
26306;-74.72;-79.26;-77.19;-71.01;-76.99;-74.44;2.8;2.9;0.0
26307;-74.72;-79.26;-77.19;-71.01;-76.99;-74.44;2.8;2.9;0.0
26308;-74.64;-79.36;-77.93;-70.42;-77.24;-75.24;3.0;3.0;0.0
26309;-74.65;-79.22;-77.55;-70.69;-77.29;-74.98;2.9;3.0;0.0
26310;-74.59;-78.92;-77.12;-70.88;-77.7;-75.0;2.8;3.1;0.0
26311;-74.66;-79.09;-77.15;-70.93;-77.35;-74.72;2.8;3.0;0.0
26312;-74.6;-78.78;-76.71;-71.11;-77.77;-74.75;2.7;3.1;0.0
26313;-74.62;-78.64;-76.28;-71.33;-77.84;-74.5;2.6;3.1;0.0
26314;-74.54;-78.6;-76.69;-71.09;-78.1;-75.03;2.7;3.2;0.0
26315;-74.54;-78.6;-76.69;-71.09;-78.1;-75.03;2.7;3.2;0.0
26316;-74.65;-79.22;-77.55;-70.69;-77.29;-74.98;2.9;3.0;0.0
26317;-74.64;-79.36;-77.93;-70.42;-77.24;-75.24;3.0;3.0;0.0
26318;-74.7;-79.52;-77.97;-70.53;-76.88;-74.98;3.0;2.9;0.0
26319;-74.77;-79.56;-77.64;-70.88;-76.55;-74.44;2.9;2.8;0.0
26320;-74.83;-79.6;-77.31;-71.2;-76.24;-73.88;2.8;2.7;0.0
26321;-74.84;-79.48;-76.91;-71.39;-76.32;-73.59;2.7;2.7;0.0
26322;-74.83;-79.6;-77.31;-71.2;-76.24;-73.88;2.8;2.7;0.0
26323;-74.9;-79.65;-76.99;-71.48;-75.93;-73.3;2.7;2.6;0.0
26324;-75.0;-79.99;-77.19;-71.7;-75.11;-72.73;2.7;2.4;0.0
26325;-75.01;-79.88;-76.79;-71.84;-75.23;-72.4;2.6;2.4;0.0
26326;-75.01;-79.88;-76.79;-71.84;-75.23;-72.4;2.6;2.4;0.0
26327;-75.11;-80.32;-77.42;-71.92;-74.23;-72.16;2.7;2.2;0.0
26328;-75.04;-80.37;-78.04;-71.53;-74.46;-73.11;2.9;2.3;0.0
26329;-75.09;-80.63;-78.51;-71.55;-73.9;-73.19;3.0;2.2;0.0
26330;-75.05;-80.26;-77.68;-71.67;-74.56;-72.77;2.8;2.3;0.0
26331;-75.0;-79.99;-77.19;-71.7;-75.11;-72.73;2.7;2.4;0.0
26332;-75.0;-80.1;-77.57;-71.55;-75.0;-73.05;2.8;2.4;0.0
26333;-75.1;-80.42;-77.79;-71.8;-74.1;-72.5;2.8;2.2;0.0
26334;-75.21;-80.55;-77.33;-72.26;-73.44;-71.22;2.6;2.0;0.0
26335;-75.22;-80.46;-76.95;-72.37;-73.63;-70.84;2.5;2.0;0.0
26336;-75.17;-80.29;-76.8;-72.27;-74.09;-71.15;2.5;2.1;0.0
26337;-75.13;-80.03;-76.25;-72.29;-74.7;-71.1;2.4;2.2;0.0
26338;-75.17;-80.29;-76.8;-72.27;-74.09;-71.15;2.5;2.1;0.0
26339;-75.11;-80.32;-77.42;-71.92;-74.23;-72.16;2.7;2.2;0.0
26340;-75.11;-80.22;-77.04;-72.05;-74.37;-71.81;2.6;2.2;0.0
26341;-75.17;-80.29;-76.8;-72.27;-74.09;-71.15;2.5;2.1;0.0
26342;-75.21;-80.55;-77.33;-72.26;-73.44;-71.22;2.6;2.0;0.0
26343;-75.3;-80.96;-78.0;-72.38;-72.24;-71.05;2.7;1.8;0.0
26344;-75.25;-80.8;-77.84;-72.27;-72.76;-71.32;2.7;1.9;0.0
26345;-75.31;-80.87;-77.65;-72.47;-72.44;-70.65;2.6;1.8;0.0
26346;-75.34;-81.2;-78.49;-72.41;-71.48;-71.2;2.8;1.7;0.0
26347;-75.38;-81.36;-78.65;-72.53;-70.88;-70.95;2.8;1.6;0.0
26348;-75.38;-81.36;-78.65;-72.53;-70.88;-70.95;2.8;1.6;0.0
26349;-75.39;-81.27;-78.33;-72.6;-71.11;-70.53;2.7;1.6;0.0
26350;-75.45;-81.27;-77.85;-72.86;-71.09;-69.38;2.5;1.5;0.0
26351;-75.49;-81.42;-78.05;-72.95;-70.53;-69.11;2.5;1.4;0.0
26352;-75.48;-81.5;-78.37;-72.88;-70.19;-69.58;2.6;1.4;0.0
26353;-75.48;-81.58;-78.68;-72.82;-69.88;-70.04;2.7;1.4;0.0
26354;-75.48;-81.58;-78.68;-72.82;-69.88;-70.04;2.7;1.4;0.0
26355;-75.43;-81.42;-78.5;-72.71;-70.51;-70.28;2.7;1.5;0.0
26356;-75.4;-81.19;-78.0;-72.68;-71.36;-70.1;2.6;1.6;0.0
26357;-75.51;-81.8;-79.17;-72.86;-68.9;-70.27;2.8;1.3;0.0
26358;-75.43;-81.51;-78.82;-72.64;-70.26;-70.72;2.8;1.5;0.0
26359;-75.43;-81.51;-78.82;-72.64;-70.26;-70.72;2.8;1.5;0.0
26360;-75.43;-81.42;-78.5;-72.71;-70.51;-70.28;2.7;1.5;0.0
26361;-75.39;-81.27;-78.33;-72.6;-71.11;-70.53;2.7;1.6;0.0
26362;-75.4;-81.19;-78.0;-72.68;-71.36;-70.1;2.6;1.6;0.0
26363;-75.35;-81.03;-77.82;-72.58;-71.91;-70.37;2.6;1.7;0.0
26364;-75.35;-81.03;-77.82;-72.58;-71.91;-70.37;2.6;1.7;0.0
26365;-75.35;-81.03;-77.82;-72.58;-71.91;-70.37;2.6;1.7;0.0
26366;-75.34;-81.2;-78.49;-72.41;-71.48;-71.2;2.8;1.7;0.0
26367;-75.34;-81.12;-78.16;-72.49;-71.69;-70.79;2.7;1.7;0.0
26368;-75.4;-81.19;-78.0;-72.68;-71.36;-70.1;2.6;1.6;0.0
26369;-75.45;-81.19;-77.52;-72.93;-71.41;-68.91;2.4;1.5;0.0
26370;-75.45;-81.27;-77.85;-72.86;-71.09;-69.38;2.5;1.5;0.0
26371;-75.54;-81.51;-77.94;-73.11;-70.34;-68.35;2.4;1.3;0.0
26372;-75.57;-81.73;-78.46;-73.14;-69.35;-68.6;2.5;1.2;0.0
26373;-75.53;-81.58;-78.25;-73.05;-69.95;-68.85;2.5;1.3;0.0
26374;-75.57;-81.73;-78.46;-73.14;-69.35;-68.6;2.5;1.2;0.0
26375;-75.57;-81.73;-78.46;-73.14;-69.35;-68.6;2.5;1.2;0.0
26376;-75.59;-81.59;-77.85;-73.26;-70.23;-67.55;2.3;1.2;0.0
26377;-75.63;-81.75;-78.08;-73.35;-69.71;-67.28;2.3;1.1;0.0
26378;-75.67;-81.9;-78.31;-73.43;-69.19;-67.03;2.3;1.0;0.0
26379;-75.7;-82.05;-78.54;-73.51;-68.67;-66.79;2.3;0.9;0.0
26380;-75.71;-81.99;-78.26;-73.56;-69.27;-66.19;2.2;0.9;0.0
26381;-75.67;-81.84;-78.02;-73.49;-69.74;-66.45;2.2;1.0;0.0
26382;-75.68;-81.78;-77.73;-73.54;-70.28;-65.85;2.1;1.0;0.0
26383;-75.67;-81.9;-78.31;-73.43;-69.19;-67.03;2.3;1.0;0.0
26384;-75.63;-81.68;-77.78;-73.41;-70.21;-66.72;2.2;1.1;0.0
26385;-75.59;-81.53;-77.53;-73.33;-70.69;-67.01;2.2;1.2;0.0
26386;-75.6;-81.46;-77.22;-73.39;-71.15;-66.46;2.1;1.2;0.0
26387;-75.63;-81.75;-78.08;-73.35;-69.71;-67.28;2.3;1.1;0.0
26388;-75.66;-81.96;-78.6;-73.37;-68.64;-67.59;2.4;1.0;0.0
26389;-75.61;-81.88;-78.67;-73.23;-68.73;-68.36;2.5;1.1;0.0
26390;-75.74;-82.26;-79.05;-73.54;-67.49;-67.16;2.4;0.8;0.0
26391;-75.74;-82.2;-78.78;-73.59;-68.16;-66.57;2.3;0.8;0.0
26392;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
26393;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
26394;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26395;-75.85;-82.63;-79.49;-73.82;-66.77;-66.03;2.3;0.5;0.0
26396;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
26397;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26398;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
26399;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26400;-75.8;-82.66;-80.01;-73.62;-64.67;-67.99;2.6;0.6;0.0
26401;-75.84;-82.8;-80.22;-73.7;-63.97;-67.87;2.6;0.5;0.0
26402;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
26403;-75.85;-82.69;-79.74;-73.78;-65.89;-66.67;2.4;0.5;0.0
26404;-75.85;-82.69;-79.74;-73.78;-65.89;-66.67;2.4;0.5;0.0
26405;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26406;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
26407;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26408;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
26409;-75.8;-82.66;-80.01;-73.62;-64.67;-67.99;2.6;0.6;0.0
26410;-75.79;-82.79;-80.5;-73.54;-62.85;-69.1;2.8;0.6;0.0
26411;-75.8;-82.73;-80.25;-73.58;-63.77;-68.55;2.7;0.6;0.0
26412;-75.8;-82.66;-80.01;-73.62;-64.67;-67.99;2.6;0.6;0.0
26413;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26414;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
26415;-75.91;-83.08;-80.65;-73.86;-62.77;-67.69;2.6;0.3;0.0
26416;-75.9;-83.13;-80.88;-73.82;-61.45;-68.27;2.7;0.3;0.0
26417;-75.9;-83.13;-80.88;-73.82;-61.45;-68.27;2.7;0.3;0.0
26418;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26419;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26420;-75.83;-82.86;-80.46;-73.66;-62.94;-68.44;2.7;0.5;0.0
26421;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
26422;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26423;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
26424;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
26425;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
26426;-75.82;-82.49;-79.25;-73.74;-67.2;-66.19;2.3;0.6;0.0
26427;-75.85;-82.63;-79.49;-73.82;-66.77;-66.03;2.3;0.5;0.0
26428;-75.78;-82.35;-79.02;-73.67;-67.67;-66.37;2.3;0.7;0.0
26429;-75.74;-82.26;-79.05;-73.54;-67.49;-67.16;2.4;0.8;0.0
26430;-75.77;-82.4;-79.28;-73.62;-66.93;-66.98;2.4;0.7;0.0
26431;-75.76;-82.52;-79.79;-73.53;-65.39;-68.14;2.6;0.7;0.0
26432;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26433;-75.87;-83.0;-80.67;-73.74;-62.15;-68.35;2.7;0.4;0.0
26434;-75.87;-83.0;-80.67;-73.74;-62.15;-68.35;2.7;0.4;0.0
26435;-75.86;-83.06;-80.9;-73.71;-60.88;-68.9;2.8;0.4;0.0
26436;-75.86;-83.12;-81.13;-73.68;-59.55;-69.44;2.9;0.4;0.0
26437;-75.83;-82.92;-80.7;-73.63;-61.86;-68.99;2.8;0.5;0.0
26438;-75.86;-83.06;-80.9;-73.71;-60.88;-68.9;2.8;0.4;0.0
26439;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26440;-75.84;-82.8;-80.22;-73.7;-63.97;-67.87;2.6;0.5;0.0
26441;-75.88;-82.88;-80.2;-73.82;-64.43;-67.17;2.5;0.4;0.0
26442;-75.87;-82.94;-80.43;-73.78;-63.33;-67.77;2.6;0.4;0.0
26443;-75.84;-82.75;-79.98;-73.74;-64.96;-67.28;2.5;0.5;0.0
26444;-75.8;-82.61;-79.76;-73.66;-65.55;-67.41;2.5;0.6;0.0
26445;-75.81;-82.55;-79.51;-73.7;-66.39;-66.81;2.4;0.6;0.0
26446;-75.77;-82.4;-79.28;-73.62;-66.93;-66.98;2.4;0.7;0.0
26447;-75.7;-82.05;-78.54;-73.51;-68.67;-66.79;2.3;0.9;0.0
26448;-75.72;-81.93;-77.98;-73.62;-69.85;-65.57;2.1;0.9;0.0
26449;-75.7;-82.05;-78.54;-73.51;-68.67;-66.79;2.3;0.9;0.0
26450;-75.63;-81.75;-78.08;-73.35;-69.71;-67.28;2.3;1.1;0.0
26451;-75.59;-81.59;-77.85;-73.26;-70.23;-67.55;2.3;1.2;0.0
26452;-75.59;-81.53;-77.53;-73.33;-70.69;-67.01;2.2;1.2;0.0
26453;-75.59;-81.53;-77.53;-73.33;-70.69;-67.01;2.2;1.2;0.0
26454;-75.65;-81.56;-77.17;-73.53;-71.2;-65.55;2.0;1.1;0.0
26455;-75.64;-81.62;-77.47;-73.47;-70.71;-66.15;2.1;1.1;0.0
26456;-75.63;-81.68;-77.78;-73.41;-70.21;-66.72;2.2;1.1;0.0
26457;-75.7;-82.05;-78.54;-73.51;-68.67;-66.79;2.3;0.9;0.0
26458;-75.69;-82.18;-79.1;-73.41;-67.46;-67.93;2.5;0.9;0.0
26459;-75.69;-82.18;-79.1;-73.41;-67.46;-67.93;2.5;0.9;0.0
26460;-75.66;-81.96;-78.6;-73.37;-68.64;-67.59;2.4;1.0;0.0
26461;-75.65;-82.1;-79.16;-73.27;-67.56;-68.67;2.6;1.0;0.0
26462;-75.64;-82.16;-79.45;-73.22;-67.05;-69.18;2.7;1.0;0.0
26463;-75.64;-82.16;-79.45;-73.22;-67.05;-69.18;2.7;1.0;0.0
26464;-75.68;-82.31;-79.64;-73.31;-66.26;-69.0;2.7;0.9;0.0
26465;-75.72;-82.45;-79.85;-73.4;-65.45;-68.84;2.7;0.8;0.0
26466;-75.72;-82.51;-80.11;-73.36;-64.79;-69.36;2.8;0.8;0.0
26467;-75.72;-82.45;-79.85;-73.4;-65.45;-68.84;2.7;0.8;0.0
26468;-75.72;-82.45;-79.85;-73.4;-65.45;-68.84;2.7;0.8;0.0
26469;-75.71;-82.58;-80.37;-73.32;-64.17;-69.87;2.9;0.8;0.0
26470;-75.63;-82.53;-80.8;-73.0;-65.24;-71.56;3.2;1.0;0.0
26471;-75.59;-82.32;-80.37;-72.93;-66.44;-71.26;3.1;1.1;0.0
26472;-75.63;-82.38;-80.27;-73.08;-65.75;-70.65;3.0;1.0;0.0
